"","Purity","Fmeasure","RI","ARI","silhouette","dunn","ball_hall","banfeld_raftery","calinski_harabasz","infomax","combined_rank","combined_rank2"
"397",928,889.5,906.5,906.5,419.5,245.5,338.5,435.5,785.5,505.5,356.5,417.5
"120",880.5,905,901.5,905,290,478,547,697,560,326,441,438
"114",880.5,902.5,901.5,902.5,603.5,861.5,555.5,747,630,336,875,656
"117",880.5,902.5,901.5,902.5,658.5,778.5,469.5,707.5,668.5,336,817.5,581
"118",880.5,902.5,901.5,902.5,603.5,861.5,555.5,748,631,336,877.5,659
"119",880.5,902.5,901.5,902.5,658.5,778.5,469.5,707.5,668.5,334,816,579
"113",880.5,862.5,901.5,899,522,632,312,438,897,692.5,727,606
"115",880.5,862.5,901.5,899,522,632,312,438,897,692.5,727,606
"116",880.5,862.5,901.5,899,522,632,312,438,897,692.5,727,606
"1",919,894,896.5,897,354,166,853,896,435,446.5,554,700
"661",919,876,896.5,896,163,331,549,672,720,480,448,510
"194",774.5,909,894,895,818,794,591,82.5,433,232.5,459,330
"193",774.5,908,894,894,817,796,548,82.5,468,244,463,332
"301",774.5,906,894,893,836,662,597,82.5,446,255.5,430,333
"578",919,857.5,892,892,122,34,911,921,360,511.5,413.5,640
"121",880.5,846.5,890.5,890.5,369,707,499,575,859,726.5,877.5,871
"122",880.5,846.5,890.5,890.5,588,44,271,386,936,726.5,460,469
"195",774.5,899,877,888,679,698,385,643,528,273,579.5,410
"197",774.5,899,877,888,679,698,385,643,528,273,579.5,410
"200",774.5,899,877,888,679,698,385,643,528,273,579.5,410
"196",774.5,894,877,883.5,739,590,745,876,401,286,826,651
"199",774.5,894,877,883.5,338,709.5,592.5,740.5,448,286,532,441
"201",774.5,894,877,883.5,268.5,722.5,630.5,765.5,404.5,286,514.5,443
"202",774.5,894,877,883.5,339,709.5,592.5,740.5,449,286,533,443
"203",774.5,894,877,883.5,268.5,722.5,630.5,765.5,404.5,286,514.5,443
"583",774.5,894,877,883.5,723,422,730,878,495,286,764,670
"853",774.5,887,877,880,684,280.5,779,903,369,309.5,631,575
"579",774.5,881.5,877,874.5,728,574,722.5,870,533,318.5,888.5,785.5
"580",774.5,881.5,877,874.5,728,574,722.5,870,533,318.5,888.5,785.5
"581",774.5,881.5,877,874.5,728,574,722.5,870,533,318.5,888.5,785.5
"582",774.5,881.5,877,874.5,728,574,722.5,870,533,318.5,888.5,785.5
"584",774.5,881.5,877,874.5,728,574,722.5,870,533,318.5,888.5,785.5
"585",774.5,881.5,877,874.5,728,574,722.5,870,533,318.5,888.5,785.5
"586",774.5,881.5,877,874.5,728,574,726,870,533,318.5,892,798
"854",774.5,881.5,877,874.5,681,38,774,899,368,318.5,516,511
"855",774.5,881.5,877,874.5,691.5,286.5,752.5,894.5,384.5,318.5,633.5,571.5
"856",774.5,881.5,877,874.5,691.5,286.5,752.5,894.5,384.5,318.5,633.5,571.5
"587",774.5,862.5,877,869,66,213,945,911,327,446.5,446,610
"198",919,857.5,877,868,178,142,845,883,421,471.5,456,611
"302",919,849,877,867,257,163,768,830,543,544,528,730
"662",774.5,841.5,877,865.5,381,9,444,550,814,620.5,389,485
"663",774.5,841.5,877,865.5,551,377,299,419,878,620.5,552,466.5
"674",628.5,850,851,864,333,748,510,626,722,497,694,594.5
"303",628.5,819.5,851,850.5,483,885,286.5,406.5,912.5,636,808.5,597.5
"304",628.5,819.5,851,850.5,483,885,286.5,406.5,912.5,636,808.5,597.5
"305",628.5,819.5,851,850.5,350,869,417.5,501,872.5,636,831,747.5
"306",628.5,819.5,851,850.5,483,885,286.5,406.5,912.5,636,808.5,597.5
"307",628.5,819.5,851,850.5,559,667,232,366,945,636,667,499.5
"308",628.5,819.5,851,850.5,350,869,417.5,501,872.5,636,831,747.5
"309",628.5,819.5,851,850.5,212,496,435,492,849,636,536,551.5
"310",628.5,819.5,851,850.5,559,667,232,366,945,636,667,499.5
"311",628.5,819.5,851,850.5,483,885,286.5,406.5,912.5,636,808.5,597.5
"312",628.5,819.5,851,850.5,559,667,232,366,945,636,667,499.5
"313",628.5,819.5,851,850.5,350,869,417.5,501,872.5,636,831,747.5
"314",628.5,819.5,851,850.5,350,869,415,501,875,636,831,747.5
"315",628.5,819.5,851,850.5,483,885,284,404,915,636,805.5,591
"316",628.5,819.5,851,850.5,350,869,417.5,501,872.5,636,831,747.5
"664",628.5,819.5,851,850.5,445,714,391,507,853,636,775,679.5
"665",628.5,819.5,851,850.5,303.5,832.5,568.5,638.5,762.5,636,880.5,857.5
"666",628.5,819.5,851,850.5,445,714,391,507,853,636,775,679.5
"667",628.5,819.5,851,850.5,303.5,832.5,568.5,638.5,762.5,636,880.5,857.5
"668",628.5,819.5,851,850.5,445,714,391,507,853,636,775,679.5
"669",628.5,819.5,851,850.5,590,656.5,276,397,904,636,706,537
"670",628.5,819.5,851,850.5,445,714,391,507,853,636,775,679.5
"671",628.5,819.5,851,850.5,445,714,391,507,853,636,775,679.5
"672",628.5,819.5,851,850.5,445,714,391,507,853,636,775,679.5
"673",628.5,819.5,851,850.5,303.5,832.5,568.5,638.5,762.5,636,880.5,857.5
"675",628.5,819.5,851,850.5,445,714,391,507,853,636,775,679.5
"676",628.5,819.5,851,850.5,303.5,832.5,568.5,638.5,762.5,636,880.5,857.5
"123",880.5,859.5,830,836.5,577,405,443,645,734,418.5,587.5,490
"127",880.5,859.5,830,836.5,408,777,886,902,523,418.5,922,902
"398",880.5,833,830,835,81,234,656,742,572,585,424.5,568
"482",880.5,803,830,833,277.5,675.5,523.5,596.5,723.5,658,704.5,715.5
"483",880.5,803,830,833,277.5,675.5,523.5,596.5,723.5,658,704.5,715.5
"484",880.5,803,830,833,263,16,509,580,705,658,358,481.5
"124",880.5,789,830,827,633.5,522.5,262.5,376.5,939.5,792.5,753.5,645.5
"125",880.5,789,830,827,633.5,522.5,262.5,376.5,939.5,792.5,753.5,645.5
"126",880.5,789,830,827,437,865,437,520,882,792.5,924,879
"128",880.5,789,830,827,633.5,522.5,262.5,376.5,939.5,792.5,753.5,645.5
"129",880.5,789,830,827,437,865,437,520,882,792.5,924,879
"130",880.5,789,830,827,633.5,522.5,262.5,376.5,939.5,792.5,753.5,645.5
"131",880.5,789,830,827,633.5,522.5,262.5,376.5,939.5,792.5,753.5,645.5
"132",880.5,789,830,827,437,865,437,520,882,792.5,924,879
"133",880.5,789,830,827,633.5,522.5,262.5,376.5,939.5,792.5,753.5,645.5
"399",919,843,822,822,392,35,400,480,751,511.5,324,421
"588",774.5,853.5,815.5,818.5,744,621,406,646,686,345.5,700,471
"589",774.5,853.5,815.5,818.5,741,766,423,658,678.5,345.5,812.5,535.5
"590",774.5,853.5,815.5,818.5,694,758,528,723,640.5,345.5,853,616
"591",774.5,853.5,815.5,818.5,741,766,423,658,677,345.5,811,533
"592",774.5,853.5,815.5,818.5,693,758,529,724,640.5,345.5,854,619.5
"593",774.5,853.5,815.5,818.5,741,766,423,658,678.5,345.5,812.5,535.5
"204",774.5,799,815.5,813,384,550,353,525,754,524,520.5,449
"205",774.5,799,815.5,813,300.5,579.5,476.5,600.5,711.5,524,568.5,517.5
"206",774.5,799,815.5,813,384,550,353,525,754,524,520.5,449
"207",774.5,799,815.5,813,384,550,353,525,754,524,520.5,449
"208",774.5,799,815.5,813,300.5,579.5,476.5,600.5,711.5,524,568.5,517.5
"209",774.5,784,815.5,810,298,597,460,578,746,599.5,609,576
"400",880.5,805,807,809,113,65,929,907,174,486.5,339,494
"134",880.5,764.5,807,806.5,561,413,304,417,932,817,697,689
"135",880.5,764.5,807,806.5,455.5,879.5,439.5,522.5,890.5,817,934.5,897.5
"136",880.5,764.5,807,806.5,617,421,266,381,943,817,698,627
"137",880.5,764.5,807,806.5,455.5,879.5,439.5,522.5,890.5,817,934.5,897.5
"319",628.5,875,791.5,804,837,538,350,82.5,580,231,331,276
"320",628.5,874,791.5,803,838,532,550,82.5,485,232.5,352,309
"677",628.5,870,791.5,799,897,807.5,506.5,82.5,552.5,244,520.5,349.5
"678",628.5,870,791.5,799,898,891.5,650.5,82.5,443.5,244,583,372
"680",628.5,870,791.5,799,899,807.5,506.5,82.5,552.5,244,523,352
"681",628.5,870,791.5,799,900,732,609,82.5,477,244,495,351
"682",628.5,870,791.5,799,901,807.5,506.5,82.5,552.5,244,525,353
"685",628.5,870,791.5,799,902,807.5,506.5,82.5,552.5,244,526,354
"686",628.5,870,791.5,799,903,891.5,650.5,82.5,443.5,244,585,374
"857",628.5,865.5,791.5,794.5,929,184,679,82.5,352,255.5,313,305
"858",628.5,865.5,791.5,794.5,930,381,690,82.5,338,255.5,342,310
"486",919,783,803.5,793,93,223,693,770,480,588.5,407,545.5
"485",919,781,803.5,792,33,40,750,793,427,655,350,565
"138",628.5,772,791.5,787,76,161,744,769,556,692.5,478,738
"317",628.5,767.5,791.5,787,359,878,403,481,884,702,866,794
"679",628.5,767.5,791.5,787,525,656.5,297,420,895,702,729,590
"683",628.5,772,791.5,787,593,479.5,272.5,394.5,916.5,692.5,643.5,538
"684",628.5,772,791.5,787,312,530,565,620,781.5,692.5,734,828
"687",628.5,772,791.5,787,594,479.5,272.5,394.5,916.5,692.5,645,540
"688",628.5,772,791.5,787,312,530,565,620,783,687,730.5,818
"689",628.5,772,791.5,787,461,361,382,491,865,692.5,600,588
"690",628.5,772,791.5,787,312,530,565,620,781.5,692.5,734,828
"321",919,751,791.5,782,221,677,763,815,614,736.5,906,938
"318",628.5,750,791.5,781,418,728.5,294,398,926,840.5,804,754
"487",880.5,794,778,780,433,356,500,647,667,476.5,517,480
"139",880.5,744.5,778,777.5,585.5,452,302,411.5,934,848.5,763,751.5
"140",880.5,744.5,778,777.5,637,414,259,380,947,848.5,725,672.5
"141",880.5,744.5,778,777.5,467,547,426,513,892,848.5,856,869
"142",880.5,744.5,778,777.5,585.5,452,301,411.5,935,842.5,757,739
"859",774.5,848,760,775,663,277,520,684,524,355,486,435.5
"214",774.5,844,760,774,540,638,425,623,666,364,602,451
"594",774.5,837,760,770,614.5,766,487.5,700.5,707.5,378,838.5,632
"595",774.5,837,760,770,543,758,572,738,661,378,835,697
"596",774.5,837,760,770,614.5,766,487.5,700.5,707.5,378,838.5,632
"597",774.5,837,760,770,543,758,572,738,661,378,835,697
"598",774.5,837,760,770,614.5,766,487.5,700.5,707.5,378,838.5,632
"599",774.5,837,760,770,614.5,766,487.5,700.5,707.5,378,838.5,632
"600",774.5,837,760,770,543,758,572,738,661,378,835,697
"210",774.5,760.5,760,764.5,530.5,272.5,257.5,382.5,861.5,563.5,422.5,424.5
"212",774.5,760.5,760,764.5,296,678,472,591,732,563.5,635,577
"213",774.5,760.5,760,764.5,376,605,346,511,794,563.5,570,472
"215",774.5,760.5,760,764.5,530.5,272.5,257.5,382.5,861.5,563.5,422.5,424.5
"211",774.5,748.5,760,761.5,280,602,481,579,756,650.5,643.5,629
"216",774.5,748.5,760,761.5,297,238,420,535,798,650.5,455,504.5
"143",774.5,732.5,760,752.5,396,805,475,555,877,855.5,931,912
"488",774.5,732.5,760,752.5,423.5,505.5,363.5,455.5,818.5,867,689.5,705
"489",774.5,732.5,760,752.5,323.5,725.5,491,568.5,768,867,884,891.5
"490",774.5,732.5,760,752.5,423.5,505.5,363.5,455.5,818.5,867,689.5,705
"491",774.5,732.5,760,752.5,224,802,600,666,702,867,915,926
"492",774.5,732.5,760,752.5,423.5,505.5,363.5,455.5,818.5,867,689.5,705
"493",774.5,732.5,760,752.5,423.5,505.5,363.5,455.5,818.5,867,689.5,705
"494",774.5,732.5,760,752.5,224,802,600,666,702,867,915,926
"495",774.5,732.5,760,752.5,323.5,725.5,491,568.5,768,867,884,891.5
"496",774.5,732.5,760,752.5,423.5,505.5,363.5,455.5,818.5,867,689.5,705
"497",774.5,732.5,760,752.5,224,802,600,666,702,867,915,926
"498",774.5,732.5,760,752.5,323.5,725.5,491,568.5,768,867,884,891.5
"499",774.5,732.5,760,752.5,423.5,505.5,363.5,455.5,818.5,867,689.5,705
"500",774.5,732.5,760,752.5,323.5,725.5,493,568.5,766,855.5,874,882
"501",774.5,732.5,760,752.5,224,802,600,668.5,702,867,917.5,929.5
"502",774.5,732.5,760,752.5,224,802,600,668.5,702,867,917.5,929.5
"503",880.5,776,742.5,744,229,181,776,814,487,497,474,593
"144",880.5,710,742.5,742,527,452,315,441,928,848.5,742,761
"145",880.5,710,742.5,742,527,452,315,441,928,848.5,742,761
"146",880.5,710,742.5,742,527,452,315,441,928,848.5,742,761
"217",628.5,845,734,740,743,165,731,853,429,311,592.5,534
"691",628.5,720.5,734,738.5,291,512.5,577,627,778,726.5,744,850
"692",628.5,720.5,734,738.5,567,448,289,400,909,726.5,640,557
"323",628.5,715.5,734,733.5,470.5,636.5,282.5,392.5,930.5,755.5,716,612
"324",628.5,715.5,734,733.5,344,603,407,477,889,755.5,720,741
"325",628.5,715.5,734,733.5,470.5,636.5,282.5,392.5,930.5,749,707,604
"401",628.5,715.5,734,733.5,341,539,317,410,790,755.5,555,488.5
"402",628.5,715.5,734,733.5,282.5,426.5,447.5,484.5,730.5,755.5,539.5,554.5
"403",628.5,715.5,734,733.5,198.5,515.5,558.5,588.5,683.5,755.5,622,719.5
"404",628.5,715.5,734,733.5,282.5,426.5,447.5,484.5,730.5,755.5,539.5,554.5
"405",628.5,715.5,734,733.5,198.5,515.5,558.5,588.5,683.5,755.5,622,719.5
"322",628.5,694.5,734,728.5,405,728.5,298,396,925,887,827,789
"326",628.5,694.5,734,728.5,242,235,514,539,845,881.5,603,816
"693",543,722.5,727,727,237,220,757,794,547,620.5,564,769.5
"406",774.5,795.5,721,725.5,651,307,349,566,603,387,418,407
"861",774.5,795.5,721,725.5,587,212,522,671,550,387,451,440
"860",774.5,782,721,724,401,390,640,757,549,418.5,556,539
"222",774.5,722.5,721,723,362,116,307,447,822,595.5,337,429
"218",774.5,698,721,720,537.5,625.5,248.5,371.5,900.5,702,657.5,514.5
"219",774.5,698,721,720,285,648,474,574,787,702,718,743
"220",774.5,698,721,720,537.5,625.5,248.5,371.5,900.5,702,657.5,514.5
"221",774.5,698,721,720,537.5,625.5,248.5,371.5,900.5,702,657.5,514.5
"223",774.5,698,721,720,537.5,625.5,248.5,371.5,900.5,702,657.5,514.5
"147",880.5,686.5,721,716.5,413,604,456,544,879,817,870,886
"148",774.5,686.5,721,716.5,472,86,699,618,564,800,597,766.5
"862",880.5,724,714.5,715,193,402,664,751,573,535,535,603
"2",880.5,701,714.5,714,498,210,473,552,736,612,518,525
"149",880.5,688.5,712,712.5,294,311,884,850,592,599.5,758.5,908
"694",880.5,688.5,712,712.5,24,81,778,803,445,612,360,580
"602",628.5,806,703,711,738,455,480,693,555,312,594,445
"150",880.5,670,712,710,251,78,870,845,582,726.5,647.5,907
"3",774.5,778.5,689.5,707.5,670,736,581,633,563,407,797,569
"4",774.5,778.5,689.5,707.5,683,449,536,577,585,407,595.5,456
"6",774.5,778.5,689.5,707.5,670,736,581,633,561.5,407,795.5,566.5
"7",774.5,778.5,689.5,707.5,670,736,581,633,561.5,407,795.5,566.5
"509",880.5,685,703,705,58,8,918,882,357,610,398,687
"152",880.5,680.5,703,704,287,156,872,841,597,636,661,899
"151",880.5,673,703,703,480,810,446,553,876,692.5,912,854
"504",628.5,666,703,702,150,275.5,780,806,470,792.5,608,851
"327",628.5,661,703,701,545,179,234,364,948,835.5,529,532
"5",774.5,742,689.5,695.5,80,158,789,732,457,500.5,351,491
"505",628.5,653,703,695.5,232.5,492,604,662,714,915.5,820.5,917
"506",628.5,653,703,695.5,232.5,492,604,662,714,915.5,820.5,917
"507",628.5,653,703,695.5,329,446.5,495.5,564.5,779.5,915.5,758.5,864
"508",628.5,653,703,695.5,231,492,604,662,714,915.5,817.5,914
"510",628.5,653,703,695.5,330,446.5,495.5,564.5,779.5,915.5,761,865
"601",628.5,653,703,695.5,346.5,391.5,452.5,540.5,863.5,915.5,739.5,862.5
"603",628.5,653,703,695.5,340,401,468,549,857,907,750,867
"604",628.5,653,703,695.5,346.5,391.5,452.5,540.5,863.5,915.5,739.5,862.5
"605",628.5,653,703,695.5,255,497,578,614,799,915.5,841,924
"863",774.5,680.5,689.5,690,246,387,617,622,642,653,560,622
"153",774.5,663.5,689.5,687,503,67,337,464,894,774,491,556
"225",774.5,663.5,689.5,687,364,143,340,470,847,744,445,499.5
"226",774.5,667,689.5,687,181,170,590,656,717,711,489,685
"864",774.5,663.5,689.5,687,374.5,428.5,450.5,495.5,774.5,774,618.5,635.5
"865",774.5,663.5,689.5,687,374.5,428.5,450.5,495.5,774.5,774,618.5,635.5
"224",774.5,659.5,689.5,684,262,587,518,576,792,867,803,881
"695",543,639.5,683,683,387,254,442,514,866,835.5,620,764.5
"866",774.5,741,676,682,261,393,663,755,515,459,496,524
"10",774.5,708,676,681,409,249,821,840,558,476.5,649,799
"410",774.5,682.5,676,680,206,263,812,743,623,524,562,755
"408",774.5,646.5,676,677.5,207.5,641.5,594.5,598.5,616.5,663.5,627.5,625
"409",774.5,646.5,676,677.5,207.5,641.5,594.5,598.5,616.5,663.5,627.5,625
"867",774.5,646.5,676,677.5,189,430,660,717,622,663.5,613,763
"868",774.5,646.5,676,677.5,256,387,618,624,651,663.5,572,650
"8",774.5,637.5,676,674.5,476.5,664.5,512.5,572.5,802.5,779.5,897.5,884.5
"9",774.5,637.5,676,674.5,476.5,664.5,512.5,572.5,802.5,779.5,897.5,884.5
"227",774.5,630.5,676,671.5,343,481,401,487,846,893.5,703,782
"228",774.5,630.5,676,671.5,371,487,358,471,860,893.5,695,764.5
"229",774.5,630.5,676,671.5,487,132,267,385,910,893.5,512,559
"407",774.5,630.5,676,671.5,142,69,767,750,471,893.5,524,842
"511",628.5,747,668.5,669,605,275.5,710,831,459,369,599,561
"154",628.5,627,668.5,668,32,137,895,835,346,817,507.5,839
"873",774.5,682.5,659.5,667,367,329.5,616,729,604,480,538,558
"230",774.5,677.5,659.5,664.5,534.5,690,380.5,562.5,747.5,490,667,502.5
"231",774.5,677.5,659.5,664.5,380,696,545,670,697,490,723,649
"232",774.5,677.5,659.5,664.5,534.5,690,380.5,562.5,747.5,490,667,502.5
"870",774.5,677.5,659.5,664.5,518,271,455,592,716,490,493,465
"869",774.5,668.5,659.5,662,519,431,466,603,719,499,595.5,519
"328",774.5,643.5,659.5,660.5,389.5,145.5,212.5,347.5,490.5,563.5,205.5,334.5
"329",774.5,643.5,659.5,660.5,389.5,145.5,212.5,347.5,490.5,563.5,205.5,334.5
"757",774.5,634,659.5,659,414,303,504,534,738,670,558,582
"11",774.5,615.5,659.5,655.5,398.5,730.5,588.5,635.5,757.5,765,919.5,905.5
"12",774.5,615.5,659.5,655.5,398.5,730.5,588.5,635.5,757.5,765,919.5,905.5
"13",774.5,615.5,659.5,655.5,529,599,459,543,826,774,873,853
"871",774.5,615.5,659.5,655.5,431,367.5,432,489,796,765,611,619.5
"872",774.5,615.5,659.5,655.5,431,367.5,432,489,796,765,611,619.5
"874",774.5,615.5,659.5,655.5,431,367.5,432,489,796,765,611,619.5
"758",774.5,612,659.5,652,417,12,511,556,813,867,565,778
"696",543,755,647.5,648,704,613,735.5,887.5,453,286,848.5,726
"697",543,755,647.5,648,704,613,735.5,887.5,453,286,848.5,726
"698",543,755,647.5,648,704,613,735.5,887.5,453,286,848.5,726
"699",543,755,647.5,648,704,613,735.5,887.5,453,286,848.5,726
"700",543,755,647.5,648,704,613,735.5,887.5,453,286,848.5,726
"701",543,755,647.5,648,704,613,735.5,887.5,453,286,848.5,726
"702",543,755,647.5,648,704,613,739,891,453,286,852,731
"512",543,595,647.5,644,400,221,402,476,829,938,604,742
"233",774.5,641,637,643,276,173,816,832,540,524,557,757
"16",774.5,635.5,637,641.5,275,198,644,728,637,592,511,632
"875",774.5,635.5,637,641.5,260,329.5,624,698,624,592,541,614
"606",774.5,623.5,637,639.5,36,99,777,795,464,614.5,373,587
"607",774.5,623.5,637,639.5,29,169,810,811,434,617,424.5,623
"14",774.5,607.5,637,635.5,554,157,454,542,830,736.5,607,690
"15",774.5,607.5,637,635.5,416,285,583,628,765,736.5,681,833
"876",774.5,607.5,637,635.5,315,437,607,649,698,736.5,696,819.5
"877",774.5,607.5,637,635.5,474,367.5,421,486,800,736.5,614,602
"878",774.5,607.5,637,635.5,240.5,536.5,652.5,721.5,656,736.5,769,869
"879",774.5,607.5,637,635.5,240.5,536.5,652.5,721.5,657,736.5,770,872
"155",516,593.5,637,631.5,43,68,831,792,403,881.5,484,821.5
"411",516,593.5,637,631.5,332,469,441,462,740,881.5,632,671
"412",628.5,704.5,623.5,627.5,687.5,321.5,309.5,547.5,694.5,395.5,465,412.5
"413",628.5,704.5,623.5,627.5,712.5,563.5,252.5,448.5,770.5,395.5,550.5,414.5
"414",628.5,704.5,623.5,627.5,638.5,628.5,429.5,616.5,643,395.5,646,461
"415",628.5,704.5,623.5,627.5,687.5,321.5,309.5,547.5,694.5,395.5,465,412.5
"417",628.5,704.5,623.5,627.5,638.5,628.5,429.5,616.5,644,395.5,647.5,463
"418",628.5,704.5,623.5,627.5,712.5,563.5,252.5,448.5,770.5,395.5,550.5,414.5
"17",628.5,691.5,623.5,622.5,599,407.5,772,861,498,418.5,786,792
"18",628.5,691.5,623.5,622.5,599,407.5,772,861,498,418.5,786,792
"19",628.5,691.5,623.5,622.5,599,407.5,772,861,498,418.5,786,792
"514",628.5,691.5,623.5,622.5,361,267,797,823,472,418.5,546,600.5
"416",628.5,668.5,623.5,620,493,376,714,679,721,467,702,771
"513",628.5,591.5,623.5,618.5,152,274,649,718,652,848.5,616,855
"703",628.5,591.5,623.5,618.5,204,512.5,626,683,733,848.5,805.5,913
"156",628.5,587,623.5,617,194,140,878,859,548,926.5,771,946
"880",774.5,659.5,614.5,616,252,347,629,705,571,500.5,480,521
"234",774.5,625.5,614.5,614.5,238,690,584,641,718,563.5,693,711
"236",774.5,625.5,614.5,614.5,495,470,300,443,858,563.5,542,458
"235",774.5,586,614.5,613,234,205,775,802,583,902.5,736,936
"608",774.5,628,608,612,318,548,532,609,777,539.5,629.5,615
"881",774.5,607.5,608,610.5,259,387,637,709,645,617,601,721
"882",774.5,607.5,608,610.5,145,375,678,761,565,614.5,546,686
"20",774.5,599.5,608,606.5,571,485,464,560,811,676.5,791,775
"21",774.5,599.5,608,606.5,464,720,586,651,744,676.5,910,888
"22",774.5,599.5,608,606.5,571,485,464,560,811,676.5,791,775
"23",774.5,599.5,608,606.5,464,720,586,651,744,676.5,910,888
"24",774.5,599.5,608,606.5,464,720,586,651,744,676.5,910,888
"25",774.5,599.5,608,606.5,571,485,464,560,811,676.5,791,775
"609",774.5,621,601.5,602,213.5,646.5,610.5,703.5,728.5,573.5,721.5,796.5
"610",774.5,621,601.5,602,307,552,530,606,788,573.5,653,666
"611",774.5,621,601.5,602,213.5,646.5,610.5,703.5,728.5,573.5,721.5,796.5
"883",774.5,603,601.5,600,173,280.5,894,828,422,620.5,586,801
"26",628.5,673,595.5,597.5,511,836,642.5,735.5,538,435,859,722
"28",628.5,673,595.5,597.5,682,463,521,583,618,435,624,470
"29",628.5,673,595.5,597.5,511,836,642.5,734,538,435,857.5,717.5
"30",628.5,673,595.5,597.5,511,836,641,735.5,538,435,857.5,717.5
"27",628.5,658,595.5,595,468,407.5,817,863,514,451,747,823
"237",543,585,595.5,594,121,11,854,875,436,736.5,490,821.5
"419",628.5,577,595.5,593,406,310,336,403,752,848.5,502,496
"330",628.5,575,595.5,592,258,468,732,782,663,932,907,947
"331",516,572,589.5,591,75,37,696,733,605,784,452,758
"421",516,557.5,589.5,590,219,55,711,710,475,907,513,779
"420",516,551.5,589.5,588.5,62,30,703,764,431,923,447,756
"704",516,551.5,589.5,588.5,186,185,813,822,584,923,745,943
"705",628.5,619,581,587,496,746,411,587,735,474,701,530
"886",628.5,596,581,586,55,106,749,817,374,529.5,332,479
"34",628.5,572,581,583.5,583.5,569,368,460,841,717,766.5,668.5
"36",628.5,572,581,583.5,583.5,569,368,460,841,717,766.5,668.5
"37",628.5,572,581,583.5,582,569,368,460,841,717,765,667
"887",628.5,572,581,583.5,429,283,427,483,784,717,537,551.5
"31",628.5,557.5,581,578,580,518,378,468,868,817,824,804
"32",628.5,557.5,581,578,386,815,596,653,759,817,942,931
"33",628.5,557.5,581,578,580,518,378,468,868,817,824,804
"35",628.5,557.5,581,578,580,518,378,468,868,817,824,804
"759",628.5,557.5,581,578,279,282,639,694,699,817,674,866
"884",628.5,557.5,581,578,200.5,654.5,661.5,730.5,646.5,817,868.5,920.5
"885",628.5,557.5,581,578,200.5,654.5,661.5,730.5,646.5,817,868.5,920.5
"238",543,583,573,574,92,114,931,906,218,563.5,397,584
"332",543,542,573,573,50,57,815,783,373,902.5,473,800
