"","Purity","Fmeasure","RI","ARI","silhouette","dunn","ball_hall","banfeld_raftery","calinski_harabasz","infomax","combined_rank","combined_rank2"
"352",742,847,845.5,845,550,758,530,666,364.5,223.5,645.5,433.5
"353",742,847,845.5,845,145,135,568,680,376,223.5,188,283
"354",742,847,845.5,845,550,758,530,666,363,223.5,644,431
"548",742,853,845.5,845,754.5,298.5,790,862.5,369.5,201.5,710,689.5
"549",742,853,845.5,845,754.5,298.5,791,862.5,369.5,201.5,711,691
"645",742,853,845.5,845,409,432,400,607,476,201.5,331,276
"646",742,853,845.5,845,410,316,844,870,378,201.5,609,685
"830",882,809,834,836,506,188,166,249,788,450.5,246.5,255
"831",882,809,834,836,506,188,166,249,788,450.5,246.5,255
"832",882,809,834,836,151.5,449.5,443.5,531.5,509.5,450.5,336.5,350.5
"833",882,809,834,836,506,188,166,249,788,450.5,246.5,255
"834",882,809,834,836,151.5,449.5,443.5,531.5,509.5,450.5,336.5,350.5
"835",882,809,834,836,240,126,345,447,575,450.5,204.5,280
"836",882,809,834,836,151.5,449.5,443.5,531.5,509.5,450.5,336.5,350.5
"837",882,809,834,836,266,155,673,728,457,450.5,454,594
"838",882,809,834,836,151.5,449.5,443.5,531.5,509.5,450.5,336.5,350.5
"254",882,795.5,834,829.5,376,636,321,391,685,587.5,600,506
"255",882,795.5,834,829.5,376,636,321,391,685,587.5,600,506
"256",882,795.5,834,829.5,467,618,679,702,608,587.5,847,853
"257",882,795.5,834,829.5,376,636,321,391,685,587.5,600,506
"839",824,836,820,827,615,230,683,760,371,279,578,543
"841",824,826.5,820,825.5,591.5,240.5,469.5,535.5,292.5,284,276.5,241.5
"843",824,826.5,820,825.5,591.5,240.5,469.5,535.5,292.5,284,276.5,241.5
"840",824,801.5,820,823.5,235,190,678,733,456,440,457,595
"842",824,801.5,820,823.5,515,294,163,246,815,440,307,269
"19",824,776.5,820,817.5,183.5,625,408.5,479.5,639.5,570,554.5,530.5
"20",824,776.5,820,817.5,335.5,380,280.5,363.5,768.5,570,417.5,416.5
"21",824,776.5,820,817.5,183.5,625,408.5,479.5,639.5,570,554.5,530.5
"22",824,776.5,820,817.5,482.5,306,171.5,293.5,849.5,570,400.5,367.5
"23",824,776.5,820,817.5,183.5,625,408.5,479.5,639.5,570,554.5,530.5
"24",824,776.5,820,817.5,335.5,380,280.5,363.5,768.5,570,417.5,416.5
"25",824,776.5,820,817.5,183.5,625,408.5,479.5,639.5,570,554.5,530.5
"26",824,776.5,820,817.5,335.5,380,280.5,363.5,768.5,570,417.5,416.5
"27",824,776.5,820,817.5,482.5,306,171.5,293.5,849.5,570,400.5,367.5
"28",824,776.5,820,817.5,335.5,380,280.5,363.5,768.5,570,417.5,416.5
"29",882,803.5,811,811.5,347.5,181.5,751.5,807.5,471.5,359.5,563,704.5
"30",882,803.5,811,811.5,347.5,181.5,751.5,807.5,471.5,359.5,563,704.5
"844",882,782,811,810,224,292,362,455,574,491,270,304
"355",742,821.5,804,805.5,766.5,585.5,775.5,847.5,388.5,241.5,832.5,758.5
"356",742,821.5,804,805.5,758.5,263.5,598.5,688.5,321.5,241.5,540.5,413.5
"357",742,821.5,804,805.5,766.5,585.5,775.5,847.5,388.5,241.5,832.5,758.5
"358",742,821.5,804,805.5,766.5,585.5,775.5,847.5,388.5,241.5,832.5,758.5
"359",742,821.5,804,805.5,758.5,263.5,598.5,688.5,321.5,241.5,540.5,413.5
"361",742,821.5,804,805.5,766.5,585.5,775.5,847.5,388.5,241.5,832.5,758.5
"362",742,821.5,804,805.5,766.5,585.5,775.5,847.5,388.5,241.5,832.5,758.5
"364",742,821.5,804,805.5,766.5,585.5,775.5,847.5,388.5,241.5,832.5,758.5
"360",742,815.5,804,800.5,361,716,513,652,413,247,551,407
"363",742,815.5,804,800.5,762,224,594,683,319,248,523,406
"258",882,763,804,799,572,638,663,706,709,625,882,873
"33",824,814,797,798,105,250,421,570,401,281.5,148,235
"31",824,758.5,797,796.5,405,306,224,328,830,620,433,435
"32",824,758.5,797,796.5,315,380,288,368,781,620,482,485
"34",641,840.5,788,793.5,822,284,818,42.5,272,136.5,258,222
"35",641,840.5,788,793.5,823,284,818,42.5,272,136.5,259,223
"36",641,840.5,788,793.5,824,284,818,42.5,272,136.5,260,224
"85",641,840.5,788,793.5,833,280.5,565,42.5,282,136.5,191,188
"651",641,837,788,791,886,118,656,42.5,254,147,172,193
"365",641,830,788,786.5,851,648,527,42.5,344,171,359,218
"550",641,834.5,788,786.5,863,497,455,42.5,382,154.5,269,203
"551",641,834.5,788,786.5,864,543,494,42.5,367,154.5,301,208
"552",641,833,788,786.5,865,290,525,42.5,346,160.5,214,196
"647",641,830,788,786.5,882,836.5,458.5,42.5,409.5,171,507,225
"648",641,830,788,786.5,883,836.5,458.5,42.5,409.5,171,508.5,226
"649",641,830,788,786.5,884,836.5,458.5,42.5,409.5,171,510,227
"650",641,830,788,786.5,885,836.5,458.5,42.5,409.5,171,511,228
"845",641,767,788,782,86,373,545,598,468,393.5,300,388.5
"366",641,762,788,781,172,30,323,417,691,482,178,295
"86",824,768.5,776.5,779.5,343,168.5,637,673.5,303.5,303,280,319
"87",824,768.5,776.5,779.5,344,168.5,638,673.5,303.5,304.5,285,321
"37",824,751,776.5,775.5,280,384,300,373,766,642.5,473,491
"259",824,751,776.5,775.5,575,428,169,245,843,642.5,552,449
"260",824,751,776.5,775.5,477.5,754.5,675.5,709.5,670.5,642.5,884.5,870.5
"261",824,751,776.5,775.5,477.5,754.5,675.5,709.5,670.5,642.5,884.5,870.5
"262",824,751,776.5,775.5,477.5,754.5,675.5,709.5,670.5,642.5,884.5,870.5
"263",824,751,776.5,775.5,477.5,754.5,675.5,709.5,670.5,642.5,884.5,870.5
"447",742,787,763.5,768,611.5,551.5,803.5,854.5,405.5,261,776.5,768.5
"448",742,787,763.5,768,652,474,609,670,351,261,606,470
"449",742,787,763.5,768,652,474,609,670,351,261,606,470
"450",742,787,763.5,768,652,474,609,670,351,261,606,470
"451",742,787,763.5,768,611.5,551.5,803.5,854.5,405.5,261,776.5,768.5
"452",742,787,763.5,768,652,474,609,670,351,261,606,470
"453",742,787,763.5,768,652,474,609,670,351,261,606,470
"454",742,787,763.5,768,611.5,551.5,803.5,854.5,405.5,261,776.5,768.5
"455",742,787,763.5,768,611.5,551.5,803.5,854.5,405.5,261,776.5,768.5
"38",742,743,763.5,759,261,112,241,341,813,632,272,377
"39",742,743,763.5,759,300,499,294,369,786,632,546,522
"40",742,743,763.5,759,453,383,207,295,858,632,519,476
"41",742,743,763.5,759,170,743,426,482,654,632,661,654
"88",742,743,763.5,759,290.5,339.5,736.5,755.5,548.5,632,724.5,845.5
"89",742,743,763.5,759,290.5,339.5,736.5,755.5,548.5,632,724.5,845.5
"90",742,743,763.5,759,290.5,339.5,736.5,755.5,548.5,632,724.5,845.5
"91",742,743,763.5,759,129,131,613,610,374,632,315,488
"92",742,743,763.5,759,290.5,339.5,736.5,755.5,548.5,632,724.5,845.5
"553",641,799,746.5,753,514,465,356,599,446,194.5,357,265
"554",641,799,746.5,753,725,115,622,714,305,194.5,404,333
"653",641,799,746.5,753,374,151,422,629,445,194.5,210.5,257
"556",641,792.5,746.5,750.5,753,278,792,861,366,212,708,693.5
"652",641,792.5,746.5,750.5,285,650,498,653,427,212,450,336
"93",824,755.5,746.5,748,113,117,825,838,400,434.5,451,700
"182",641,751,746.5,748,124,400,510,579,553,421.5,360,429.5
"555",824,755.5,746.5,748,398,72,582,591,392,434.5,305,388.5
"846",824,733.5,746.5,742.5,231.5,348.5,352.5,441.5,598.5,531.5,321.5,344
"847",824,733.5,746.5,742.5,231.5,348.5,352.5,441.5,598.5,531.5,321.5,344
"848",824,733.5,746.5,742.5,142.5,394.5,452.5,518.5,529.5,531.5,351.5,409.5
"849",824,733.5,746.5,742.5,487,275,168,247,818,531.5,332,296
"850",824,733.5,746.5,742.5,231.5,348.5,352.5,441.5,598.5,531.5,321.5,344
"851",824,733.5,746.5,742.5,142.5,394.5,452.5,518.5,529.5,531.5,351.5,409.5
"852",824,733.5,746.5,742.5,231.5,348.5,352.5,441.5,598.5,531.5,321.5,344
"853",824,733.5,746.5,742.5,297,320,672,724,485,531.5,611,733
"854",550,728,735,738,78,537,566,597,477,515.5,497,533
"94",550,722.5,735,734.5,302.5,556.5,329.5,387.5,745.5,653.5,592.5,560.5
"95",550,722.5,735,734.5,302.5,556.5,329.5,387.5,745.5,653.5,592.5,560.5
"96",550,722.5,735,734.5,429.5,574.5,238.5,330.5,816.5,653.5,617,534.5
"97",550,722.5,735,734.5,302.5,556.5,329.5,387.5,745.5,653.5,592.5,560.5
"98",550,722.5,735,734.5,429.5,574.5,238.5,330.5,816.5,653.5,617,534.5
"99",550,722.5,735,734.5,302.5,556.5,329.5,387.5,745.5,653.5,592.5,560.5
"654",742,761,729,731,213,93,850,864,415,280,434,644
"456",742,760,729,730,528,274,640,656,375,284,485,436
"655",742,757,729,729,422,432,256,403,589,301.5,274,236
"100",742,727,729,728,161,69,403,475,596,546,217,330
"367",742,718,729,727,187,213.5,800,813,487,602.5,652,837
"264",824,710.5,720.5,720.5,690.5,877,273,310,757.5,680.5,816.5,637.5
"265",824,710.5,720.5,720.5,690.5,877,273,310,757.5,680.5,816.5,637.5
"266",824,710.5,720.5,720.5,690.5,877,273,310,757.5,680.5,816.5,637.5
"267",824,710.5,720.5,720.5,690.5,877,273,310,757.5,680.5,816.5,637.5
"268",824,710.5,720.5,720.5,690.5,877,273,310,757.5,680.5,816.5,637.5
"269",824,710.5,720.5,720.5,690.5,877,273,310,757.5,680.5,816.5,637.5
"270",824,710.5,720.5,720.5,574,834,661,700,751,680.5,897,882
"271",824,710.5,720.5,720.5,690.5,877,273,310,757.5,680.5,816.5,637.5
"272",824,710.5,720.5,720.5,690.5,877,273,310,757.5,680.5,816.5,637.5
"273",824,710.5,720.5,720.5,690.5,877,273,310,757.5,680.5,816.5,637.5
"274",824,710.5,720.5,720.5,685,877,273,310,752,680.5,809,625
"275",824,710.5,720.5,720.5,690.5,877,273,310,757.5,680.5,816.5,637.5
"457",824,719,713.5,714,457,481,327,428,627,421.5,470,354
"458",824,696,713.5,713,234,108,337,357,628,622.5,226.5,310
"368",641,765,709,711,659,581,341.5,567,448.5,236,526.5,298.5
"369",641,765,709,711,659,581,341.5,567,448.5,236,526.5,298.5
"370",641,765,709,711,659,581,343,567,450,236,530,300
"557",641,726,709,709,110,163,828,841,424,393.5,488,715.5
"43",641,704,709,708,42,21,853,685,268,482,252,486
"101",641,691,709,707,209,408,371,454,662,570,402,451
"42",641,687,709,706,123,625,474,514,606,697.5,615,686
"44",824,698.5,704,704.5,186,318,389,465,622,478.5,299,348
"276",824,698.5,704,704.5,593,649,666,719,635,478.5,867,838
"277",742,690,704,703,122,44,488,537,505,587.5,225,402
"45",550,770.5,691,701.5,825,87.5,625.5,42.5,208.5,145.5,113,163.5
"46",550,770.5,691,701.5,826,87.5,625.5,42.5,208.5,145.5,114.5,165
"855",824,700.5,699,699.5,402.5,228.5,434.5,449.5,336.5,469,235.5,259.5
"857",824,700.5,699,699.5,402.5,228.5,434.5,449.5,336.5,469,235.5,259.5
"102",824,694,699,697,417.5,343.5,311.5,393.5,673.5,487,377,339.5
"103",824,694,699,697,569,458,237,329,743,487,516,396
"104",824,694,699,697,417.5,343.5,311.5,393.5,673.5,487,377,339.5
"856",824,688.5,699,694.5,329.5,355.5,684.5,748.5,482.5,531.5,669.5,772.5
"858",824,688.5,699,694.5,329.5,355.5,684.5,748.5,482.5,531.5,669.5,772.5
"278",824,729,691,693,412,321,770,750,331,331,559,587
"47",550,717,691,692,29,109,871,726,242,373,251,454
"183",550,692,691,691,141,314,496,557,562,461,333,420
"105",550,682.5,691,688.5,463.5,674.5,233.5,323.5,840.5,712.5,701.5,612.5
"106",550,682.5,691,688.5,463.5,674.5,233.5,323.5,840.5,712.5,701.5,612.5
"107",550,682.5,691,688.5,463.5,674.5,233.5,323.5,840.5,712.5,701.5,612.5
"108",550,682.5,691,688.5,463.5,674.5,233.5,323.5,840.5,712.5,701.5,612.5
"656",641,702.5,683.5,685.5,207.5,760.5,390.5,528.5,555.5,324,495.5,372.5
"657",641,702.5,683.5,685.5,207.5,760.5,390.5,528.5,555.5,324,495.5,372.5
"371",641,685,683.5,684,100,49,847,851,414,421.5,407.5,695
"109",641,657,683.5,682,444,359,230,317,845,740,575,556
"110",641,657,683.5,682,444,359,230,317,845,740,575,556
"111",641,657,683.5,682,444,359,230,317,845,740,575,556
"112",742,686,679.5,680,548,130,579,638,395,341,379,401
"279",742,649,679.5,679,670,245,290,333,771,716.5,610,582
"372",550,672,676.5,677.5,84,90,657,712,311,418,222,399
"859",550,671,676.5,677.5,15,105,739,687,284,425.5,218,405
"113",550,644.5,676.5,675.5,510,402,170,267,880,755,596,540
"114",550,644.5,676.5,675.5,401,297,262,353,820,752,548.5,584.5
"184",495,653,673,673,288,487,324,407,713,509.5,452.5,419
"185",495,653,673,673,108,690,569,604,506,509.5,597,602
"459",495,653,673,673,206,222,382,451,570,509.5,243,306
"660",641,677.5,658.5,668.5,365.5,678.5,284.5,410.5,666,355,490,323
"662",641,677.5,658.5,668.5,188,664,401,525,571,355,422.5,356
"663",641,677.5,658.5,668.5,365.5,678.5,284.5,410.5,666,355,490,323
"664",641,677.5,658.5,668.5,365.5,678.5,284.5,410.5,666,355,490,323
"665",641,677.5,658.5,668.5,365.5,678.5,284.5,410.5,668,355,493,326
"666",641,677.5,658.5,668.5,379,327,249,401,675,355,266,264
"659",742,673.5,658.5,664.5,511.5,251.5,243.5,374.5,696.5,362,287.5,267.5
"661",742,673.5,658.5,664.5,511.5,251.5,243.5,374.5,696.5,362,287.5,267.5
"115",742,664.5,658.5,658.5,522,218,573,614,418,393.5,467,457
"116",742,664.5,658.5,658.5,509,335,741,810,503,393.5,713,787
"117",742,664.5,658.5,658.5,522,218,573,614,418,393.5,467,457
"118",742,664.5,658.5,658.5,522,218,573,614,418,393.5,467,457
"119",742,664.5,658.5,658.5,522,218,573,614,418,393.5,467,457
"120",742,664.5,658.5,658.5,522,218,573,614,418,393.5,467,457
"378",742,664.5,658.5,658.5,406.5,592.5,807.5,830.5,498.5,393.5,797.5,821.5
"379",742,664.5,658.5,658.5,406.5,592.5,807.5,830.5,498.5,393.5,797.5,821.5
"381",742,669.5,658.5,658.5,173,404,440,527,497,416.5,297,314
"658",742,669.5,658.5,658.5,308,242,301,408,655,416.5,241,279
"48",742,646,658.5,652.5,333,273,564,574,426,625,505,553
"186",641,643,658.5,652.5,415,372,263,356,814,642.5,539,517
"373",641,633.5,658.5,648.5,271,565,365,437,733,697.5,636,661
"374",641,633.5,658.5,648.5,271,565,365,437,733,697.5,636,661
"375",641,633.5,658.5,648.5,198,562,432,488,658,697.5,613,674.5
"376",641,633.5,658.5,648.5,271,565,365,437,733,697.5,636,661
"377",641,633.5,658.5,648.5,198,562,432,488,658,697.5,613,674.5
"380",641,633.5,658.5,648.5,198,562,432,488,658,697.5,613,674.5
"382",742,647,644.5,645,116,342,512,573,493,504,341,428
"121",742,629,644.5,644,281,68,319,399,711,614.5,267,394
"122",742,622,642,643,387,185,733,763,592,632,718,854
"460",742,620.5,642,641.5,200.5,551.5,838.5,799.5,461.5,705,807.5,877.5
"461",742,620.5,642,641.5,200.5,551.5,838.5,799.5,461.5,705,807.5,877.5
"383",550,697,635,640,763,159,596,681,309,246,483.5,398
"670",742,651,635,639,570,102,634,630,373,408.5,439,463
"667",742,640.5,635,636.5,586.5,424.5,756.5,772.5,559.5,450.5,804.5,833.5
"669",742,640.5,635,636.5,586.5,424.5,756.5,772.5,559.5,450.5,804.5,833.5
"671",742,640.5,635,636.5,586.5,424.5,756.5,772.5,559.5,450.5,804.5,833.5
"672",742,640.5,635,636.5,586.5,424.5,756.5,772.5,559.5,450.5,804.5,833.5
"124",742,627,635,633,404,196,748,792,531,500,677,809
"558",742,627,635,633,263,176,822,819,480,500,634,811
"668",742,627,635,633,579,136,602,640,475,500,572,603
"125",742,624,635,631,450,304,729,767,580,515.5,750,831
"123",550,596,635,630,491,225,196,279,882,812,548.5,579
"675",641,650,616.5,629,345,375,287,405,698,374.5,312,291
"559",641,630,616.5,628,135,546,456,534,544,487,420,437
"187",641,618,616.5,626,554,457,731,753,656,665.5,875,880
"673",641,618,616.5,626,420.5,128.5,600.5,645.5,501.5,665.5,584.5,727.5
"674",641,618,616.5,626,420.5,128.5,600.5,645.5,501.5,665.5,584.5,727.5
"384",641,607.5,616.5,616.5,540.5,507.5,179.5,272.5,863.5,740,656.5,574.5
"385",641,607.5,616.5,616.5,227,391.5,413.5,467.5,688.5,740,568.5,667
"386",641,607.5,616.5,616.5,540.5,507.5,179.5,272.5,863.5,740,656.5,574.5
"387",641,607.5,616.5,616.5,317.5,388.5,349.5,415.5,749.5,740,582.5,631.5
"388",641,607.5,616.5,616.5,540.5,507.5,179.5,272.5,863.5,740,656.5,574.5
"389",641,607.5,616.5,616.5,227,391.5,413.5,467.5,688.5,740,568.5,667
"390",641,607.5,616.5,616.5,540.5,507.5,179.5,272.5,863.5,740,656.5,574.5
"391",641,607.5,616.5,616.5,540.5,507.5,179.5,272.5,863.5,740,656.5,574.5
"392",641,607.5,616.5,616.5,227,391.5,413.5,467.5,688.5,740,568.5,667
"393",641,607.5,616.5,616.5,540.5,507.5,179.5,272.5,863.5,740,656.5,574.5
"394",641,607.5,616.5,616.5,540.5,507.5,179.5,272.5,863.5,740,656.5,574.5
"395",641,607.5,616.5,616.5,540.5,507.5,179.5,272.5,863.5,740,656.5,574.5
"396",641,607.5,616.5,616.5,317.5,388.5,349.5,415.5,749.5,740,582.5,631.5
"397",641,607.5,616.5,616.5,545.5,507.5,179.5,272.5,863.5,740,664.5,580.5
"398",641,607.5,616.5,616.5,225,391.5,413.5,467.5,688.5,728,558,655
"399",641,607.5,616.5,616.5,545.5,507.5,179.5,272.5,863.5,740,664.5,580.5
"49",641,586.5,616.5,606,393.5,436,695,744.5,615,785,850,882
"50",641,586.5,616.5,606,393.5,436,695,744.5,615,785,850,882
"51",641,586.5,616.5,606,392,436,695,746,615,785,850,884
"188",641,586.5,616.5,606,174,799,528,564,602,785,773,810
"189",641,586.5,616.5,606,284,655,427,471,714,785,747,782
"126",495,738,600.5,603,834,312,567,42.5,270,126,195,185
"190",495,623,600.5,602,24,23,858,802,246,478.5,284,541
"127",495,569.5,600.5,599.5,436,415,240,332,847,825.5,647,678
"128",495,569.5,600.5,599.5,530.5,149.5,173.5,260.5,888.5,825.5,519,538.5
"129",495,569.5,600.5,599.5,309,440,338,400,785,825.5,648,726
"130",495,569.5,600.5,599.5,530.5,149.5,173.5,260.5,888.5,825.5,519,538.5
"462",641,659,589,597,179,134,855,857,335,299.5,389,584.5
"676",641,648,589,596,214,106,660,723,361,310,257,395
"560",641,586.5,589,589,497.5,366,218.5,288,796,554.5,445,382.5
"561",641,586.5,589,589,497.5,366,218.5,288,796,554.5,445,382.5
"563",641,586.5,589,589,497.5,366,218.5,288,796,554.5,445,382.5
"564",641,586.5,589,589,192.5,594.5,419.5,485.5,590.5,554.5,531.5,503.5
"565",641,586.5,589,589,497.5,366,218.5,288,796,554.5,445,382.5
"566",641,586.5,589,589,497.5,366,218.5,288,796,554.5,445,382.5
"567",641,586.5,589,589,192.5,594.5,419.5,485.5,590.5,554.5,531.5,503.5
"568",641,586.5,589,589,295.5,577.5,346.5,421.5,660.5,554.5,536.5,481.5
"569",641,586.5,589,589,497.5,366,218.5,288,796,554.5,445,382.5
"570",641,586.5,589,589,497.5,366,218.5,288,796,554.5,445,382.5
"571",641,586.5,589,589,493,366,214,288,796,554.5,430,366
"572",641,586.5,589,589,295.5,577.5,346.5,421.5,660.5,554.5,536.5,481.5
"573",641,586.5,589,589,497.5,366,218.5,288,796,554.5,445,382.5
"562",641,569.5,589,582,264,470,376,448,700,680.5,579,600.5
"280",641,553,589,581,555,161,664,707,782,767,840,886
"463",550,573,578,580,432,262,242,326,701,587.5,345,320
"191",550,540.5,578,577.5,469.5,652.5,246.5,343.5,855.5,836.5,759.5,746
"192",550,540.5,578,577.5,469.5,652.5,246.5,343.5,855.5,836.5,759.5,746
"193",550,540.5,578,577.5,469.5,652.5,246.5,343.5,855.5,836.5,759.5,746
"194",550,540.5,578,577.5,469.5,652.5,246.5,343.5,855.5,836.5,759.5,746
"677",641,576,569.5,574,324,325,296,396,707,469,327,317
"678",641,576,569.5,574,324,325,296,396,707,469,327,317
"679",641,576,569.5,574,324,325,296,396,707,469,327,317
"574",641,562,569.5,569,162.5,546,428.5,501.5,576.5,531.5,477,478
"575",641,562,569.5,569,251,529,359,432,644,531.5,477,442
"576",641,562,569.5,569,162.5,546,428.5,501.5,576.5,531.5,477,478
"577",641,562,569.5,569,251,529,359,432,644,531.5,477,442
"578",641,562,569.5,569,251,529,359,432,644,531.5,477,442
"579",641,562,569.5,569,251,529,359,432,644,531.5,477,442
"580",641,562,569.5,569,251,529,359,432,644,531.5,477,442
"400",641,535.5,569.5,564.5,299,447,367,427,748,785,638,714
"401",641,535.5,569.5,564.5,154,101,495,543,604,785,406,626
"281",495,557.5,561.5,562.5,26,10,854,758,214,487,249,496
"282",495,557.5,561.5,562.5,14,62,869,829,169,487,282,527
"721",495,540.5,561.5,561,298,141,363,385,621,622.5,283,356
"131",495,516,561.5,560,526,534,201,278,883,859.5,712,689.5
"464",641,616,555.5,559,59,59,898,881,126,401,279,508
"680",641,574,555.5,558,488,207,289,406,683,372,291,287.5
"581",641,548,555.5,557,57,31,671,679,358,506,229,439
"132",453.5,545.5,555.5,555.5,10,52,861,803,215,515.5,296,551
"582",641,545.5,555.5,555.5,431,71,753,798,543,554.5,674,819
"133",641,529.5,555.5,553.5,168,1.5,630,635,372,642.5,294,499.5
"466",641,528,555.5,553.5,229,3,393,435,593,680.5,242,403
"465",641,514.5,555.5,552,277,80,369,414,702,767,366,518
"196",550,532.5,542.5,549.5,237.5,602.5,463.5,515.5,617.5,614.5,622.5,627.5
"198",550,532.5,542.5,549.5,144,700,552,595,540,614.5,673,715.5
"204",550,532.5,542.5,549.5,237.5,602.5,463.5,515.5,617.5,614.5,622.5,627.5
"583",550,532.5,542.5,549.5,49,27,892,869,238,600,403,729
"584",550,522,542.5,547,293,74,255,355,808,693,310,427
"52",550,511.5,542.5,545,353,124,523,539,454,722.5,436,545
"53",550,511.5,542.5,545,353,124,523,539,454,722.5,436,545
"54",550,511.5,542.5,545,353,124,523,539,454,722.5,436,545
"195",550,504,542.5,538.5,665,443,516,507,679,844.5,844,841
"197",550,504,542.5,538.5,608.5,719.5,698.5,730.5,790.5,844.5,898.5,897.5
"199",550,504,542.5,538.5,665,443,516,507,679,844.5,844,841
"200",550,504,542.5,538.5,665,443,516,507,679,844.5,844,841
"201",550,504,542.5,538.5,665,443,516,507,679,844.5,844,841
"202",550,504,542.5,538.5,608.5,719.5,698.5,730.5,790.5,844.5,898.5,897.5
"203",550,504,542.5,538.5,665,443,516,507,679,844.5,844,841
"205",550,504,542.5,538.5,307,286,418,460,739,844.5,632,763
"206",550,504,542.5,538.5,191,810,526,556,609,844.5,799,824.5
"402",550,509,542.5,538.5,254,119,383,453,737,798.5,472,645
"585",641,555,531.5,532,242,272,398,495,583,414,275,309
"586",641,555,531.5,532,169,353,467,550,534,414,313,360.5
"681",641,555,531.5,532,88,302,547,601,496,434.5,303,408
"587",641,537,531.5,530,210,158,411,494,595,531.5,271,387
"134",641,637,527.5,529,195,280.5,479,561,342,297,197.5,248
"683",641,552,527.5,528,287,261,394,463,566,410.5,263.5,297
"682",641,544,527.5,527,454,154,267,370,731,440,278,293
