"","Purity","Fmeasure","RI","ARI","silhouette","dunn","ball_hall","banfeld_raftery","calinski_harabasz","infomax","combined_rank","combined_rank2"
"495",816,692.5,816,805.5,272.5,247.5,750.5,765.5,671.5,764,787.5,930.5
"883",816,692.5,816,805.5,244,43,783,788,633,764,628,910
"800",816,684.5,816,797.5,72,202,928,807,179,882,518,773
"801",816,684.5,816,797.5,108,64,943,881,343,882,597,914
"12",739.5,821.5,739.5,788.5,593.5,513.5,574.5,640.5,567.5,410,667.5,524.5
"13",739.5,821.5,739.5,788.5,593.5,513.5,574.5,640.5,567.5,410,667.5,524.5
"14",739.5,821.5,739.5,788.5,634,233,533,589,576,410,454,420
"15",739.5,821.5,739.5,788.5,593.5,513.5,574.5,640.5,567.5,410,667.5,524.5
"16",739.5,821.5,739.5,788.5,634,233,533,589,576,410,454,420
"17",739.5,821.5,739.5,788.5,593.5,513.5,574.5,640.5,567.5,410,667.5,524.5
"18",739.5,821.5,739.5,788.5,593.5,513.5,574.5,640.5,567.5,410,667.5,524.5
"20",739.5,821.5,739.5,788.5,634,233,533,589,576,410,454,420
"21",739.5,821.5,739.5,788.5,496,519,646,710,542,410,678,597
"22",739.5,821.5,739.5,788.5,634,233,533,589,576,410,454,420
"23",739.5,821.5,739.5,788.5,593.5,513.5,574.5,640.5,567.5,410,667.5,524.5
"24",739.5,821.5,739.5,788.5,634,233,533,589,576,410,454,420
"33",739.5,821.5,739.5,788.5,593.5,513.5,574.5,640.5,567.5,410,667.5,524.5
"34",739.5,821.5,739.5,788.5,496,519,646,710,542,410,678,597
"35",739.5,821.5,739.5,788.5,593.5,513.5,574.5,640.5,567.5,410,667.5,524.5
"36",739.5,821.5,739.5,788.5,496,519,646,710,542,410,678,597
"709",739.5,798,739.5,780,311,441,412,543,601,507.5,374,388
"101",739.5,582.5,739.5,777.5,117,41,414,460,394,558,94,319
"335",739.5,582.5,739.5,777.5,205,206,530,611,599,558,352,454
"578",739.5,582.5,739.5,777.5,158,104,880,872,536,558,544,838
"891",739.5,582.5,739.5,777.5,242,84,682,696,539,558,372,518
"497",739.5,530,739.5,765,487,321,329,370,801,632.5,432,426
"500",739.5,530,739.5,765,306,227,430,501,742,632.5,390.5,470
"501",739.5,530,739.5,765,487,321,329,370,801,632.5,432,426
"503",739.5,530,739.5,765,487,321,329,370,801,632.5,432,426
"505",739.5,530,739.5,765,487,321,329,370,801,632.5,432,426
"507",739.5,530,739.5,765,487,321,329,370,801,632.5,432,426
"508",739.5,530,739.5,765,487,321,329,370,801,632.5,432,426
"509",739.5,530,739.5,765,487,321,329,370,801,632.5,432,426
"511",739.5,530,739.5,765,155,5,737,740,488,632.5,364,590
"512",739.5,530,739.5,765,219,579,597,630,686,632.5,687,733
"514",739.5,530,739.5,765,300,67,754,775,637,632.5,564,829
"884",739.5,530,739.5,765,602.5,340.5,289.5,334.5,879.5,632.5,520.5,459.5
"885",739.5,530,739.5,765,279,740,539,581,730,632.5,818,769
"886",739.5,530,739.5,765,602.5,340.5,289.5,334.5,879.5,632.5,520.5,459.5
"887",739.5,530,739.5,765,279,740,539,581,730,632.5,818,769
"888",739.5,530,739.5,765,602.5,340.5,289.5,334.5,879.5,632.5,520.5,459.5
"889",739.5,530,739.5,765,279,740,539,581,730,632.5,818,769
"892",739.5,530,739.5,765,602.5,340.5,289.5,334.5,879.5,632.5,520.5,459.5
"893",739.5,530,739.5,765,279,740,539,581,730,632.5,818,769
"894",739.5,530,739.5,765,360,268,465,512,754,632.5,470,510.5
"895",739.5,530,739.5,765,279,740,539,581,730,632.5,818,769
"98",739.5,454.5,739.5,734.5,176,422,852,826,583,709.5,849,943
"99",739.5,454.5,739.5,734.5,176,422,852,826,583,709.5,849,943
"100",739.5,454.5,739.5,734.5,176,422,852,826,583,709.5,849,943
"193",739.5,454.5,739.5,734.5,610.5,727.5,401.5,448.5,922.5,709.5,923.5,844.5
"194",739.5,454.5,739.5,734.5,644.5,666.5,367.5,424.5,939.5,709.5,908.5,808.5
"195",739.5,454.5,739.5,734.5,502,747,502,535.5,886,709.5,940.5,898.5
"196",739.5,454.5,739.5,734.5,610.5,727.5,401.5,448.5,922.5,709.5,923.5,844.5
"197",739.5,454.5,739.5,734.5,644.5,666.5,367.5,424.5,939.5,709.5,908.5,808.5
"199",739.5,454.5,739.5,734.5,610.5,727.5,401.5,448.5,922.5,709.5,923.5,844.5
"200",739.5,454.5,739.5,734.5,644.5,666.5,367.5,424.5,939.5,709.5,908.5,808.5
"201",739.5,454.5,739.5,734.5,502,747,502,535.5,886,709.5,940.5,898.5
"202",739.5,454.5,739.5,734.5,610.5,727.5,401.5,448.5,922.5,709.5,923.5,844.5
"203",739.5,454.5,739.5,734.5,644.5,666.5,367.5,424.5,939.5,709.5,908.5,808.5
"204",739.5,454.5,739.5,734.5,502,747,502,535.5,886,709.5,940.5,898.5
"205",739.5,454.5,739.5,734.5,610.5,727.5,401.5,448.5,922.5,709.5,923.5,844.5
"206",739.5,454.5,739.5,734.5,644.5,666.5,367.5,424.5,939.5,709.5,908.5,808.5
"207",739.5,454.5,739.5,734.5,502,747,502,535.5,886,709.5,940.5,898.5
"208",739.5,454.5,739.5,734.5,291.5,177.5,871.5,853.5,638.5,709.5,829.5,948.5
"209",739.5,454.5,739.5,734.5,610.5,727.5,401.5,448.5,922.5,709.5,923.5,844.5
"210",739.5,454.5,739.5,734.5,644.5,666.5,367.5,424.5,939.5,709.5,908.5,808.5
"211",739.5,454.5,739.5,734.5,610.5,727.5,401.5,448.5,922.5,709.5,923.5,844.5
"212",739.5,454.5,739.5,734.5,644.5,666.5,367.5,424.5,939.5,709.5,908.5,808.5
"214",739.5,454.5,739.5,734.5,610.5,727.5,401.5,448.5,922.5,709.5,923.5,844.5
"215",739.5,454.5,739.5,734.5,644.5,666.5,367.5,424.5,939.5,709.5,908.5,808.5
"216",739.5,454.5,739.5,734.5,502,747,502,535.5,886,709.5,940.5,898.5
"217",739.5,454.5,739.5,734.5,610.5,727.5,401.5,448.5,922.5,709.5,923.5,844.5
"218",739.5,454.5,739.5,734.5,644.5,666.5,367.5,424.5,939.5,709.5,908.5,808.5
"219",739.5,454.5,739.5,734.5,502,747,502,535.5,886,709.5,940.5,898.5
"220",739.5,454.5,739.5,734.5,610.5,727.5,401.5,448.5,922.5,709.5,923.5,844.5
"221",739.5,454.5,739.5,734.5,644.5,666.5,367.5,424.5,939.5,709.5,908.5,808.5
"222",739.5,454.5,739.5,734.5,502,747,502,535.5,886,709.5,940.5,898.5
"223",739.5,454.5,739.5,734.5,291.5,177.5,871.5,853.5,638.5,709.5,829.5,948.5
"233",739.5,454.5,739.5,734.5,610.5,727.5,401.5,448.5,922.5,709.5,923.5,844.5
"234",739.5,454.5,739.5,734.5,644.5,666.5,367.5,424.5,939.5,709.5,908.5,808.5
"235",739.5,454.5,739.5,734.5,502,747,502,535.5,886,709.5,940.5,898.5
"236",739.5,454.5,739.5,734.5,610.5,727.5,401.5,448.5,922.5,709.5,923.5,844.5
"237",739.5,454.5,739.5,734.5,644.5,666.5,367.5,424.5,939.5,709.5,908.5,808.5
"238",739.5,454.5,739.5,734.5,502,747,502,540,886,709.5,952,904
"336",739.5,454.5,739.5,734.5,225,476,496,516,690,709.5,547,589
"387",739.5,454.5,739.5,734.5,156,193,707,744,658,709.5,565,837
"198",739.5,424,739.5,704,303,239,610,616,824,814,729,906
"224",739.5,424,739.5,704,581.5,348.5,410.5,441.5,932.5,814,823.5,855.5
"225",739.5,424,739.5,704,626,301,360,403,949.5,814,764.5,765.5
"226",739.5,424,739.5,704,459.5,369.5,507.5,527.5,894.5,814,851.5,908.5
"227",739.5,424,739.5,704,267,141,873,850,657,814,873,956
"228",739.5,424,739.5,704,626,301,360,403,948,814,761.5,764
"229",739.5,424,739.5,704,581.5,348.5,410.5,441.5,932.5,814,823.5,855.5
"230",739.5,424,739.5,704,626,301,360,403,949.5,814,764.5,765.5
"231",739.5,424,739.5,704,459.5,369.5,507.5,527.5,894.5,814,851.5,908.5
"388",739.5,424,739.5,704,181,38,689,713,725,814,562,872
"389",739.5,424,739.5,704,232,102,625,617,783,814,568,851
"390",739.5,424,739.5,704,162,130,700,739,708,814,625,903
"496",739.5,424,739.5,704,262,308,458,477,774,814,535,639
"498",739.5,424,739.5,704,199,409,608,614,716,814,700,864
"499",739.5,424,739.5,704,393.5,298.5,340.5,374.5,839.5,814,508.5,532.5
"502",739.5,424,739.5,704,262,308,458,477,774,814,535,639
"504",739.5,424,739.5,704,262,308,458,477,774,814,535,639
"506",739.5,424,739.5,704,199,409,608,614,716,814,700,864
"510",739.5,424,739.5,704,199,409,608,614,716,814,700,864
"513",739.5,424,739.5,704,393.5,298.5,340.5,374.5,839.5,814,508.5,532.5
"890",739.5,424,739.5,704,243,230,784,787,636,814,812,947
"19",739.5,402,739.5,688,431,126,487,506,898,941,720,891
"25",739.5,402,739.5,688,431,126,487,506,898,941,720,891
"26",739.5,402,739.5,688,462.5,76.5,475.5,496.5,901.5,941,694.5,873.5
"27",739.5,402,739.5,688,347.5,145.5,580.5,572.5,861.5,941,759.5,925.5
"28",739.5,402,739.5,688,211.5,310.5,886.5,861.5,662.5,941,935.5,959.5
"29",739.5,402,739.5,688,431,126,487,506,898,941,720,891
"30",739.5,402,739.5,688,462.5,76.5,475.5,496.5,901.5,941,694.5,873.5
"31",739.5,402,739.5,688,347.5,145.5,580.5,572.5,861.5,941,759.5,925.5
"32",739.5,402,739.5,688,211.5,310.5,886.5,861.5,662.5,941,935.5,959.5
"213",739.5,402,739.5,688,251.5,174.5,875.5,855.5,647.5,941,901.5,957.5
"232",739.5,402,739.5,688,251.5,174.5,875.5,855.5,647.5,941,901.5,957.5
"391",650,661.5,650,664.5,656.5,406.5,491.5,574.5,620.5,462.5,585.5,485.5
"392",650,661.5,650,664.5,309,221,869,880,511,462.5,623,799
"393",650,661.5,650,664.5,656.5,406.5,491.5,574.5,620.5,462.5,585.5,485.5
"394",650,661.5,650,664.5,472,444,657,724,585,462.5,688,665
"579",650,661.5,650,664.5,662,625,438,565,681,462.5,750,546
"580",650,661.5,650,664.5,662,625,438,565,681,462.5,750,546
"581",650,661.5,650,664.5,710,433,386,492,695,462.5,572,444
"582",650,661.5,650,664.5,574,655,545,675,643,462.5,834,685
"583",650,661.5,650,664.5,512,639,844,833,592,462.5,948,920
"584",650,661.5,650,664.5,662,625,438,565,681,462.5,750,546
"585",650,661.5,650,664.5,710,433,386,492,695,462.5,572,444
"586",650,661.5,650,664.5,574,655,545,675,643,462.5,834,685
"587",650,661.5,650,664.5,710,433,386,492,695,462.5,572,444
"588",650,661.5,650,664.5,574,655,545,675,643,462.5,834,685
"589",650,661.5,650,664.5,512,639,844,833,592,462.5,948,920
"590",650,661.5,650,664.5,179,151,485,475,481,462.5,176,333
"591",650,661.5,650,664.5,710,433,386,492,695,462.5,572,444
"592",650,661.5,650,664.5,512,639,844,833,592,462.5,948,920
"593",650,661.5,650,664.5,662,625,438,565,681,462.5,750,546
"594",650,661.5,650,664.5,710,433,386,492,695,462.5,572,444
"595",650,661.5,650,664.5,574,655,545,675,643,462.5,834,685
"596",650,661.5,650,664.5,512,639,844,833,592,462.5,948,920
"597",650,661.5,650,664.5,662,625,438,565,681,462.5,750,546
"598",650,661.5,650,664.5,710,433,386,492,695,462.5,572,444
"599",650,661.5,650,664.5,710,433,386,492,695,462.5,572,444
"600",650,661.5,650,664.5,574,655,545,675,643,462.5,834,685
"601",650,661.5,650,664.5,512,639,844,833,592,462.5,948,920
"602",650,661.5,650,664.5,662,625,438,565,681,462.5,750,546
"603",650,661.5,650,664.5,574,655,545,675,643,462.5,834,685
"604",650,661.5,650,664.5,512,639,844,833,592,462.5,948,920
"605",650,661.5,650,664.5,662,625,438,565,681,462.5,750,546
"606",650,661.5,650,664.5,574,655,545,675,643,462.5,834,685
"607",650,661.5,650,664.5,512,639,844,833,592,462.5,948,920
"710",650,661.5,650,664.5,464.5,391.5,346.5,458.5,586.5,462.5,353.5,359.5
"711",650,661.5,650,664.5,562,236,299,386,606,462.5,313,324
"712",650,661.5,650,664.5,464.5,391.5,346.5,458.5,586.5,462.5,353.5,359.5
"515",650,519,650,646,171,459,684,743,538,518,548,625
"102",650,274,650,642,351,334,584,621,751,585,605,676
"103",650,274,650,642,351,334,584,621,751,585,605,676
"104",650,274,650,642,443,216,481,530,787,585,498.5,534
"105",650,274,650,642,351,334,584,621,751,585,605,676
"106",650,274,650,642,453,254,456,515,794,585,506.5,520
"239",650,274,650,642,483,117,509,546,797,585,496,568
"516",650,274,650,642,295,237,756,777,622,585,641,835
"337",650,269.5,650,637.5,194,271,550,558,661,669.5,415,519
"802",650,269.5,650,637.5,49,70,922,798,91,669.5,324,507
"107",650,253,650,635,264,269.5,624,629,776,764,680.5,866
"899",650,253,650,635,257,452,528,550,753,764,674.5,757
"904",650,253,650,635,226,110,790,793,619,764,672,913
"37",650,241.5,650,625.5,333,571,591,584,851,882,917,946
"38",650,241.5,650,625.5,345.5,548.5,588.5,576.5,849.5,882,915.5,940.5
"39",650,241.5,650,625.5,461,397,477,498,896,882,874,911
"40",650,241.5,650,625.5,442,418,482,502,900,882,883,915
"41",650,241.5,650,625.5,345.5,548.5,588.5,576.5,849.5,882,915.5,940.5
"42",650,241.5,650,625.5,429,176,489,510,892,882,715,868
"896",650,241.5,650,625.5,558.5,261.5,296.5,330.5,914.5,882,611.5,629.5
"897",650,241.5,650,625.5,230.5,195.5,787.5,791.5,634.5,882,821.5,950.5
"898",650,241.5,650,625.5,230.5,195.5,787.5,791.5,634.5,882,821.5,950.5
"900",650,241.5,650,625.5,318.5,439.5,473.5,499.5,795.5,882,730.5,835
"901",650,241.5,650,625.5,558.5,261.5,296.5,330.5,914.5,882,611.5,629.5
"902",650,241.5,650,625.5,245.5,453.5,559.5,553.5,760.5,882,766.5,879
"903",650,241.5,650,625.5,558.5,261.5,296.5,330.5,914.5,882,611.5,629.5
"905",650,241.5,650,625.5,318.5,439.5,473.5,499.5,795.5,882,730.5,835
"906",650,241.5,650,625.5,558.5,261.5,296.5,330.5,914.5,882,611.5,629.5
"907",650,241.5,650,625.5,245.5,453.5,559.5,553.5,760.5,882,766.5,879
"43",597,681.5,597,615.5,433,32,419,658,446,377.5,235.5,342
"716",597,681.5,597,615.5,248,106,215,281,341,377.5,27,179
"803",597,681.5,597,615.5,364.5,437.5,633.5,734.5,484.5,377.5,489.5,475.5
"804",597,681.5,597,615.5,364.5,437.5,633.5,734.5,484.5,377.5,489.5,475.5
"608",597,513.5,597,608.5,391.5,223.5,655.5,737.5,546.5,410,444.5,503.5
"609",597,513.5,597,608.5,217,214,433,462.5,493,410,174.5,322.5
"610",597,513.5,597,608.5,563,226,536,666,597,410,472,466
"611",597,513.5,597,608.5,391.5,223.5,655.5,737.5,546.5,410,444.5,503.5
"613",597,513.5,597,608.5,217,214,433,462.5,493,410,174.5,322.5
"614",597,513.5,597,608.5,217,214,433,461,493,410,171.5,321
"713",597,513.5,597,608.5,457.5,442.5,759.5,794.5,512.5,410,712,704.5
"714",597,513.5,597,608.5,457.5,442.5,759.5,794.5,512.5,410,712,704.5
"715",597,513.5,597,608.5,296,477,490,653,519,410,393,391
"717",597,513.5,597,608.5,188,105,214,282,340,410,25,188
"396",597,325.5,597,601.5,372,480,676,741,605,507.5,718,752
"397",597,325.5,597,601.5,301,496,691,750,581,507.5,680.5,712
