"","Purity","Fmeasure","RI","ARI","silhouette","dunn","ball_hall","banfeld_raftery","calinski_harabasz","infomax","combined_rank","combined_rank2"
"381",849,407,834,838,404,640,550,574,793,564,852,791
"843",797.5,552,820.5,837,184,452,599,767,361,419.5,399.5,476
"107",797.5,640,806.5,836,533,451,653,867,242,308,591,506
"656",797.5,133,845.5,835,82,96,841,695,114,895,366,592
"383",797.5,544.5,820.5,833.5,172.5,318.5,158.5,352.5,287.5,435,41.5,165.5
"384",797.5,544.5,820.5,833.5,172.5,318.5,158.5,352.5,287.5,435,41.5,165.5
"658",849,381.5,834,832,332,361,387,556,653,621,479,515
"103",849,173,841.5,831,324,276,284,455,857,839.5,569,622
"7",849,134,841.5,830,1,44,242,392,9,887,21,256.5
"841",797.5,520,820.5,829,902,307,26,129,303,383.5,150,66
"493",797.5,601,806.5,828,460,287,90,341,257,334.5,55,87
"657",849,312.5,834,826.5,405.5,424.5,275.5,422.5,808.5,672.5,546.5,525.5
"659",849,312.5,834,826.5,405.5,424.5,275.5,422.5,808.5,672.5,546.5,525.5
"382",849,197,834,825,99,10,148,310,369,793.5,45,309
"8",849,144,834,824,74,34,896,660,118,859,332,564
"109",797.5,635,773,822,450,577,697,876,256,315.5,658,540
"660",797.5,635,773,822,378,584,679,841,259,315.5,595,513
"855",797.5,635,773,822,331,533,589,856,239,315.5,445,430
"283",849,132,834,820,84,82,898,726,27,882.5,354,575
"110",797.5,632,736.5,818,497,514,702,859,282,320,660,554
"113",797.5,632,736.5,818,597.5,497.5,393.5,820.5,279.5,320,476,404.5
"114",797.5,632,736.5,818,597.5,497.5,393.5,820.5,279.5,320,476,404.5
"487",797.5,344,820.5,815.5,383,699,497,580,790,666.5,879,834
"488",797.5,344,820.5,815.5,519,682,306,478,891,666.5,856,722
"385",797.5,314.5,820.5,813.5,70,69,916,725,81,681.5,277,511
"489",797.5,320,820.5,813.5,308,311.5,573,662,683,665,682,765.5
"491",797.5,279,820.5,811,349.5,531.5,498.5,557.5,810.5,721,831.5,837.5
"492",797.5,279,820.5,811,349.5,531.5,498.5,557.5,810.5,721,831.5,837.5
"565",797.5,279,820.5,811,428,526,471,579,846,721,867.5,880
"396",797.5,584,773,809,457,639,738,836,436,359,829,723.5
"490",797.5,231,820.5,807.5,449,477,324,474,894,766.5,786.5,754.5
"566",797.5,219,820.5,807.5,199,93,887,807,458,780.5,705,908
"751",797.5,585,736.5,806,200,232,167,370,246,358,19,121
"842",797.5,123,820.5,805,87,21,882,479,29,879,238,459.5
"284",797.5,101.5,820.5,804,24,86,220,283,60,903,22,227
"104",797.5,90,820.5,803,158,288,560,621,626,915.5,657,814
"9",797.5,531,773,801,225,600,200,361,332,435,180,233.5
"10",797.5,531,773,801,225,600,200,361,332,435,180,233.5
"11",797.5,531,773,801,225,600,200,361,332,435,180,233.5
"13",797.5,540,736.5,798.5,276,486.5,198,368,296,411.5,147.5,197
"14",797.5,540,736.5,798.5,275,486.5,197,369,297,411.5,147.5,198
"749",797.5,534,736.5,796,487,572,495,710,529,424,699,561
"750",797.5,534,736.5,796,487,572,495,710,529,424,699,561
"752",797.5,534,736.5,796,487,572,495,710,529,424,699,561
"400",702,607,717.5,794,760,636,82,129,233,312,178,53
"494",797.5,326,806.5,793,295,140,861,739,506,663.5,689,866
"112",797.5,514,736.5,792,53,181,904,798,168,483.5,307.5,506
"108",797.5,262.5,806.5,790.5,59,22,915,655,169,676,263,510
"844",797.5,262.5,806.5,790.5,92,35,768,781,407,727.5,415,666
"846",702,440.5,773,786.5,550.5,751.5,277.5,470.5,859.5,522.5,823.5,605.5
"847",702,440.5,773,786.5,522,744,341,503,781,522.5,811,608
"849",702,440.5,773,786.5,550.5,751.5,277.5,470.5,859.5,522.5,823.5,605.5
"850",702,440.5,773,786.5,448,753,434,560,723,522.5,827,648
"851",702,440.5,773,786.5,522,744,341,503,781,522.5,811,608
"854",702,440.5,773,786.5,522,744,341,503,781,522.5,811,608
"387",797.5,415.5,773,777.5,435.5,607.5,608.5,647.5,733.5,545,874.5,827
"388",797.5,415.5,773,777.5,374,715,688,692,697,545,899,889
"389",797.5,415.5,773,777.5,435.5,607.5,608.5,647.5,733.5,545,874.5,827
"390",797.5,415.5,773,777.5,501.5,645.5,474.5,564.5,806.5,545,854.5,754.5
"391",797.5,415.5,773,777.5,374,715,688,692,697,545,899,889
"392",797.5,415.5,773,777.5,435.5,607.5,608.5,647.5,733.5,545,874.5,827
"393",797.5,415.5,773,777.5,435.5,607.5,608.5,647.5,733.5,545,874.5,827
"394",797.5,415.5,773,777.5,374,715,688,692,697,545,899,889
"395",797.5,415.5,773,777.5,501.5,645.5,474.5,564.5,806.5,545,854.5,754.5
"495",797.5,193,806.5,777.5,413,339.5,345,476,893,778,715,736
"496",797.5,193,806.5,777.5,455,467,318,438,897,778,778,739.5
"497",797.5,193,806.5,777.5,322,470,488,546,838,778,828,877
"111",797.5,450,736.5,771,424,271,521,696,577,490,532,549.5
"567",797.5,128.5,806.5,770,211,4,528,555,701,846,435,647
"105",797.5,122,806.5,769,251,376.5,433,524,752,868,689,767
"15",702,648,692,763,250,485,781,891,223,295,498,512
"401",702,648,692,763,629.5,732,479,852,294,295,732,498.5
"404",702,648,692,763,629.5,732,479,852,294,295,732,498.5
"410",702,648,692,763,628,647,622,872,285,295,777,559
"411",702,648,692,763,631,732,479,852,294,295,734,502
"412",702,648,692,763,605,738,695,885,276,295,846.5,621
"670",702,648,692,763,608,581,357,809,255,295,471.5,397
"753",702,648,692,763,638.5,447.5,315.5,785.5,301.5,295,402.5,390.5
"754",702,648,692,763,592.5,480.5,555.5,857.5,267.5,295,585,480.5
"756",702,648,692,763,638.5,447.5,315.5,785.5,301.5,295,402.5,390.5
"757",702,648,692,763,592.5,480.5,555.5,857.5,267.5,295,585,480.5
"106",797.5,79.5,806.5,756.5,83,54,872,661,137,910.5,364,600
"386",797.5,79.5,806.5,756.5,39,40,900,790,92,910.5,384,656
"285",797.5,361,773,755,541,259,411,656,729,569,656,627
"661",797.5,347.5,773,753.5,325,401,389,553,656,635,519,530
"662",797.5,347.5,773,753.5,243,422,532,623,587,635,574,603
"502",702,554,717.5,752,770,225,707,129,420,356,325,369
"397",702,260,773,751,129,250,156,308,384,687,100,295
"569",702,227,773,746,411,668,502,582,844,743.5,910,902
"571",702,227,773,746,364.5,664.5,565.5,640.5,786.5,743.5,913.5,910.5
"573",702,227,773,746,411,668,502,582,844,743.5,910,902
"574",702,227,773,746,364.5,664.5,565.5,640.5,786.5,743.5,913.5,910.5
"576",702,227,773,746,364.5,664.5,565.5,640.5,786.5,743.5,913.5,910.5
"578",702,227,773,746,364.5,664.5,565.5,640.5,786.5,743.5,913.5,910.5
"580",702,227,773,746,411,668,502,582,844,743.5,910,902
"845",702,222.5,773,746,396,700,359,420,868,748.5,841,749
"848",702,222.5,773,746,323,705,452,460,799,748.5,839,785
"286",797.5,189,773,740,116,176,143,287,316,766.5,73,269.5
"859",702,641.5,659,740,554.5,537.5,374.5,824.5,234.5,304,423.5,394.5
"860",702,641.5,659,740,554.5,537.5,374.5,824.5,234.5,304,423.5,394.5
"663",702,182,773,738,103,159,851,685,314,762.5,456,649
"12",797.5,275.5,736.5,736,194,392.5,648,688,563,657,646,729
"498",797.5,275.5,736.5,736,217,172,866,687,231,677,439,586
"664",702,169,773,736,12,49,226,379,77,793.5,16,228
"570",702,162,773,728,477,429,328.5,431,918.5,806,792,772
"572",702,162,773,728,477,429,328.5,431,918.5,806,792,772
"577",702,162,773,728,477,429,328.5,431,918.5,806,792,772
"579",702,162,773,728,477,429,328.5,431,918.5,806,792,772
"581",702,162,773,728,477,429,328.5,431,918.5,806,792,772
"582",702,162,773,728,385.5,567,505,551,863,806,887,905.5
"583",702,162,773,728,477,429,328.5,431,918.5,806,792,772
"584",702,162,773,728,327.5,653.5,578.5,603.5,802,806,916,916
"585",702,162,773,728,477,429,325,431,922,806,792,772
"586",702,162,773,728,385.5,567,505,551,863,806,887,905.5
"587",702,162,773,728,387,567,505,551,863,806,889,907
"588",702,162,773,728,327.5,653.5,578.5,603.5,803,806,917,917
"589",702,162,773,728,198,202,885,793,457,806,776,918
"575",702,125,773,720,236,182,644,666,677,842.5,718,895
"665",797.5,248.5,736.5,720,301,333,358,491,714,714,480.5,531
"666",797.5,248.5,736.5,720,232,378,492,561,654,714,566.5,619
"758",702,590,692,717,223,239,908,842,73,342,328,452
"852",702,116.5,773,717,238,444.5,476.5,473,704.5,852,669.5,715
"853",702,116.5,773,717,237,444.5,476.5,472,704.5,852,666,711
"398",797.5,196,736.5,714.5,77,33,886,759,172,755.5,346,594
"568",702,108,773,714.5,318,237,426,477,873,877,691,794
"203",702,600,659,712.5,362,543,766,884,266,329,652,582
"499",797.5,140,736.5,712.5,183,135,867,657,236,821,465,638
"399",797.5,138,736.5,711,55,173,206,375,192,832,80,320
"287",702,475.5,717.5,705.5,490,675,586,723,681,499.5,882,810
"288",702,475.5,717.5,705.5,538.5,702.5,440.5,679.5,711.5,499.5,870.5,726.5
"289",702,475.5,717.5,705.5,422,741,668,751,631,499.5,902,862
"290",702,475.5,717.5,705.5,490,675,586,723,681,499.5,882,810
"291",702,475.5,717.5,705.5,538.5,702.5,440.5,679.5,711.5,499.5,870.5,726.5
"292",702,475.5,717.5,705.5,422,741,668,751,631,499.5,902,862
"293",702,475.5,717.5,705.5,538.5,702.5,440.5,679.5,711.5,499.5,870.5,726.5
"294",702,475.5,717.5,705.5,490,675,586,723,681,499.5,882,810
"295",702,475.5,717.5,705.5,538.5,702.5,440.5,679.5,711.5,499.5,870.5,726.5
"296",702,475.5,717.5,705.5,422,741,668,751,631,499.5,902,862
"761",702,586,659,700,573,585,364,738,451,348,598.5,453
"667",702,404,717.5,699,68,151,906,602,194,545,253,454
"115",702,377,717.5,698,180,381,191,354,339,562,139,267.5
"402",702,526.5,692,696.5,561,341,863,895,478,380.5,851,868
"405",702,526.5,692,696.5,606,370,522,758,513,380.5,651,555
"28",596,682.5,610.5,690.5,671,795.5,161.5,129,197.5,261,197.5,56
"29",596,682.5,610.5,690.5,672,795.5,161.5,129,197.5,261,199,57
"301",596,682.5,610.5,690.5,746,506,681,129,207,261,272,254
"302",596,682.5,610.5,690.5,747,578,725,129,203,261,333,301
"303",596,682.5,610.5,690.5,748,525,655,129,227,261,278.5,255
"304",596,682.5,610.5,690.5,749,329,652,129,230,261,232,230
"305",596,682.5,610.5,690.5,750,569,699,129,224,261,331,299
"417",596,682.5,610.5,690.5,762,642,92,129,136,261,142,43
"420",596,682.5,610.5,690.5,763,326,923,129,156,273,286.5,333
"503",596,682.5,610.5,690.5,771,763.5,186,129,173,261,211,58
"857",702,271.5,717.5,685,10,50.5,753,378,44,681.5,103,372
"299",702,484,692,684,182,328,901,849,196,467,495,591
"118",702,434,692,683,379,469,509,689,573,492.5,633,580
"416",596,611,610.5,682,761,631,88,129,215,307,172,49
"201",702,516.5,659,680,394,502,636,774,494,441.5,714,643
"202",702,516.5,659,680,505,296,423,718,540,441.5,496,489
"501",702,120.5,717.5,680,348,116,377,461,850,834.5,533.5,642
"759",702,515,659,678,507,489,360,605,643,454.5,597,504
"200",702,101.5,717.5,676.5,279,221,408,534,805,852,625,747
"668",702,408.5,692,676.5,127,212,202,324,328,539,46,201
"500",702,84,717.5,675,293,184,404,475,858,882.5,621,751
"856",702,78,717.5,674,76,190,54,276,346,887,79,297.5
"116",702,58,717.5,673,123,293,170,336,379,906.5,193,374
"678",702,483,659,672,212,208,137,340,312,467,30,169
"755",702,383,692,671,525,240.5,312,541,700,551,451,479
"858",702,376,692,670,382,499,455,539,742,595,693,628
"682",596,592,610.5,668,835,402.5,383.5,129,291.5,325,235,179
"684",596,592,610.5,668,836,409,470,129,370,325,275,260
"685",596,592,610.5,668,837,402.5,383.5,129,291.5,325,236,180.5
"422",596,673,574.5,662,651,791,808,912,428,279.5,921,798
"423",596,673,574.5,662,651,791,808,912,428,279.5,921,798
"424",596,673,574.5,662,651,791,808,912,428,279.5,921,798
"425",596,673,574.5,662,651,791,808,912,428,279.5,921,798
"426",596,673,574.5,662,651,791,808,912,428,279.5,921,798
"427",596,673,574.5,662,651,791,808,912,428,279.5,921,798
"428",596,673,574.5,662,651,791,808,912,428,279.5,921,798
"504",596,673,574.5,662,615,763.5,46,355,229,279.5,213,100
"869",596,673,574.5,662,557,632,22,309,171,275,123,47
"117",702,344,692,656.5,317,439,454,606,692,621,643,625
"672",702,431,659,656.5,300,297,531,707,489,492.5,419,494
"297",702,323.5,692,654.5,534.5,373.5,381.5,643.5,755.5,574,725.5,660.5
"298",702,323.5,692,654.5,534.5,373.5,381.5,643.5,755.5,574,725.5,660.5
"413",702,415.5,659,653,372,648,690,712,674,522.5,880,878
"592",596,666.5,553.5,651.5,612,471,629,887,225,286,632,503
"871",596,666.5,553.5,651.5,536,534,489,863,195,286,469.5,407
"26",702,394.5,659,650,288,446,355,608,535,545,392.5,429
"408",702,268,692,647.5,106,175,812,846,413,675,564,787
"679",596,448,635,647.5,42,144,911,757,158,506,269.5,486
"680",596,448,635,647.5,32.5,154.5,912.5,782.5,150.5,506,273.5,490.5
"681",596,448,635,647.5,32.5,154.5,912.5,782.5,150.5,506,273.5,490.5
"406",702,258,692,644,340,351.5,543.5,529.5,847.5,681.5,741,793
"407",702,258,692,644,234,397,711,663,706,681.5,798,898
"409",702,258,692,644,339,351.5,543.5,529.5,847.5,681.5,739,792
"763",596,609,574.5,641,601,483,486,831,308,310,553,450
"764",596,609,574.5,641,601,483,486,831,308,310,553,450
"765",596,609,574.5,641,601,483,486,831,308,310,553,450
"676",702,372,659,639,80,145,213,312,306,592,29,203
"122",596,401,635,638,159,195,635,742,449,529,362,523
"414",702,364,659,637,459,476,510,536,839,588,802.5,768
"121",702,317,659,635,110,274,212,265,281,640,61,208
"590",702,119,692,635,150,164,739,749,531,828.5,655,885
"674",702,317,659,635,357,272,350,595,515,603.5,348.5,425
"119",702,99.5,692,632.5,266,376.5,429,523,762,848,689,758
"120",702,99.5,692,632.5,216,443,533,586,703,848,769,851
"16",702,284,659,627.5,290,527,554,596,642,629,713,690
"17",702,284,659,627.5,445,697,401,463,841,629,834.5,708
"19",702,284,659,627.5,445,697,401,463,841,629,834.5,708
"20",702,284,659,627.5,346,562,436,508,717,629,679,613
"21",702,284,659,627.5,346,562,436,508,717,629,679,613
"22",702,284,659,627.5,346,562,436,508,717,629,679,613
"23",702,284,659,627.5,445,697,401,463,841,629,834.5,708
"403",702,77,692,627.5,277,222,530,505,789,875.5,681,815
"669",702,39,692,623,188,185,395,498,663,913.5,433,587
"18",702,219,659,621,185,392.5,634,675,570,687,647,743
"421",596,528.5,610.5,621,86,92,924,896,144,414,283,506
"591",702,219,659,621,196,209,881,780,208,704.5,531,667.5
"760",702,178,659,619,197,257,675,665,571,732,622,765.5
"204",596,273.5,635,617.5,208.5,723,673.5,698.5,614.5,644,863.5,882.5
"205",596,273.5,635,617.5,208.5,723,673.5,698.5,614.5,644,863.5,882.5
"675",702,124,659,616,67,37,862,654,43,797,252,488
"24",702,112,659,614,97,79,813,673,222,817,355,572
"673",702,112,659,614,313,205,280,419,837,824,459,551
"677",702,112,659,614,257,68,712,547,534,825,510,678
"862",596,201,635,609,467,614.5,286.5,414.5,899.5,727.5,805,682
"863",596,201,635,609,467,614.5,286.5,414.5,899.5,727.5,805,682
"864",596,201,635,609,400,511,356,421,872,727.5,737,674
"865",596,201,635,609,467,614.5,286.5,414.5,899.5,727.5,805,682
"866",596,201,635,609,337.5,633.5,444.5,465.5,812.5,727.5,813.5,763.5
"867",596,201,635,609,465,614.5,286.5,414.5,899.5,727.5,801,679.5
"868",596,201,635,609,337.5,633.5,444.5,465.5,812.5,727.5,813.5,763.5
"861",702,96,659,605,190,80,559,501,679,844.5,441,629
"415",702,55,659,604,5,70,921,922,4,897,420,705
"300",702,40.5,659,602.5,169,292,783,701,510,906.5,779,915
"671",702,40.5,659,602.5,239,98,718,535,523,906.5,555,750
"25",702,35,659,600.5,147,243,598,573,594,917.5,610.5,781
"27",702,35,659,600.5,143,442,603,588,588,917.5,732,847
"124",596,445.5,610.5,598.5,506,353,302,591,622,487.5,443,431
"683",596,445.5,610.5,598.5,112,211,207,363,263,487.5,28,177
"143",503.5,717.5,518,593.5,702,404.5,692.5,129,166.5,209.5,219,195
"145",503.5,717.5,518,593.5,703,404.5,692.5,129,166.5,209.5,220,196
"147",503.5,717.5,518,593.5,704,219,223,129,32,209.5,14,36
"434",503.5,717.5,518,593.5,764,706.5,645.5,129,189.5,209.5,334,231
"435",503.5,717.5,518,593.5,765,719.5,703.5,129,178.5,209.5,357.5,262.5
"436",503.5,717.5,518,593.5,766,706.5,645.5,129,189.5,209.5,335,236
"437",503.5,717.5,518,593.5,767,719.5,703.5,129,178.5,209.5,360,264
"874",503.5,717.5,518,593.5,903,541,49,129,106,209.5,113.5,35
"123",596,354.5,610.5,576,269,478,561,672,618,597.5,674,676
"148",503.5,700.5,476.5,576,613.5,399.5,551.5,882.5,154.5,238.5,431.5,402.5
"149",503.5,700.5,476.5,576,620,670,65,383,87,221,149,48
"150",503.5,700.5,476.5,576,611,754,56,377,149,238.5,190,72
"152",503.5,700.5,476.5,576,613.5,399.5,551.5,882.5,154.5,238.5,431.5,402.5
"154",503.5,700.5,476.5,576,590.5,558.5,637.5,892.5,147.5,221,581,444.5
"155",503.5,700.5,476.5,576,590.5,558.5,637.5,892.5,147.5,221,581,444.5
"443",503.5,700.5,476.5,576,665,881,250,450,831,238.5,764,469
"444",503.5,700.5,476.5,576,658.5,809.5,750.5,907.5,381.5,238.5,908,719
"445",503.5,700.5,476.5,576,665,881,250,450,831,238.5,764,469
"446",503.5,700.5,476.5,576,665,881,250,450,831,238.5,764,469
"447",503.5,700.5,476.5,576,665,881,250,450,831,238.5,764,469
"448",503.5,700.5,476.5,576,665,881,250,450,831,238.5,764,469
"449",503.5,700.5,476.5,576,665,881,250,450,831,238.5,764,469
"450",503.5,700.5,476.5,576,665,881,250,450,831,238.5,764,469
"451",503.5,700.5,476.5,576,665,881,250,450,831,238.5,764,469
"452",503.5,700.5,476.5,576,665,881,250,450,831,238.5,764,469
"453",503.5,700.5,476.5,576,665,881,250,444.5,831,221,739,447.5
"454",503.5,700.5,476.5,576,665,881,250,444.5,831,221,739,447.5
"455",503.5,700.5,476.5,576,658.5,809.5,750.5,907.5,381.5,221,907,706
"506",503.5,700.5,476.5,576,633.5,806.5,30.5,343.5,200.5,221,202,69
"508",503.5,700.5,476.5,576,633.5,806.5,30.5,343.5,200.5,221,202,69
"510",503.5,700.5,476.5,576,633.5,806.5,30.5,343.5,200.5,221,202,69
"511",503.5,700.5,476.5,576,633.5,806.5,30.5,343.5,200.5,238.5,205,74
"778",503.5,700.5,476.5,576,527,473,63,380,62,221,43,44
"779",503.5,700.5,476.5,576,583.5,433.5,640.5,889.5,185.5,221,516,433.5
"780",503.5,700.5,476.5,576,583.5,433.5,640.5,889.5,185.5,238.5,526,446
"306",596,300,610.5,562,427,306,553,719,667,574,717,748
"441",503.5,602.5,518,560.5,307,479,922,417,221,315.5,342,400
"774",503.5,602.5,518,560.5,139,217,91,381,79,315.5,2,46
"136",596,453.5,574.5,559,526,234,303,622,589,464,368,413
"419",596,271.5,610.5,558,306,303,666,613,746,651,735,831
"766",596,435.5,574.5,556.5,570.5,113.5,771.5,827.5,476,444.5,687,734.5
"767",596,435.5,574.5,556.5,570.5,113.5,771.5,827.5,477,443,684.5,731
"440",503.5,595,518,555,442,673,858,407,724,329,825,695
"686",596,179.5,610.5,553.5,193,342.5,520,585,560,698,464,556
"762",596,179.5,610.5,553.5,146,253.5,122,311,395,698,107.5,294
"507",503.5,612.5,476.5,551.5,574.5,512.5,52.5,349.5,240.5,295,143.5,88.5
"509",503.5,612.5,476.5,551.5,574.5,512.5,52.5,349.5,240.5,295,143.5,88.5
"30",596,155,610.5,550,294,36,369,497,685,716.5,320.5,483
"127",596,130.5,610.5,548.5,252,267,453,563,725,771.5,568,662
"132",596,130.5,610.5,548.5,201,5,373,525,652,771.5,271,485
"130",596,93.5,610.5,545.5,376,216,279,435,890,828.5,557.5,620
"131",596,93.5,610.5,545.5,369.5,214,371,468,853,828.5,629,697.5
"133",596,93.5,610.5,545.5,369.5,214,371,468,853,828.5,629,697.5
"134",596,93.5,610.5,545.5,368,214,371,468,853,828.5,626,696
"309",503.5,567,518,542,548.5,494.5,524.5,812.5,343,349,609,493
"311",503.5,567,518,542,548.5,494.5,524.5,812.5,342,350.5,610.5,495
"312",503.5,567,518,542,361,496,639,844,327,350.5,550.5,521
"125",596,63,610.5,538,353,395,282,426,888,859,684.5,693
"126",596,63,610.5,538,203,435.5,542,614,684,859,774,876
"128",596,63,610.5,538,353,395,282,426,888,859,684.5,693
"129",596,63,610.5,538,353,395,282,426,888,859,684.5,693
"418",596,63,610.5,538,278,223,536,506,791,859,672,805
"688",596,57,610.5,535,187,346,513,562,628,872.5,631,734.5
"687",596,44,610.5,534,220,7,292,440,691,890.5,276,484
"135",596,331,574.5,532.5,388,109,465,638,612,553,381,497
"429",596,325,574.5,532.5,93,75,815,837,432,619,452,703
"139",503.5,429,545,530.5,17,65,243,389,80,487.5,3,130
"870",596,256,574.5,530.5,125,102,80,279,367,612,17,178
"31",596,212,574.5,524.5,341.5,509.5,405.5,493.5,738.5,657,648.5,597.5
"32",596,212,574.5,524.5,341.5,509.5,405.5,493.5,738.5,657,648.5,597.5
"33",596,212,574.5,524.5,439.5,411.5,299.5,457.5,795.5,657,602.5,543.5
"35",596,212,574.5,524.5,439.5,411.5,299.5,457.5,795.5,657,602.5,543.5
"36",596,212,574.5,524.5,283,503,540,575,662,657,704,691
"37",596,212,574.5,524.5,439.5,411.5,299.5,457.5,795.5,657,602.5,543.5
"38",596,212,574.5,524.5,439.5,411.5,299.5,457.5,795.5,657,602.5,543.5
"39",596,212,574.5,524.5,425.5,453.5,385.5,436.5,855,657,694,630
"42",596,212,574.5,524.5,425.5,453.5,385.5,436.5,856,657,695,631
