"","Purity","Fmeasure","RI","ARI","silhouette","dunn","ball_hall","banfeld_raftery","calinski_harabasz","infomax","combined_rank","combined_rank2"
"568",896.5,240.5,889.5,884.5,197,260,563,634,689,807.5,600,815
"747",896.5,240.5,889.5,884.5,25,49,935,722,35,821,291,532
"373",896.5,206.5,889.5,882.5,405,201,385,449,859,877,619,744
"374",896.5,206.5,889.5,882.5,211,442,664,688,672,877,863,924
"847",870.5,229,884,881,194,367,515,586,674,825,605,756
"844",870.5,211,884,879,338.5,400.5,297.5,443.5,849.5,852,629.5,681.5
"845",870.5,211,884,879,234,478,441,523,773,852,705,816
"846",870.5,211,884,879,338.5,400.5,297.5,443.5,849.5,852,629.5,681.5
"9",870.5,509,877,877,281,38,841,361,691,512,337,506
"10",870.5,538,866,876,505,94,698,404,800,431,461.5,528
"471",870.5,388.5,877,874.5,179.5,348.5,163.5,271.5,421.5,616.5,145.5,265.5
"472",870.5,388.5,877,874.5,179.5,348.5,163.5,271.5,421.5,616.5,145.5,265.5
"654",826.5,590,846,873,65,231,903,914,69,354,279.5,427
"14",826.5,720,809.5,871.5,685,361,662,893,183,212,501,415
"650",870.5,326,877,871.5,350,518,451,623,627,657.5,657,634
"749",826.5,563,846,870,470,554,652,715,537,406,732.5,660
"295",870.5,465.5,866,869,26,18,924,421,123,532,158,363
"198",870.5,168,877,866,374,235,237,403,833,877,474,541
"199",870.5,168,877,866,109,26,883,740,208,866.5,395,694.5
"848",870.5,168,877,866,380,365,278,430,895,866.5,654,706
"849",870.5,168,877,866,320,376,299,448,857,872.5,616,694.5
"850",870.5,168,877,866,228,373,447,544,780,866.5,661,822
"105",826.5,647.5,809.5,862,360,586,676,858,290,309,558,486
"106",826.5,647.5,809.5,862,328,645,697,863,273,309,582,498
"296",826.5,525,846,862,241,418,37,248,250,411,41,78
"387",826.5,644,809.5,860,509,382,46,283,264,314,90,80
"760",748,811,736.5,857,894,845.5,206.5,96,347.5,135,275,103
"761",748,811,736.5,857,895,609.5,13.5,96,86.5,135,93,20
"762",748,811,736.5,857,896,372,556,96,133,135,193,118
"764",748,811,736.5,857,897,845.5,206.5,96,347.5,135,276,104
"765",748,811,736.5,857,898,609.5,13.5,96,86.5,135,94.5,21
"107",748,685,778,854,488,221,71,336,148,241,27,46
"378",870.5,233.5,866,851.5,162.5,276.5,66.5,229,466.5,754,132,280
"380",870.5,233.5,866,851.5,162.5,276.5,66.5,230,466.5,754,133,282
"570",870.5,233.5,866,851.5,346,184,323,468,835,754,437,538.5
"651",870.5,233.5,866,851.5,345,17,804,573,272,754,363.5,516
"200",870.5,179,866,849,176,33,893,616,260,852,393,632.5
"308",748,804.5,706.5,844.5,727.5,584.5,717.5,915.5,103.5,152,643.5,430.5
"309",748,804.5,706.5,844.5,718.5,581.5,741,920.5,98,152,651,445
"310",748,804.5,706.5,844.5,727.5,584.5,717.5,915.5,103.5,152,643.5,430.5
"311",748,804.5,706.5,844.5,718.5,581.5,741,920.5,98,152,651,445
"312",748,804.5,706.5,844.5,718.5,581.5,741,920.5,98,152,651,445
"313",748,804.5,706.5,844.5,718.5,581.5,739,920.5,96,152,649,442
"594",748,804.5,706.5,844.5,706.5,671.5,25.5,327.5,111.5,152,143.5,40.5
"595",748,804.5,706.5,844.5,706.5,671.5,25.5,327.5,111.5,152,143.5,40.5
"379",870.5,139,866,840,248,432,606,610,722,895,836.5,917
"748",870.5,94.5,866,839,64,11,729,654,424,921,383.5,700
"652",870.5,224.5,857,838,77,63,394,196,114,782.5,45,233
"15",748,751,736.5,835.5,746,427,683,96,170,184,230,196
"18",748,751,736.5,835.5,747,322,669,96,172,184,196,177
"19",748,751,736.5,835.5,748,414,684,96,168,184,225,195
"571",870.5,209,857,835.5,83,7,916,605,116,821,281,503
"750",826.5,378,846,833,275,120,869,789,362,563.5,487,677
"381",870.5,154.5,857,830.5,266,559,576,603,759,866.5,881,918
"382",870.5,154.5,857,830.5,459,200,357,434,874,866.5,637,738
"755",826.5,584,809.5,830.5,414,177,12,224,177,354,12,44
"857",748,667,778,830.5,230,717,139,325,178,283,112,97
"383",870.5,146.5,857,827.5,37,78,197,296,62,882.5,33,221
"385",826.5,543,829,827.5,415,143,861,892,357,396,550.5,669.5
"573",826.5,573,809.5,826,430,556,653,811,368,374,639,549.5
"656",826.5,570,809.5,825,195,180,277,306,434,383,86,229
"653",826.5,328,846,824,118,109,137,276,244,640,30,184
"592",748,748.5,706.5,822.5,721,801,292,391,433,191.5,392,308
"593",748,748.5,706.5,822.5,657,647,40,315,131,191.5,141,45
"384",826.5,264,846,821,2,30,647,331,12,692,58,316
"580",748,621.5,778,819.5,463,741,844,889,358,323,877,814
"582",748,621.5,778,819.5,566,598,610,825,320,323,663,505
"205",826.5,217,846,818,100,176,522,640,566,777,368,560.5
"201",826.5,195,846,816,352,294,300,458,781,807.5,497.5,548
"202",826.5,195,846,816,499,218,236,409,878,801,530,554
"203",826.5,195,846,816,271,330,364,507,715,807.5,499,565.5
"851",826.5,139,846,813,305,292,296,445,847,866.5,541,624
"852",826.5,139,846,813,371.5,287.5,259.5,407.5,880.5,866.5,556.5,612
"853",826.5,139,846,813,371.5,287.5,259.5,407.5,880.5,866.5,556.5,612
"204",826.5,94.5,846,810.5,391,189,239,416,871,911,511,595
"297",826.5,114.5,846,810.5,244,169,506,557,814,904.5,640,866.5
"22",748,684,706.5,808,259,293,31,300,109,239,2,34
"298",826.5,69.5,846,808,251,636,553,612,823,933,908,934
"299",826.5,69.5,846,808,293,232,484,556,855,933,744,907
"473",826.5,458,829,806,429,730,533,673,617,540,845,757
"25",606,883,573.5,788,750,835.5,5.5,96,81.5,87,106,16
"31",606,883,573.5,788,751,835.5,5.5,96,81.5,87,107,18
"132",606,883,573.5,788,766,429,713,96,79,87,188,128
"219",606,883,573.5,788,773,557.5,16.5,96,54.5,87,37,9
"221",606,883,573.5,788,774,557.5,16.5,96,54.5,87,39,10
"224",606,883,573.5,788,775,351,21,96,29,87,13,4
"319",606,883,573.5,788,801,898.5,220.5,96,336.5,87,260,81
"320",606,883,573.5,788,802,339.5,765.5,96,58.5,43.5,170,122
"321",606,883,573.5,788,803,863,826,96,138,87,387,234
"323",606,883,573.5,788,804,898.5,220.5,96,336.5,87,261,82
"324",606,883,573.5,788,805,339.5,765.5,96,58.5,43.5,172,124
"603",606,883,573.5,788,863,871,201,96,229,87,242,55
"604",606,883,573.5,788,864,630.5,38.5,96,48.5,43.5,62,7
"605",606,883,573.5,788,865,789,772,96,106,87,332,203
"606",606,883,573.5,788,866,871,201,96,229,87,243,57
"607",606,883,573.5,788,867,789,772,96,106,87,333.5,204
"608",606,883,573.5,788,868,871,201,96,229,87,247,61
"609",606,883,573.5,788,869,630.5,38.5,96,48.5,43.5,63,8
"610",606,883,573.5,788,870,789,772,96,106,87,335.5,205
"613",606,883,573.5,788,872,871,201,96,229,87,250,62
"614",606,883,573.5,788,873,871,201,96,229,87,251,63
"678",606,883,573.5,788,875,882,171,96,279,43.5,241,49
"679",606,883,573.5,788,876,514.5,665.5,96,56.5,87,226,121
"680",606,883,573.5,788,877,561,704,96,47,87,255,137
"681",606,883,573.5,788,878,753,690,96,120,43.5,287.5,149
"683",606,883,573.5,788,879,882,171,96,279,43.5,244,50
"684",606,883,573.5,788,880,882,171,96,279,43.5,246,51
"685",606,883,573.5,788,881,753,690,96,120,43.5,289,150
"687",606,883,573.5,788,882,882,171,96,279,43.5,248,52
"688",606,883,573.5,788,883,443,649,96,74,43.5,194,101
"689",606,883,573.5,788,884,514.5,665.5,96,56.5,87,229,123
"690",606,883,573.5,788,885,753,690,96,120,43.5,292,152
"692",606,883,573.5,788,886,882,171,96,279,43.5,252,53
"781",606,883,573.5,788,899,710.5,1.5,96,52.5,87,100,12
"782",606,883,573.5,788,900,710.5,1.5,96,52.5,87,102,13
"769",606,733.5,665,767.5,321.5,533.5,574.5,883.5,153.5,200.5,320.5,359.5
"770",606,733.5,665,767.5,377,500,550,871,158,200.5,317,356
"771",606,733.5,665,767.5,168.5,572.5,645.5,894.5,149.5,200.5,308.5,365.5
"772",606,733.5,665,767.5,321.5,533.5,574.5,883.5,153.5,200.5,320.5,359.5
"773",606,733.5,665,767.5,168.5,572.5,645.5,894.5,149.5,200.5,308.5,365.5
"780",606,733.5,665,767.5,729,665,789,926,155,200.5,813,564
"572",826.5,369,829,764,130,88,505,344,373,602.5,157,347
"481",748,626.5,736.5,762.5,831,483,583,96,298,276.5,285.5,237
"482",748,626.5,736.5,762.5,832,491,634,96,265,276.5,295,245
"11",826.5,310,829,759.5,123,131,78,251,237,640,21,148
"316",606,717,665,759.5,619,764,910,933,255,226,896,769
"317",606,717,665,759.5,619,764,910,933,255,226,896,769
"318",606,717,665,759.5,619,764,910,933,255,226,896,769
"751",826.5,290,829,757,50,69,839,875,213,651,326,575
"13",826.5,275,829,753.5,111,53,925,870,84,686.5,339,576
"24",606,779,573.5,753.5,749,345,622,96,157,162.5,181,145
"326",606,776.5,573.5,753.5,80,759,936,936,76,169,473,465
"694",606,776.5,573.5,753.5,107,634,179,343,125,176.5,35,59.5
"695",606,776.5,573.5,753.5,693.5,587.5,744.5,911.5,164.5,176.5,695,487.5
"696",606,776.5,573.5,753.5,693.5,587.5,744.5,911.5,164.5,176.5,695,487.5
"752",826.5,263,829,750,206,233,18,205,355,696.5,57,186
"577",826.5,426,809.5,747,291,75,822,822,494,504,508,727
"756",748,540.5,778,747,562.5,342.5,538.5,579,652.5,428,574,519.5
"757",748,540.5,778,747,562.5,342.5,538.5,579,652.5,428,574,519.5
"758",748,540.5,778,747,562.5,342.5,538.5,579,652.5,428,574,519.5
"759",748,540.5,778,747,562.5,342.5,538.5,581,652.5,428,579.5,524
"102",826.5,415,809.5,743,630,448,275,479,811,546,634,508.5
"103",826.5,415,809.5,743,630,448,275,479,811,546,634,508.5
"104",826.5,415,809.5,743,630,448,275,479,811,546,634,508.5
"474",826.5,218.5,829,740.5,289,225,548,601,754,738.5,601,792
"475",826.5,218.5,829,740.5,236,217,632,695,643,738.5,606,825
"208",826.5,182,829,739,140,82,440,585,575,794,307,492
"206",826.5,172,829,736,307,268.5,306,467,756,801,430,512.5
"209",826.5,172,829,736,478.5,186.5,234.5,401,853,807.5,476,519.5
"210",826.5,172,829,736,478.5,186.5,234.5,400,854,801,472,514.5
"386",826.5,163.5,829,736,157,108,864,797,415,830.5,615,897
"854",826.5,163.5,829,736,69,165,174,278,246,830.5,79.5,257
"12",826.5,109,829,719,41,10,843,862,353,886,500,869
"168",400.5,922.5,337.5,719,768,395.5,714.5,96,37.5,18.5,150,88
"169",400.5,922.5,337.5,719,769,532,735,96,20,18.5,189,102
"170",400.5,922.5,337.5,719,770,395.5,714.5,96,37.5,18.5,151,89.5
"232",400.5,922.5,337.5,719,776,474,15,96,17,18.5,18,1
"418",400.5,922.5,337.5,719,816,896.5,183.5,96,318.5,18.5,238,54
"419",400.5,922.5,337.5,719,817,356.5,700.5,96,45.5,18.5,153,85
"420",400.5,922.5,337.5,719,818,707.5,56.5,96,32.5,18.5,64,5
"421",400.5,922.5,337.5,719,819,844,769,96,110,18.5,317,176
"424",400.5,922.5,337.5,719,821,896.5,183.5,96,318.5,18.5,239,56
"425",400.5,922.5,337.5,719,822,356.5,700.5,96,45.5,18.5,155.5,87
"426",400.5,922.5,337.5,719,823,707.5,56.5,96,32.5,18.5,65.5,6
"500",400.5,922.5,337.5,719,835,482,703,96,39,18.5,191,99
"505",400.5,922.5,337.5,719,837,384,746,96,7,18.5,167,96
"511",400.5,922.5,337.5,719,841,486,719,96,36,18.5,202,106
"715",400.5,922.5,337.5,719,889,422,707,96,8,18.5,182,84
"807",400.5,922.5,337.5,719,901,874.5,225.5,96,193.5,18.5,231,42
"811",400.5,922.5,337.5,719,904,874.5,225.5,96,193.5,18.5,232,43
"888",400.5,922.5,337.5,719,910,878.5,130.5,96,210.5,18.5,207,31
"889",400.5,922.5,337.5,719,911,522.5,678.5,96,21.5,18.5,208,92
"890",400.5,922.5,337.5,719,912,603.5,711.5,96,13.5,18.5,249,110
"891",400.5,922.5,337.5,719,913,792.5,721.5,96,66.5,18.5,300,139
"892",400.5,922.5,337.5,719,914,742,54,96,25,18.5,104.5,11
"893",400.5,922.5,337.5,719,915,792.5,721.5,96,66.5,18.5,303,140
"895",400.5,922.5,337.5,719,916,878.5,130.5,96,210.5,18.5,210,32
"896",400.5,922.5,337.5,719,917,522.5,678.5,96,21.5,18.5,211,95
"897",400.5,922.5,337.5,719,918,603.5,711.5,96,13.5,18.5,253.5,115
"898",400.5,922.5,337.5,719,919,792.5,721.5,96,66.5,18.5,305,141
"899",400.5,922.5,337.5,719,920,792.5,721.5,96,66.5,18.5,306,142
"207",826.5,57,829,704,9,34,917,838,5,924.5,338,642
"118",606,708,573.5,696,739,905.5,146.5,367.5,887.5,226,686,377
"120",606,708,573.5,696,731,841,612,881,311,226,870,572
"121",606,708,573.5,696,739,905.5,146.5,367.5,887.5,226,686,377
"122",606,708,573.5,696,739,905.5,146.5,367.5,887.5,226,686,377
"125",606,708,573.5,696,739,905.5,146.5,367.5,887.5,226,686,377
"128",606,708,573.5,696,739,905.5,146.5,367.5,887.5,226,686,377
"130",606,708,573.5,696,739,905.5,146.5,367.5,887.5,226,686,377
"133",606,708,573.5,696,731,841,612,881,311,226,870,572
"134",606,708,573.5,696,739,905.5,146.5,367.5,887.5,226,686,377
"136",606,708,573.5,696,739,905.5,146.5,367.5,887.5,226,686,377
"140",606,708,573.5,696,731,841,612,881,311,226,870,572
"141",606,708,573.5,696,739,905.5,146.5,367.5,887.5,226,686,377
"143",606,708,573.5,696,739,905.5,146.5,367.5,887.5,226,686,377
"145",606,708,573.5,696,739,905.5,146.5,367.5,887.5,226,686,377
"148",606,708,573.5,696,745,905.5,146.5,367.5,887.5,226,695,384
"658",748,566.5,736.5,687.5,551,315,435,731,451,371,408,405
"659",748,566.5,736.5,687.5,628,308,386,752,404,371,405,383
"328",400.5,799.5,451.5,685,733,843,832,935,136,152,882,586
"655",826.5,270.5,809.5,685,17,87,884,891,90,691,319,562
"700",400.5,799.5,451.5,685,369,415,695,917,41,152,293,357
"476",826.5,230.5,809.5,682.5,420,155,366,446,851,732,478,560.5
"574",826.5,230.5,809.5,682.5,340,278,374,505,818,732,532,601
"119",606,681.5,573.5,678.5,466.5,471.5,449.5,817.5,218.5,247.5,322.5,354.5
"124",606,681.5,573.5,678.5,701.5,639.5,693.5,887.5,338.5,247.5,833.5,625.5
"127",606,681.5,573.5,678.5,701.5,639.5,693.5,887.5,338.5,247.5,833.5,625.5
"131",606,681.5,573.5,678.5,466.5,471.5,449.5,817.5,218.5,247.5,322.5,354.5
"575",826.5,226.5,809.5,678.5,255,338,508,604,714,716.5,589,708
"576",826.5,226.5,809.5,678.5,231,370,552,639,682,716.5,637,775
"657",826.5,213,809.5,675,240,24,882,671,204,738.5,359,555
"315",606,633,665,673,265,464,47,275,174,301.5,31,47
"578",748,460,778,673,672.5,354.5,254.5,509.5,705.5,491.5,491.5,416.5
"581",748,460,778,673,672.5,354.5,254.5,509.5,705.5,491.5,491.5,416.5
"753",826.5,193,809.5,671,148,101,49,215,266,761,32,182
"64",400.5,790.5,337.5,662.5,752,893,214,96,666,135,355,217
"65",400.5,790.5,337.5,662.5,753,812.5,795.5,96,241.5,135,396,293.5
"66",400.5,790.5,337.5,662.5,754,893,214,96,666,135,356,218
"67",400.5,790.5,337.5,662.5,755,893,214,96,666,135,357.5,220
"68",400.5,790.5,337.5,662.5,756,893,214,96,666,135,360,222
"69",400.5,790.5,337.5,662.5,757,812.5,795.5,96,241.5,135,397,295
"71",400.5,790.5,337.5,662.5,758,893,214,96,666,135,361,223
"72",400.5,790.5,337.5,662.5,759,812.5,795.5,96,241.5,135,399,297.5
"73",400.5,790.5,337.5,662.5,760,812.5,795.5,96,241.5,135,400,299
"422",400.5,790.5,337.5,662.5,820,332,687,96,115,135,192,147
"713",400.5,790.5,337.5,662.5,887,720.5,134.5,96,117.5,135,168,29
"714",400.5,790.5,337.5,662.5,888,720.5,134.5,96,117.5,135,169,30
"719",400.5,790.5,337.5,662.5,890,775,205,96,303,135,257,79
"808",400.5,790.5,337.5,662.5,902,819,312,96,269,135,277,111.5
"809",400.5,790.5,337.5,662.5,903,819,312,96,269,135,278,113
"812",400.5,790.5,337.5,662.5,905,819,312,96,269,135,279.5,114
"126",606,675.5,573.5,653,765,593,633,96,220,244,282,224
"142",606,675.5,573.5,653,767,724,845,96,314,244,495,349
"754",826.5,123,809.5,653,19,27,878,833,226,859,401,749
"253",180.5,904.5,180.5,647.5,779,406.5,566.5,96,50.5,18.5,125,58
"270",180.5,904.5,180.5,647.5,791,406.5,566.5,96,50.5,18.5,127,59.5
"271",180.5,904.5,180.5,647.5,792,541,626,96,44,18.5,176,71
"338",180.5,904.5,180.5,647.5,806,769.5,3.5,96,42.5,18.5,67,2
"346",180.5,904.5,180.5,647.5,812,769.5,3.5,96,42.5,18.5,70,3
"444",180.5,904.5,180.5,647.5,830,834,793,96,85,18.5,317,175
"516",180.5,904.5,180.5,647.5,843,876.5,161.5,96,471.5,18.5,268,86
"529",180.5,904.5,180.5,647.5,854,876.5,161.5,96,471.5,18.5,270,89.5
"302",748,421,778,639,621,546,396,644,775,517,826,733
"388",826.5,99.5,809.5,639,238,659,615,630,693,886,900,921
"389",826.5,99.5,809.5,639,270,567,559,588,758,882.5,880,916
"579",748,421,778,639,450,776,558,735,543,501,866,755
"585",748,421,778,639,555,760,479,690,570,501,864,697
"586",748,421,778,639,650,374,307,515,703,501,539.5,447
"587",748,421,778,639,112.5,423.5,115.5,225.5,375.5,517,84.5,178.5
"588",748,421,778,639,112.5,423.5,115.5,225.5,375.5,517,84.5,178.5
"855",748,421,778,639,389,566,291,512,744,517,512.5,457
"390",826.5,46,809.5,633.5,70,152,915,788,135,929.5,493.5,801
"768",748,549,706.5,633.5,442,270,10,219,199,373,29,48
"46",400.5,725.5,451.5,627.5,424,606.5,61,303,129,191.5,60,38
"52",400.5,725.5,451.5,627.5,424,606.5,61,303,129,191.5,60,38
"54",400.5,725.5,451.5,627.5,424,606.5,61,303,129,191.5,60,38
"410",400.5,725.5,451.5,627.5,569,575,874,924,216,191.5,742,593
"411",400.5,725.5,451.5,627.5,569,575,874,924,216,191.5,742,593
"412",400.5,725.5,451.5,627.5,569,575,874,924,216,191.5,742,593
"701",400.5,725.5,451.5,627.5,724.5,828.5,209.5,357.5,481.5,191.5,375.5,261.5
"704",400.5,725.5,451.5,627.5,724.5,828.5,209.5,357.5,481.5,191.5,375.5,261.5
"705",400.5,725.5,451.5,627.5,724.5,828.5,209.5,357.5,481.5,191.5,375.5,261.5
"707",400.5,725.5,451.5,627.5,724.5,828.5,209.5,357.5,481.5,191.5,375.5,261.5
"300",748,369,778,622,599,454,395,606,809,550.5,786,725.5
"30",606,660.5,573.5,619.5,663.5,452,423.5,793,341,304.5,485,397
"40",606,660.5,573.5,619.5,662,452,425,791.5,341,304.5,482.5,395.5
"41",606,660.5,573.5,619.5,582,421,507,813,326,304.5,471,410
"42",606,660.5,573.5,619.5,663.5,452,423.5,791.5,341,304.5,482.5,394
"173",180.5,839.5,180.5,590.5,771,684.5,91.5,96,23.5,87,76,14
"178",180.5,839.5,180.5,590.5,772,684.5,91.5,96,23.5,87,77,15
"251",180.5,839.5,180.5,590.5,777,931,105,96,913,87,436,271
"252",180.5,839.5,180.5,590.5,778,611.5,607.5,96,77.5,87,214,107
"254",180.5,839.5,180.5,590.5,780,618,635,96,75,87,224,119
"255",180.5,839.5,180.5,590.5,781,849.5,638.5,96,141.5,87,294,154.5
"256",180.5,839.5,180.5,590.5,782,931,105,96,913,87,440.5,273
"258",180.5,839.5,180.5,590.5,783,931,105,96,913,87,442,275
"261",180.5,839.5,180.5,590.5,784,849.5,638.5,96,141.5,87,296,157
"262",180.5,839.5,180.5,590.5,785,931,105,96,913,87,443,277
"265",180.5,839.5,180.5,590.5,787,849.5,638.5,96,141.5,87,298,158
"266",180.5,839.5,180.5,590.5,788,931,105,96,913,87,449.5,283
"268",180.5,839.5,180.5,590.5,789,931,105,96,913,87,451,284
"269",180.5,839.5,180.5,590.5,790,611.5,607.5,96,77.5,87,217,108
"272",180.5,839.5,180.5,590.5,793,849.5,638.5,96,141.5,87,299,159
"273",180.5,839.5,180.5,590.5,794,931,105,96,913,87,456,285
"274",180.5,839.5,180.5,590.5,795,931,105,96,913,87,457,286
"275",180.5,839.5,180.5,590.5,796,849.5,638.5,96,141.5,87,301,161
"276",180.5,839.5,180.5,590.5,797,931,105,96,913,87,459,289
"278",180.5,839.5,180.5,590.5,798,849.5,638.5,96,141.5,87,304,162
"279",180.5,839.5,180.5,590.5,799,931,105,96,913,87,460,291
"281",180.5,839.5,180.5,590.5,800,931,105,96,913,43.5,419,247
"301",748,360.5,778,590.5,600,562,341,526,875,590,823,731
"304",748,360.5,778,590.5,464,563,523,674,797,590,875,873
"344",180.5,839.5,180.5,590.5,811,755.5,7.5,96,88.5,87,97.5,17
"351",180.5,839.5,180.5,590.5,815,755.5,7.5,96,88.5,87,104.5,19
"430",180.5,839.5,180.5,590.5,824,496,727,96,73,87,228,144
"431",180.5,839.5,180.5,590.5,825,507,733,96,71,87,237,146
"437",180.5,839.5,180.5,590.5,827,862,836,96,137,87,402,242
"442",180.5,839.5,180.5,590.5,828,446,734,96,64,87,212.5,138
"443",180.5,839.5,180.5,590.5,829,337,758,96,40,87,183,130
"517",180.5,839.5,180.5,590.5,844,408.5,709.5,96,15.5,87,186,116
"518",180.5,839.5,180.5,590.5,845,761.5,125.5,96,30.5,87,131,23
"519",180.5,839.5,180.5,590.5,846,555,751,96,11,87,240,135.5
"520",180.5,839.5,180.5,590.5,847,767,749,96,160,87,329,210
"521",180.5,839.5,180.5,590.5,848,887.5,193.5,96,623.5,87,340,187
"523",180.5,839.5,180.5,590.5,850,887.5,193.5,96,623.5,87,343.5,188
"524",180.5,839.5,180.5,590.5,851,887.5,193.5,96,623.5,87,345,189
"526",180.5,839.5,180.5,590.5,853,887.5,193.5,96,623.5,87,347,190
"530",180.5,839.5,180.5,590.5,855,408.5,709.5,96,15.5,87,190,117
"531",180.5,839.5,180.5,590.5,856,761.5,125.5,96,30.5,87,134,24
"532",180.5,839.5,180.5,590.5,857,397,790,96,2,87,204,133
"533",180.5,839.5,180.5,590.5,858,767,749,96,160,87,333.5,211
"534",180.5,839.5,180.5,590.5,859,887.5,193.5,96,623.5,87,351,192
"537",180.5,839.5,180.5,590.5,860,887.5,193.5,96,623.5,87,352,193
"539",180.5,839.5,180.5,590.5,861,767,749,96,160,87,335.5,212
"723",180.5,839.5,180.5,590.5,891,809,64,96,101,87,160,25
"731",180.5,839.5,180.5,590.5,892,809,64,96,101,87,161,26
"732",180.5,839.5,180.5,590.5,893,809,64,96,101,87,162,27
"904",180.5,839.5,180.5,590.5,922,859,187,96,294,87,262,66
"906",180.5,839.5,180.5,590.5,924,859,187,96,294,87,263,67
"909",180.5,839.5,180.5,590.5,927,859,187,96,294,87,264,68
"917",180.5,839.5,180.5,590.5,932,859,187,96,294,87,265,69
"920",180.5,839.5,180.5,590.5,935,859,187,96,294,87,266,70
"492",606,634,573.5,563,833,460,747,96,359,268,362,322
"303",748,294.5,778,558.5,560,264,340,492,879,633,609.5,597
"391",748,294.5,778,558.5,335.5,303.5,570.5,626.5,700.5,633,612.5,719.5
"392",748,294.5,778,558.5,335.5,303.5,570.5,626.5,700.5,633,612.5,719.5
"394",748,294.5,778,558.5,284.5,416.5,620.5,677.5,656.5,633,699.5,811.5
"395",748,294.5,778,558.5,335.5,303.5,570.5,626.5,700.5,633,612.5,719.5
"396",748,294.5,778,558.5,552,398,365,452,840,633,662,596
"397",748,294.5,778,558.5,284.5,416.5,620.5,677.5,656.5,633,699.5,811.5
"398",748,294.5,778,558.5,335.5,303.5,570.5,626.5,700.5,633,612.5,719.5
"615",606,629,573.5,554,375,151,482,389,477,316,196,327
"79",180.5,781.5,180.5,552.5,761,606.5,33,96,108,135,69,22
