"","Purity","Fmeasure","RI","ball_hall","banfeld_raftery","c_index","calinski_harabasz","davies_bouldin","det_ratio","dunn","gamma","g_plus","gdi11","gdi12","gdi13","gdi21","gdi22","gdi23","gdi31","gdi32","gdi33","gdi41","gdi42","gdi43","gdi51","gdi52","gdi53","ksq_detw","log_det_ratio","log_ss_ratio","mcclain_rao","pbm","point_biserial","ray_turi","ratkowsky_lance","scott_symons","sd_scat","sd_dis","s_dbw","silhouette","tau","trace_w","trace_wib","wemmert_gancarski","xie_beni","infomax"
"11",0.94,0.8849,0.8861,0.0227030109333333,-378.543234816961,0.117093928811644,163.178951093058,0.663790082529943,-4.83539890257112,0.0545618077595481,0.821428596973419,1.00418207175227e-05,0.0545618077595481,0.381694025202951,0.134573496513517,1.68482077952422,11.7863767988816,4.15551156769594,0.63528019422547,4.44418292616411,1.56688131338074,0.603761707370958,4.22369136604531,1.48914281542775,0.200385516782094,1.40182222022411,0.494239116175828,7.50883251266001e-10,NA,0.509879979395818,0.443648186750862,0.104607669276026,-0.113811941914119,0.150141913744917,0.333290557629143,NA,0.325002309747006,5.14326901184158,1.19166898436096,0.537393623651772,-5.31078208699718e-06,2.27030109333333,3.83539890257111,0.659668716113254,18.3846588447003,1
"12",0.93,0.8678,0.8685,0.0154950779602988,-416.491346302444,0.082843229531754,243.319379192975,0.541360577967394,3.99644512193986,0.0514326498860509,-0.578947365283966,3.67383665510032e-06,0.0514326498860509,0.299669474178604,0.105381349464824,1.84912859052272,10.7738448949886,3.78871527395523,0.840886437807261,4.89937806470989,1.72290845910374,0.828835914698871,4.8291663619983,1.69821790962335,0.226317698819436,1.31862748570779,0.463706703080724,0.951869771693618,138.540524645953,0.90940741937713,0.384335941930901,0.141357391276334,-0.124188470140762,0.0996837986371956,0.473454203939641,-1066.86915393204,0.26275585436051,5.0295752484149,1.07227967523759,0.582534432428107,-3.80971449578242e-06,1.5762385701459,2.99644512193986,0.690648781398172,25.8871298016662,0.992774453987808
"13",0.93,0.8672,0.8685,0.0149658229670242,-420.255401532173,0.080650727572725,257.652618348718,0.535098680011946,3.88487887226962,0.0614962676839899,-13.2857141494751,-4.08204085334524e-06,0.0614962676839899,0.359572571843465,0.125422387841631,1.99260922746382,11.6509123493476,4.06395081776394,0.893836880592368,5.22632084949786,1.82299121762793,0.885342712362378,5.17665490990257,1.80566725794296,0.237038534428061,1.38597932297757,0.483442981470373,0.618223910935732,135.709180502458,0.9666447584767,0.371742220575094,0.144556193015093,-0.125910641882788,0.0950512366493942,0.49205648208185,-1108.60070398281,0.262042205337733,5.03734696975861,1.03476945639059,0.588917590069911,1.07369726501873e-05,1.49835261855853,2.88487887226963,0.695999792835193,19.7007648897398,0.99971144175281
"14",0.93,0.8672,0.8685,0.0167671629243401,-408.831797752668,0.0807177765664182,231.37725277922,0.582155483080432,3.92968927246763,0.0720322818198554,9.2857141494751,-8.08244071649431e-06,0.0720322818198554,0.391135355690726,0.137494891181515,1.98130940159001,10.7585118497617,3.78191435403675,0.903159699742941,4.9041579897183,1.7239471178526,0.882683842710127,4.79297406743702,1.68486289528672,0.257029933098364,1.39567277012014,0.490617564637669,0.10965651425573,136.856035722546,0.859082028660703,0.401104530594602,0.130562621658698,-0.121990003537078,0.10584532276113,0.424208551620271,-1744.04070230843,0.264123485028879,5.02302954661924,0.93079017156376,0.56014175569494,-7.50433571592267e-06,1.6780318407363,2.92968927246763,0.674396353878182,15.893797691672,0.99971144175281
"15",0.87,0.7715,0.7715,0.0150133374910751,-419.8741347165,0.073960056344382,251.702880163974,0.526444506311013,3.97322969346967,0.109193463673168,-6.7142858505249,8.24572269688666e-06,0.109193463673168,0.666078560559285,0.234091152927313,1.72784734110834,10.5398439715805,3.7041940291691,0.794875462797297,4.84872890989739,1.70407007215006,0.783272192869254,4.7779491299411,1.67919474771386,0.209962209458434,1.28076646296811,0.450121225482916,1.03686692872863,137.95792887706,0.943281866249783,0.377970015090104,0.151226716341846,-0.127577241130527,0.0954291821545787,0.436730841932115,-1062.89528071729,0.246957043839499,4.94770812221436,0.837866107655569,0.606163058671815,5.42621191644714e-06,1.5593121038125,2.97322969346967,0.704205576605266,4.91036001900368,0.98581503717892
"16",0.87,0.7715,0.7715,0.0339427043192962,-337.955365567299,0.127738452257053,166.463555478554,0.633862688850189,4.85402835283189,0.0863610873503108,7,-8.73556713259179e-06,0.0863610873503108,0.554477077604857,0.191975870676875,1.58544948459458,10.1792997735451,3.52436559748979,0.666457204705119,4.27895542485045,1.481497119451,0.640422170647658,4.11179878008789,1.4236226937735,0.206043849734948,1.32289431692846,0.458023962690871,0.949696821397522,157.980894841464,0.529808920776195,0.434876813580133,0.174850369374314,-0.145079844891214,0.144294647143318,0.536239228976915,NA,0.398728055119513,4.05341927364393,1.03030697739124,0.554567560463927,-5.65711458778562e-06,3.51291106795412,3.8540283528319,0.664718664372272,7.93499638881315,0.98581503717892
"17",0.86,0.7561,0.7568,0.0134277619276016,-431.370655801783,0.0692857034766272,286.09818731275,0.482099386299987,4.06275450958078,0.0596312175066218,-0.34375,6.93946911195573e-06,0.0596312175066218,0.36181614506237,0.12752129004126,1.90000552237059,11.5284024449946,4.06315962392197,0.865362069942836,5.2506385299804,1.85057579110524,0.86206700261675,5.23064550271221,1.84352929341888,0.210921932507023,1.27978202894016,0.451056310032648,0.282070986313279,140.186119420571,1.07136758551345,0.348122583849645,0.172046436178339,-0.132532200673798,0.0844017930585605,0.44312606737349,-1190.38910025594,0.240044446183007,4.93738608202732,0.979174883557122,0.634887877165847,2.53983476929971e-06,1.38489704112554,3.06275450958078,0.730055743308303,17.639503778842,0.989587521222056
"18",0.86,0.7561,0.7568,0.015334120415513,-417.696556580819,0.0692927020270446,251.524978919017,0.54028126903442,4.07226376607982,0.130738911796864,-0.84375,5.63321627976076e-06,0.130738911796864,0.723642031428412,0.254277491592924,1.89050801295971,10.4639930081066,3.67689793929621,0.873481951478771,4.83473699678839,1.6988576432303,0.857949292517867,4.74876347345498,1.66864777300831,0.234804435153481,1.2996464182513,0.456677220003852,0.0535047887941692,140.419905271025,0.942574825694865,0.383105611922581,0.147797692339857,-0.127237382642074,0.096003188644634,0.364308986577576,-1820.60869797913,0.242661530198633,4.93610212840148,0.842661554040491,0.598979834252828,6.23413982590034e-06,1.57607679852092,3.07226376607982,0.703192155354489,4.13427315263431,0.989587521222056
"19",0.83,0.7121,0.7149,0.00215852103229803,-614.462516142911,0.223288695224954,62.2118591993073,1.0932588865908,3.58211993939977,0.0660864305864355,-12.4285717010498,6.61290590390698e-06,0.0660864305864355,0.467774314354282,0.167440103841631,1.15054852424572,8.14383591736667,2.91509108095301,0.433216006873015,3.06639833297213,1.09761917133353,0.348821707305893,2.46903688879809,0.883793274583389,0.190542870087695,1.34870441056417,0.482769574187209,0.0333587820619693,127.595478699748,-0.454421834730913,0.625694831283618,0.00235484811639744,-0.0171944179465948,0.393658063192439,0.448938562334521,-1400.84645515968,0.63535512323923,27.0345355177767,1.8118257605607,0.360138130303479,1.00442649790471e-05,0.215447430083144,2.58211993939977,0.515830107443936,10.9673465540064,0.99971144175281
"20",0.82,0.699,0.7018,0.0151310926147077,-419.021027901754,0.122087250126734,179.211116567224,0.65510049694311,3.2424828037877,0.0375994298670636,0.875,9.7968977469342e-06,0.0375994298670636,0.218249261068488,0.0771937602017079,1.85586662621577,10.77254419137,3.81019935187759,0.757473990625254,4.39682567839616,1.55513702729246,0.736479065666871,4.2749587544945,1.51203325661242,0.241326117231052,1.40079907989088,0.495456194144625,1.31848436901794,117.633933381358,0.603597054361517,0.446304196659623,0.0733851033182832,-0.0948843693334786,0.136491532827566,0.416094704890271,-1033.27809054243,0.3168837685879,6.00161648354132,1.76132818654139,0.513092724698198,-1.29304059518653e-05,1.51575574554843,2.2424828037877,0.636484755986464,52.3677608826717,0.998845535995202
