"","Purity","Fmeasure","RI","ARI","silhouette","dunn","ball_hall","banfeld_raftery","calinski_harabasz","infomax","combined_rank","combined_rank2"
"295",881.5,897,881.5,897,238.5,588,58.5,192.5,706.5,741,207.5,292.5
"296",881.5,897,881.5,897,151,373,78,210,623,741,77,238.5
"297",881.5,897,881.5,897,238.5,588,58.5,192.5,706.5,741,207.5,292.5
"298",881.5,897,881.5,897,238.5,588,58.5,192.5,706.5,741,207.5,292.5
"301",881.5,897,881.5,897,238.5,588,58.5,192.5,706.5,741,207.5,292.5
"302",881.5,897,881.5,897,238.5,588,58.5,192.5,706.5,741,207.5,292.5
"568",881.5,897,881.5,897,325.5,553.5,38.5,187.5,840.5,741,275.5,310.5
"569",881.5,897,881.5,897,325.5,553.5,38.5,187.5,840.5,741,275.5,310.5
"864",881.5,897,881.5,897,21,7,904,889,68,741,243,661
"5",881.5,875,881.5,875,312,656,49,204,804,858,447,377
"6",881.5,875,881.5,875,312,656,49,204,804,858,447,377
"7",881.5,875,881.5,875,349,695,32,178,848,858,513,406
"8",881.5,875,881.5,875,312,656,49,204,804,858,447,377
"9",881.5,875,881.5,875,349,695,32,178,848,858,513,406
"10",881.5,875,881.5,875,349,695,32,178,848,858,513,406
"11",881.5,875,881.5,875,349,695,32,178,848,858,513,406
"12",881.5,875,881.5,875,349,695,32,178,848,858,513,406
"13",881.5,875,881.5,875,312,656,49,204,804,858,447,377
"14",881.5,875,881.5,875,312,656,49,204,804,858,447,377
"299",881.5,875,881.5,875,224.5,288,42.5,174.5,715.5,858,109.5,280
"300",881.5,875,881.5,875,224.5,288,42.5,174.5,715.5,858,109.5,280
"469",881.5,875,881.5,875,389,768,82,226.5,786,858,708.5,532.5
"470",881.5,875,881.5,875,389,768,82,228,786,858,713,534
"471",881.5,875,881.5,875,389,768,82,226.5,786,858,708.5,532.5
"570",881.5,875,881.5,875,453,411,2,148,912,858,355.5,341
"571",881.5,875,881.5,875,5,28,898,869,16,858,263.5,701
"572",881.5,875,881.5,875,453,411,2,148,912,858,355.5,341
"573",881.5,875,881.5,875,17,42,896,864,23,858,281,712
"574",881.5,875,881.5,875,453,411,2,148,912,858,355.5,341
"661",881.5,875,881.5,875,403,651,99,247,874,858,748,649
"662",881.5,875,881.5,875,403,651,99,247,874,858,748,649
"663",881.5,875,881.5,875,403,651,99,247,874,858,748,649
"664",881.5,875,881.5,875,403,651,99,247,874,858,748,649
"665",881.5,875,881.5,875,6,59,935,942,20,858,390,777
"666",881.5,875,881.5,875,403,651,99,247,874,858,748,649
"757",881.5,875,881.5,875,262.5,607,103.5,259.5,732.5,858,392.5,365.5
"758",881.5,875,881.5,875,15,46,923,932,25,858,381.5,765
"759",881.5,875,881.5,875,262.5,607,103.5,259.5,732.5,858,392.5,365.5
"760",881.5,875,881.5,875,262.5,607,103.5,259.5,732.5,858,392.5,365.5
"761",881.5,875,881.5,875,262.5,607,103.5,259.5,732.5,858,392.5,365.5
"111",836,850.5,836,850.5,278,248,36,173,693,701.5,71,232
"193",836,850.5,836,850.5,437,806,71,218,863,701.5,670,437
"194",836,850.5,836,850.5,437,806,71,218,863,701.5,670,437
"195",836,850.5,836,850.5,437,806,71,218,863,701.5,670,437
"196",836,850.5,836,850.5,437,806,71,218,863,701.5,670,437
"197",836,850.5,836,850.5,437,806,71,218,863,701.5,670,437
"198",836,850.5,836,850.5,437,806,71,218,863,701.5,670,437
"199",836,850.5,836,850.5,437,806,71,218,863,701.5,670,437
"200",836,850.5,836,850.5,437,806,71,218,863,701.5,670,437
"201",836,850.5,836,850.5,437,806,71,218,863,701.5,670,437
"203",836,850.5,836,850.5,437,806,71,218,863,701.5,670,437
"204",836,850.5,836,850.5,16,81,928,935,28,701.5,278,677
"206",836,850.5,836,850.5,437,806,71,218,863,701.5,670,437
"207",836,850.5,836,850.5,437,806,71,218,863,701.5,670,437
"208",836,850.5,836,850.5,437,806,71,218,863,701.5,670,437
"764",836,850.5,836,850.5,186,462,126,274,647,701.5,136,273
"767",836,850.5,836,850.5,186,462,126,274,647,701.5,136,273
"768",836,850.5,836,850.5,186,462,126,274,647,701.5,136,273
"15",836,835,836,827,8,33,912,915,15,788,262,697
"202",836,835,836,827,10,12,925,936,21,788,279,719
"205",836,835,836,827,202,374,128,262,666,788,143,298
"303",836,835,836,827,211,588,54,182,712,788,216.5,297
"304",836,820.5,836,827,19,13,941,947,30,924,438.5,833
"472",836,820.5,836,827,377.5,821.5,109.5,253.5,771.5,924,818.5,682.5
"473",836,820.5,836,827,377.5,821.5,109.5,253.5,771.5,924,818.5,682.5
"474",836,820.5,836,827,377.5,821.5,109.5,253.5,771.5,924,818.5,682.5
"475",836,820.5,836,827,377.5,821.5,109.5,253.5,771.5,924,818.5,682.5
"476",836,820.5,836,827,377.5,821.5,109.5,253.5,771.5,924,818.5,682.5
"477",836,820.5,836,827,377.5,821.5,109.5,253.5,771.5,924,818.5,682.5
"478",836,820.5,836,827,13,47,933,939,18,924,438.5,822
"479",836,820.5,836,827,377.5,821.5,109.5,253.5,771.5,924,818.5,682.5
"480",836,820.5,836,827,377.5,821.5,109.5,253.5,771.5,924,818.5,682.5
"575",836,835,836,827,287.5,411,40.5,199.5,833.5,788,231.5,313.5
"576",836,835,836,827,287.5,411,40.5,199.5,833.5,788,231.5,313.5
"667",836,820.5,836,827,396.5,519.5,94.5,233.5,879,924,611,564
"668",836,820.5,836,827,396.5,519.5,94.5,233.5,879,924,611,564
"669",836,820.5,836,827,396.5,519.5,94.5,233.5,877,924,607,557
"670",836,820.5,836,827,396.5,519.5,94.5,233.5,879,924,611,564
"762",836,835,836,827,197.5,607,120.5,268.5,671.5,788,251.5,317.5
"763",836,835,836,827,197.5,607,120.5,268.5,671.5,788,251.5,317.5
"765",836,835,836,827,197.5,607,120.5,268.5,671.5,788,251.5,317.5
"766",836,835,836,827,197.5,607,120.5,268.5,671.5,788,251.5,317.5
"769",836,835,836,827,197.5,607,120.5,268.5,671.5,788,251.5,317.5
"770",836,820.5,836,827,230,607,115,263,702,924,403,383
"771",836,820.5,836,827,12,20,927,933,26,924,405.5,816
"772",836,835,836,827,197.5,607,120.5,268.5,671.5,788,251.5,317.5
"865",836,835,836,827,94,178,166,281,415,788,48,235
"396",810.5,811.5,810.5,811.5,26,14,932,943,142,671.5,311,725
"577",810.5,811.5,810.5,811.5,260,494,64,211,739,671.5,151,249
"481",810.5,809,810.5,809.5,11,1,934,937,13,858,322,749
"671",810.5,810,810.5,809.5,293,577,129,276,790,741,383,353
"482",807.5,807.5,807.5,807.5,282.5,510.5,116.5,229.5,649.5,701.5,175.5,269.5
"483",807.5,807.5,807.5,807.5,282.5,510.5,116.5,229.5,649.5,701.5,175.5,269.5
"578",804,804.5,804,804.5,342,505,28,184,782,632.5,160,242
"579",804,804.5,804,804.5,342,505,28,184,782,632.5,160,242
"580",804,804.5,804,804.5,342,505,28,184,782,632.5,160,242
"866",804,804.5,804,804.5,175,297,114,264,633,632.5,70,237
"484",804,802,804,802,123,392,153,280,586,858,133,299
"397",799.5,801,799.5,801,170,517,37,208,617,596,73,207
"672",799.5,799.5,799.5,799.5,208.5,375.5,130.5,277.5,667.5,701.5,123.5,282.5
"673",799.5,799.5,799.5,799.5,208.5,375.5,130.5,277.5,667.5,701.5,123.5,282.5
"674",799.5,798,799.5,798,9,15,931,940,34,788,302,722
"398",797,797,797,797,190,418,35,207,612,567,55,182
"675",796,796,796,796,1,8,926,941,10,596,171.5,528
"399",795,795,795,795,28,6,921,923,229,858,516,898
"773",793.5,526,793.5,794,14,36,917,925,40,653,235.5,603
"485",793.5,514,793.5,793,2,11,929,938,5,924,384,800
"16",791.5,794,791.5,792,141,263,124,279,442,492.5,25,151
"17",791.5,453,791.5,791,18,9,899,890,140,741,280,720
"18",789.5,297,789.5,790,60,166.5,229,283,143,653,9,131.5
"774",789.5,290,789.5,789,48,166.5,260,311,166,924,45,236
"775",787.5,288,787.5,788,56,135,901,742,119,671.5,242,539
"867",787.5,282,787.5,787,50,233,239,272,177,741,22,165
"209",785,295.5,785,785.5,61,18,861,815,329,553,245,624
"486",785,295.5,785,785.5,38,19,916,648,7,553,78,330
"210",785,238,785,784,52,44,911,745,141,924,389,761
"211",780,257,780,783,100,202,666,661,575,632.5,402,717
"19",780,233.5,780,779.5,23,131,915,922,22,671.5,273,625.5
"487",780,233.5,780,779.5,34,29,910,649,6,671.5,108,363
"776",780,233.5,780,779.5,296.5,305.5,474.5,515.5,809.5,671.5,640.5,762.5
"777",780,233.5,780,779.5,228.5,382.5,500.5,539.5,776.5,671.5,687,798.5
"778",780,233.5,780,779.5,296.5,305.5,474.5,515.5,809.5,671.5,640.5,762.5
"779",780,233.5,780,779.5,228.5,382.5,500.5,539.5,776.5,671.5,687,798.5
"676",765,446,765,776,68,79,625,373,161,351,18,206
"20",765,347,765,772,445.5,316.5,571.5,672.5,503.5,464.5,533.5,573.5
"21",765,347,765,772,445.5,316.5,571.5,672.5,503.5,464.5,533.5,573.5
"306",765,347,765,772,79,256,894,865,126,464.5,273,518
"403",765,347,765,772,430,265,721,778,506,464.5,786,824
"406",765,347,765,772,521.5,90.5,674.5,772.5,530,464.5,624,750
"407",765,347,765,772,459,264,705,775,516,464.5,793,823
"409",765,347,765,772,521.5,90.5,674.5,772.5,529,464.5,623,748
"305",765,291,765,768,45,195,906,805,8,519,166.5,382
"784",765,264,765,767,54,58,895,744,51,553,122,381
"22",765,241,765,766,44,105,893,700,32,596,126,368
"400",765,227,765,762,289.5,200.5,660.5,657.5,637.5,653,683.5,839.5
"401",765,227,765,762,204.5,278.5,685.5,676.5,629.5,653,740.5,875.5
"402",765,227,765,762,137,99,907,916,429,653,760,931
"404",765,227,765,762,289.5,200.5,660.5,657.5,637.5,653,683.5,839.5
"405",765,227,765,762,204.5,278.5,685.5,676.5,629.5,653,740.5,875.5
"488",765,227,765,762,39,73,297,328,121,653,8,157
"780",765,227,765,762,315,120,450,511,808,653,424.5,662
"781",765,164.5,765,757.5,281,268,477,517,812,701.5,632,774
"782",765,164.5,765,757.5,210,307,506,538,780,701.5,604,771
"783",765,160,765,756,31,93,936,800,12,788,255,613.5
"408",765,156.5,765,754.5,96,24,914,914,438,924,839,948
"677",765,156.5,765,754.5,47,78,299,305,134,924,31,234
"678",702,454,702,753,95,86,872,904,222,346.5,212.5,477
"24",702,420.5,702,732.5,701.5,348.5,543.5,704.5,451.5,378,740.5,642.5
"26",702,420.5,702,732.5,713,537,400,616,457,378,692.5,457
"33",702,420.5,702,732.5,744.5,326.5,362.5,583.5,462.5,378,427,334.5
"34",702,420.5,702,732.5,713,537,400,616,457,378,692.5,457
"35",702,420.5,702,732.5,706.5,530.5,417.5,634.5,445.5,378,717.5,496.5
"36",702,420.5,702,732.5,701.5,348.5,543.5,704.5,451.5,378,740.5,642.5
"37",702,420.5,702,732.5,713,537,400,616,457,378,692.5,457
"38",702,420.5,702,732.5,706.5,530.5,417.5,634.5,445.5,378,717.5,496.5
"42",702,420.5,702,732.5,701.5,348.5,543.5,704.5,451.5,378,740.5,642.5
"44",702,420.5,702,732.5,713,537,400,616,457,378,692.5,457
"45",702,420.5,702,732.5,706.5,530.5,417.5,634.5,445.5,378,717.5,496.5
"50",702,420.5,702,732.5,744.5,326.5,362.5,583.5,462.5,378,427,334.5
"51",702,420.5,702,732.5,713,537,400,616,457,378,692.5,457
"52",702,420.5,702,732.5,706.5,530.5,417.5,634.5,445.5,378,717.5,496.5
"53",702,420.5,702,732.5,701.5,348.5,543.5,704.5,451.5,378,740.5,642.5
"54",702,420.5,702,732.5,713,537,400,616,457,378,692.5,457
"55",702,420.5,702,732.5,706.5,530.5,417.5,634.5,445.5,378,717.5,496.5
"57",702,420.5,702,732.5,713,537,400,616,457,378,692.5,457
"58",702,420.5,702,732.5,706.5,530.5,417.5,634.5,445.5,378,717.5,496.5
"212",702,420.5,702,732.5,639.5,444.5,524.5,695.5,434.5,378,729.5,598.5
"213",702,420.5,702,732.5,559.5,433.5,560.5,728.5,423.5,378,651.5,564
"214",702,420.5,702,732.5,514.5,470.5,580.5,750,408.5,378,700,637
"215",702,420.5,702,732.5,639.5,444.5,524.5,695.5,434.5,378,729.5,598.5
"216",702,420.5,702,732.5,559.5,433.5,560.5,728.5,423.5,378,651.5,564
"217",702,420.5,702,732.5,514.5,470.5,580.5,750,408.5,378,700,637
"218",702,420.5,702,732.5,639.5,444.5,524.5,695.5,434.5,378,729.5,598.5
"219",702,420.5,702,732.5,559.5,433.5,560.5,728.5,423.5,378,651.5,564
"220",702,420.5,702,732.5,514.5,470.5,580.5,750,408.5,378,700,637
"221",702,420.5,702,732.5,639.5,444.5,524.5,695.5,434.5,378,729.5,598.5
"222",702,420.5,702,732.5,559.5,433.5,560.5,728.5,423.5,378,651.5,564
"223",702,420.5,702,732.5,514.5,470.5,580.5,750,408.5,378,700,637
"224",702,420.5,702,732.5,639.5,444.5,524.5,695.5,434.5,378,729.5,598.5
"225",702,420.5,702,732.5,559.5,433.5,560.5,728.5,423.5,378,651.5,564
"226",702,420.5,702,732.5,514.5,470.5,580.5,750,408.5,378,700,637
"227",702,420.5,702,732.5,639.5,444.5,524.5,695.5,434.5,378,729.5,598.5
"228",702,420.5,702,732.5,559.5,433.5,560.5,728.5,423.5,378,651.5,564
"229",702,420.5,702,732.5,514.5,470.5,580.5,750,408.5,378,700,637
"231",702,420.5,702,732.5,514.5,470.5,580.5,750,408.5,378,700,637
"232",702,420.5,702,732.5,514.5,470.5,580.5,746,408.5,378,681,617
"233",702,420.5,702,732.5,519,402,678,801,378,378,770.5,726
"23",702,365.5,702,697.5,685,398,369,571,510,441,533.5,395
"25",702,365.5,702,697.5,685,398,369,571,510,441,533.5,395
"27",702,365.5,702,697.5,574.5,567.5,446.5,602.5,490.5,441,735.5,552.5
"28",702,365.5,702,697.5,582,366,548,667,494.5,441,683.5,653.5
"29",702,365.5,702,697.5,685,398,369,571,510,441,533.5,395
"30",702,365.5,702,697.5,613.5,514.5,412.5,594.5,501.5,441,646.5,503.5
"31",702,365.5,702,697.5,574.5,567.5,446.5,602.5,490.5,441,735.5,552.5
"32",702,365.5,702,697.5,582,366,548,667,494.5,441,683.5,653.5
"39",702,365.5,702,697.5,685,398,369,571,510,441,533.5,395
"41",702,365.5,702,697.5,574.5,567.5,446.5,602.5,490.5,441,735.5,552.5
"43",702,365.5,702,697.5,685,398,369,571,510,441,533.5,395
"46",702,365.5,702,697.5,685,398,369,571,510,441,533.5,395
"47",702,365.5,702,697.5,613.5,514.5,412.5,594.5,501.5,441,646.5,503.5
"48",702,365.5,702,697.5,574.5,567.5,446.5,602.5,490.5,441,735.5,552.5
"56",702,365.5,702,697.5,685,398,369,571,510,441,533.5,395
"59",702,365.5,702,697.5,582,366,548,667,493,441,677.5,652
"410",702,365.5,702,697.5,524.5,405.5,701.5,787,486,441,849,828
"411",702,365.5,702,697.5,488.5,458.5,718.5,792.5,480.5,441,853.5,836
"412",702,365.5,702,697.5,257,276,944,930,376,441,809,910
"413",702,365.5,702,697.5,524.5,405.5,701.5,787,486,441,849,828
"414",702,365.5,702,697.5,488.5,458.5,718.5,792.5,480.5,441,853.5,836
"415",702,365.5,702,697.5,609,394,670,776,496,441,856,819
"416",702,365.5,702,697.5,524.5,405.5,701.5,787,486,441,849,828
"417",702,365.5,702,697.5,257,276,944,930,376,441,809,910
"418",702,365.5,702,697.5,257,276,944,930,376,441,809,910
"424",702,365.5,702,697.5,488.5,458.5,718.5,792.5,480.5,441,853.5,836
"425",702,365.5,702,697.5,524.5,405.5,701.5,789,488,441,851,832
"426",702,365.5,702,697.5,488.5,458.5,718.5,792.5,480.5,441,853.5,836
"788",702,365.5,702,697.5,105.5,310,258.5,352.5,345.5,441,38,162.5
"794",702,365.5,702,697.5,105.5,310,258.5,352.5,345.5,441,38,162.5
"49",702,326,702,682,108,310,243,348,326,476,36,161
"787",702,302,702,680,448,272,479,576,591,492.5,430,480
"792",702,302,702,680,448,272,479,576,591,492.5,430,480
"793",702,302,702,680,448,272,479,576,591,492.5,430,480
"492",608.5,515.5,608.5,677.5,139.5,729.5,164.5,303.5,156.5,282.5,29.5,56.5
"493",608.5,515.5,608.5,677.5,139.5,729.5,164.5,303.5,156.5,282.5,29.5,56.5
"40",702,262.5,702,675.5,115,123,573,609,533,538.5,177.5,409
"423",702,262.5,702,675.5,53,27,715,685,171,538.5,80,329
"489",702,238,702,673.5,91,211,768,722,520,567,443,731
"490",702,238,702,673.5,116,114,699,683,552,567,313,633
"112",702,158.5,702,671.5,80,87,878,665,287,671.5,259,595
"230",702,158.5,702,671.5,49,16,897,718,110,671.5,152.5,466
"419",702,134.5,702,663.5,183,171,696,662,661,741,723.5,908
"420",702,134.5,702,663.5,152,180,736,680,645,741,751,917
"421",702,134.5,702,663.5,142,181,757,684,640,741,761,920
"422",702,134.5,702,663.5,101.5,76.5,919.5,912.5,440.5,741,795.5,946.5
"427",702,134.5,702,663.5,101.5,76.5,919.5,912.5,440.5,741,795.5,946.5
"491",702,134.5,702,663.5,30,89,922,692,4,741,166.5,444
"789",702,134.5,702,663.5,232.5,162.5,595.5,591.5,696.5,741,590.5,813.5
"796",702,134.5,702,663.5,232.5,162.5,595.5,591.5,696.5,741,590.5,813.5
"797",702,134.5,702,663.5,294.5,157.5,465.5,508.5,821.5,741,552.5,757.5
"798",702,134.5,702,663.5,232.5,162.5,595.5,591.5,696.5,741,590.5,813.5
"800",702,134.5,702,663.5,294.5,157.5,465.5,508.5,821.5,741,552.5,757.5
"801",702,134.5,702,663.5,273,146,482,519,811,741,526,751
"802",702,134.5,702,663.5,201,179,513,542,779,741,506,752
"803",702,134.5,702,663.5,232.5,162.5,595.5,591.5,696.5,741,590.5,813.5
"307",702,110.5,702,652.5,176,127,590,547,784,858,648,897
"581",702,110.5,702,652.5,81,35,859,545,254,858,244,594
"785",702,110.5,702,652.5,189,150,504,534,760,858,554,811
"786",702,110.5,702,652.5,147.5,356.5,550.5,562.5,699.5,858,788.5,900.5
"790",702,110.5,702,652.5,166.5,197.5,518.5,543.5,737.5,858,593.5,820.5
"791",702,110.5,702,652.5,147.5,356.5,550.5,562.5,699.5,858,788.5,900.5
"795",702,110.5,702,652.5,166.5,197.5,518.5,543.5,737.5,858,593.5,820.5
"799",702,110.5,702,652.5,25,23,930,891,1,858,310,721
"113",608.5,441,608.5,648,117,215,803,857,272,351,239,430
"60",608.5,384.5,608.5,643.5,149,303.5,250,342,335,414,33,152
"807",608.5,384.5,608.5,643.5,531.5,300.5,609.5,755.5,395.5,414,576.5,576.5
"810",608.5,384.5,608.5,643.5,531.5,300.5,609.5,755.5,395.5,414,576.5,576.5
"814",608.5,384.5,608.5,643.5,531.5,300.5,609.5,755.5,395.5,414,576.5,576.5
"815",608.5,384.5,608.5,643.5,620,333,505,646,414,414,498,411
"817",608.5,384.5,608.5,643.5,531.5,300.5,609.5,755.5,395.5,414,576.5,576.5
"818",608.5,384.5,608.5,643.5,269,237,226,364,298,414,35,140
"819",608.5,384.5,608.5,643.5,143,303.5,257,350,365,414,40,160
"234",608.5,327,608.5,639,265,48,741,790,449,464.5,325,602
"345",505.5,550.5,505.5,614.5,770,864.5,234,384,352,248,418,222
"346",505.5,550.5,505.5,614.5,667,476,868,927,220,248,860,768
"347",505.5,550.5,505.5,614.5,770,864.5,234,384,352,248,418,222
"348",505.5,550.5,505.5,614.5,770,864.5,234,384,352,248,418,222
"349",505.5,550.5,505.5,614.5,770,864.5,234,384,352,248,418,222
"352",505.5,550.5,505.5,614.5,770,864.5,234,384,352,248,418,222
"353",505.5,550.5,505.5,614.5,667,476,868,927,220,248,860,768
"356",505.5,550.5,505.5,614.5,770,864.5,234,384,352,248,418,222
"357",505.5,550.5,505.5,614.5,770,864.5,234,384,352,248,418,222
"362",505.5,550.5,505.5,614.5,770,864.5,234,384,352,248,418,222
"363",505.5,550.5,505.5,614.5,770,864.5,234,384,352,248,418,222
"364",505.5,550.5,505.5,614.5,667,476,868,927,220,248,860,768
"679",505.5,550.5,505.5,614.5,154.5,496.5,170.5,308.5,48.5,248,3.5,27.5
"680",505.5,550.5,505.5,614.5,154.5,496.5,170.5,308.5,48.5,248,3.5,27.5
"682",505.5,550.5,505.5,614.5,154.5,496.5,170.5,308.5,48.5,248,3.5,27.5
"683",505.5,550.5,505.5,614.5,154.5,496.5,170.5,308.5,48.5,248,3.5,27.5
"885",505.5,550.5,505.5,614.5,781.5,879.5,179.5,319.5,386.5,248,371.5,198.5
"886",505.5,550.5,505.5,614.5,633,615,555,818,216.5,248,656.5,417.5
"887",505.5,550.5,505.5,614.5,600,556,565,824,213,248,573,390
"888",505.5,550.5,505.5,614.5,570.5,628.5,587.5,832.5,209.5,248,643.5,427.5
"889",505.5,550.5,505.5,614.5,678.5,675.5,604.5,843.5,225.5,248,831.5,583.5
"890",505.5,550.5,505.5,614.5,781.5,879.5,179.5,319.5,386.5,248,371.5,198.5
"891",505.5,550.5,505.5,614.5,781.5,879.5,179.5,319.5,386.5,248,371.5,198.5
"892",505.5,550.5,505.5,614.5,781.5,879.5,179.5,319.5,386.5,248,371.5,198.5
"893",505.5,550.5,505.5,614.5,602.5,502.5,640.5,851.5,202.5,248,613.5,475.5
"894",505.5,550.5,505.5,614.5,781.5,879.5,179.5,319.5,386.5,248,371.5,198.5
"895",505.5,550.5,505.5,614.5,781.5,879.5,179.5,319.5,386.5,248,371.5,198.5
"896",505.5,550.5,505.5,614.5,633,615,555,818,216.5,248,656.5,417.5
"897",505.5,550.5,505.5,614.5,600,556,565,824,213,248,573,390
"898",505.5,550.5,505.5,614.5,570.5,628.5,587.5,832.5,209.5,248,643.5,427.5
"899",505.5,550.5,505.5,614.5,678.5,675.5,604.5,843.5,225.5,248,831.5,583.5
"900",505.5,550.5,505.5,614.5,781.5,879.5,179.5,319.5,386.5,248,371.5,198.5
"902",505.5,550.5,505.5,614.5,781.5,879.5,179.5,319.5,386.5,248,371.5,198.5
"903",505.5,550.5,505.5,614.5,678.5,675.5,604.5,843.5,225.5,248,831.5,583.5
"904",505.5,550.5,505.5,614.5,781.5,879.5,179.5,319.5,386.5,248,371.5,198.5
"905",505.5,550.5,505.5,614.5,678.5,675.5,604.5,843.5,225.5,248,831.5,583.5
"906",505.5,550.5,505.5,614.5,781.5,879.5,179.5,319.5,386.5,248,371.5,198.5
"907",505.5,550.5,505.5,614.5,781.5,879.5,179.5,319.5,386.5,248,371.5,198.5
"908",505.5,550.5,505.5,614.5,781.5,879.5,179.5,319.5,386.5,248,371.5,198.5
"910",505.5,550.5,505.5,614.5,602.5,502.5,640.5,851.5,202.5,248,613.5,475.5
"912",505.5,550.5,505.5,614.5,781.5,879.5,179.5,319.5,386.5,248,371.5,198.5
"913",505.5,550.5,505.5,614.5,600,556,565,824,213,248,573,390
"914",505.5,550.5,505.5,614.5,570.5,628.5,587.5,832.5,209.5,248,643.5,427.5
"915",505.5,550.5,505.5,614.5,678.5,675.5,604.5,843.5,225.5,248,831.5,583.5
"916",505.5,550.5,505.5,614.5,781.5,879.5,179.5,319.5,386.5,248,371.5,198.5
"917",505.5,550.5,505.5,614.5,633,615,555,818,215,248,655,415
"918",505.5,550.5,505.5,614.5,570.5,628.5,587.5,832.5,209.5,248,643.5,427.5
"919",505.5,550.5,505.5,614.5,678.5,675.5,604.5,843.5,225.5,248,831.5,583.5
"804",608.5,307.5,608.5,586.5,606,337,406,553,581,485,521,463
"805",608.5,307.5,608.5,586.5,550.5,261.5,438.5,564.5,576.5,485,441.5,422.5
"806",608.5,307.5,608.5,586.5,476,340,483,585,561,485,495,510
"808",608.5,307.5,608.5,586.5,606,337,406,553,581,485,521,463
"809",608.5,307.5,608.5,586.5,550.5,261.5,438.5,564.5,576.5,485,441.5,422.5
"811",608.5,307.5,608.5,586.5,606,337,406,553,581,485,521,463
"812",608.5,307.5,608.5,586.5,606,337,406,553,581,485,521,463
"813",608.5,307.5,608.5,586.5,606,337,406,553,581,485,521,463
"62",505.5,486.5,505.5,565.5,410,661,247,345,341,313,113,148
"63",505.5,486.5,505.5,565.5,410,661,247,345,341,313,113,148
"64",505.5,486.5,505.5,565.5,410,661,247,345,341,313,113,148
