"","Purity","Fmeasure","RI","ARI","silhouette","dunn","ball_hall","banfeld_raftery","calinski_harabasz","infomax","combined_rank","combined_rank2"
"481",909.5,359,909.5,910,16,29,136,201,4,600,1,86.5
"853",909.5,327,909.5,909,334,162,324,370,765,670.5,272,399.5
"3",909.5,300,909.5,908,37,42,253,298,79,718.5,16,180
"290",909.5,284,909.5,907,53,81,824,589,198,868.5,268,587.5
"388",894,452,894,906,318,390,50,210,390,515.5,94,148.5
"387",894,416,894,905,270,171,49,200,435,532.5,44,150
"4",894,401.5,894,903,54,93,129,232,265,547,6,143
"579",894,401.5,894,903,229.5,257.5,178.5,294.5,506.5,547,120.5,239.5
"580",894,401.5,894,903,229.5,257.5,178.5,294.5,506.5,547,120.5,239.5
"292",894,357,894,901,30,13,876,674,7,587.5,159,367
"676",894,349.5,894,897.5,93,333,158,249,433,615.5,99,223
"856",894,349.5,894,897.5,124.5,293.5,173.5,235.5,509.5,615.5,111.5,237.5
"860",894,349.5,894,897.5,167,331,165,204,608,615.5,141,262
"861",894,349.5,894,897.5,124.5,293.5,173.5,235.5,509.5,615.5,111.5,237.5
"862",894,349.5,894,897.5,167,331,165,204,608,615.5,141,262
"863",894,349.5,894,897.5,167,331,165,204,608,615.5,141,262
"105",894,312,894,893,194,207,676,644,692,643,613.5,765
"106",894,312,894,893,128,53,930,927,412,643,644.5,892.5
"858",894,312,894,893,329,117,262,341,819,643,251,372
"5",894,296.5,894,888.5,44,51,823,642,42,695,204.5,403
"108",894,296.5,894,888.5,62,168,78,170,216,695,11,141
"854",894,296.5,894,888.5,233.5,148.5,316.5,381.5,747.5,695,254.5,395.5
"855",894,296.5,894,888.5,196.5,163.5,356.5,420.5,718.5,695,261.5,417
"857",894,296.5,894,888.5,233.5,148.5,316.5,381.5,747.5,695,254.5,395.5
"859",894,296.5,894,888.5,196.5,163.5,356.5,420.5,718.5,695,261.5,417
"107",894,279,894,885,64,113,76,181,391,753,30,189
"291",894,269.5,894,883.5,20,11,881,593,5,820,224,447
"581",894,269.5,894,883.5,17,118,228,300,30,820,20,184
"677",894,266,894,882,89,9,775,446,331,914.5,263,566
"111",860.5,453,860.5,881,123,274,97,206,257,507,19,131
"482",860.5,356,860.5,880,369,142,611,626,703,578,593,717
"7",860.5,337.5,860.5,876.5,217,222,791,673,633,600,663.5,820.5
"389",860.5,337.5,860.5,876.5,302,245,616,604,717,600,625,733
"390",860.5,337.5,860.5,876.5,169,302,756,668,657,600,674,819
"681",860.5,337.5,860.5,876.5,106,261,144,250,420,600,65,201
"769",860.5,337.5,860.5,876.5,58,48,334,330,213,600,31,207
"864",860.5,337.5,860.5,876.5,173,339,161,226,556,600,126,241
"6",860.5,309,860.5,873,191,346,541,508,704,626.5,440,628
"8",860.5,273,860.5,870,61,32,892,623,64,718.5,231,448
"9",860.5,273,860.5,870,21,179,865,646,1,718.5,237,424
"10",860.5,273,860.5,870,36,72,896,583,8,718.5,217,408
"293",860.5,273,860.5,870,38,70,61,180,322,718.5,12,157
"690",860.5,273,860.5,870,40,169,150,169,55,718.5,5,134
"11",860.5,259,860.5,866,185,76,431,438,746,790.5,288,536
"12",860.5,259,860.5,866,148,119,559,490,711,790.5,366,673
"582",860.5,259,860.5,866,73,31,814,662,325,790.5,300,659
"109",860.5,225,860.5,852,65.5,154.5,65.5,178.5,366.5,868.5,52.5,216.5
"110",860.5,225,860.5,852,65.5,154.5,65.5,178.5,366.5,868.5,52.5,216.5
"201",860.5,225,860.5,852,268,166,366,415,825,868.5,436,670
"202",860.5,225,860.5,852,382.5,78.5,284.5,355.5,886.5,868.5,392,606.5
"203",860.5,225,860.5,852,226.5,174.5,436.5,448.5,777,868.5,465,692
"204",860.5,225,860.5,852,268,166,366,415,825,868.5,436,670
"205",860.5,225,860.5,852,382.5,78.5,284.5,355.5,886.5,868.5,392,606.5
"206",860.5,225,860.5,852,226.5,174.5,436.5,448.5,778,868.5,466.5,693
"207",860.5,225,860.5,852,257.5,15.5,798.5,683.5,581,868.5,713,915
"208",860.5,225,860.5,852,268,166,366,415,825,868.5,436,670
"209",860.5,225,860.5,852,257.5,15.5,798.5,683.5,582,868.5,719,916
"678",860.5,225,860.5,852,262,312,304,347.5,798,868.5,427.5,583.5
"679",860.5,225,860.5,852,192.5,354.5,376.5,384.5,720.5,868.5,432,604.5
"680",860.5,225,860.5,852,262,312,304,347.5,798,868.5,427.5,583.5
"682",860.5,225,860.5,852,160.5,369.5,453.5,427.5,695.5,868.5,546.5,688.5
"683",860.5,225,860.5,852,265.5,219.5,368.5,368.5,734.5,868.5,372.5,543.5
"684",860.5,225,860.5,852,262,312,304,347.5,798,868.5,427.5,583.5
"685",860.5,225,860.5,852,160.5,369.5,453.5,427.5,695.5,868.5,546.5,688.5
"686",860.5,225,860.5,852,192.5,354.5,376.5,384.5,720.5,868.5,432,604.5
"687",860.5,225,860.5,852,262,312,304,347.5,798,868.5,427.5,583.5
"688",860.5,225,860.5,852,160.5,369.5,453.5,427.5,695.5,868.5,546.5,688.5
"689",860.5,225,860.5,852,265.5,219.5,368.5,368.5,734.5,868.5,372.5,543.5
"691",860.5,225,860.5,852,262,312,304,345,798,868.5,424.5,576
"692",860.5,225,860.5,852,50,28,160,251,411,868.5,60,268
"693",860.5,225,860.5,852,160.5,369.5,453.5,427.5,695.5,868.5,546.5,688.5
"13",794,495.5,794,814.5,647.5,473.5,313.5,606.5,422.5,466,462,346.5
"14",794,495.5,794,814.5,560,572,443,669.5,398,466,650.5,495.5
"15",794,495.5,794,814.5,523,549,809,761,464,466,865,826
"16",794,495.5,794,814.5,523,549,809,761,464,466,865,826
"19",794,495.5,794,814.5,523,549,809,761,464,466,865,826
"20",794,495.5,794,814.5,647.5,473.5,313.5,606.5,422.5,466,462,346.5
"21",794,495.5,794,814.5,523,549,809,761,464,466,865,826
"22",794,495.5,794,814.5,523,549,809,761,464,466,865,826
"27",794,495.5,794,814.5,523,549,809,761,464,466,865,826
"31",794,495.5,794,814.5,587.5,556.5,374.5,648.5,418.5,466,608.5,444.5
"32",794,495.5,794,814.5,647.5,473.5,313.5,606.5,422.5,466,462,346.5
"33",794,495.5,794,814.5,560,572,443,669.5,398,466,650.5,495.5
"34",794,495.5,794,814.5,587.5,556.5,374.5,648.5,418.5,466,608.5,444.5
"35",794,495.5,794,814.5,647.5,473.5,313.5,606.5,422.5,466,462,346.5
"36",794,495.5,794,814.5,560,572,443,671,398,466,653.5,497
"37",794,495.5,794,814.5,523,549,809,761,464,466,865,826
"296",794,495.5,794,814.5,156,684,63,185,289,466,82,129
"299",794,495.5,794,814.5,156,684,63,185,289,466,82,129
"302",794,495.5,794,814.5,156,684,63,185,289,466,82,129
"391",794,495.5,794,814.5,510,479,706,782,372,466,751,706
"392",794,495.5,794,814.5,491.5,485.5,730.5,788.5,362.5,466,767.5,726.5
"394",794,495.5,794,814.5,510,479,706,782,372,466,751,706
"395",794,495.5,794,814.5,491.5,485.5,730.5,788.5,362.5,466,767.5,726.5
"397",794,495.5,794,814.5,510,479,706,782,372,466,751,706
"398",794,495.5,794,814.5,491.5,485.5,730.5,788.5,362.5,466,767.5,726.5
"399",794,495.5,794,814.5,510,479,706,782,372,466,751,706
"400",794,495.5,794,814.5,491.5,485.5,730.5,788.5,362.5,466,767.5,726.5
"401",794,495.5,794,814.5,510,479,706,782,372,466,751,706
"405",794,495.5,794,814.5,510,479,706,782,372,466,751,706
"406",794,495.5,794,814.5,491.5,485.5,730.5,788.5,362.5,466,767.5,726.5
"407",794,495.5,794,814.5,510,479,706,782,372,466,751,706
"408",794,495.5,794,814.5,491.5,485.5,730.5,788.5,362.5,466,767.5,726.5
"694",794,495.5,794,814.5,617.5,610.5,266.5,539.5,471.5,466,539.5,362.5
"695",794,495.5,794,814.5,612,467,287,591,440,466,403,339
"696",794,495.5,794,814.5,617.5,610.5,266.5,539.5,471.5,466,539.5,362.5
"697",794,495.5,794,814.5,564,642,360,631,430,466,644.5,455
"698",794,495.5,794,814.5,612,467,287,591,440,466,403,339
"699",794,495.5,794,814.5,617.5,610.5,266.5,539.5,471.5,466,539.5,362.5
"700",794,495.5,794,814.5,617.5,610.5,266.5,539.5,471.5,466,539.5,362.5
"701",794,495.5,794,814.5,612,467,287,591,440,466,403,339
"702",794,495.5,794,814.5,617.5,610.5,266.5,539.5,471.5,466,539.5,362.5
"703",794,495.5,794,814.5,564,642,360,631,430,466,644.5,455
"704",794,495.5,794,814.5,617.5,610.5,266.5,539.5,471.5,466,539.5,362.5
"705",794,495.5,794,814.5,564,642,360,631,430,466,644.5,455
"715",794,495.5,794,814.5,617.5,610.5,266.5,539.5,471.5,466,539.5,362.5
"716",794,495.5,794,814.5,564,642,360,631,430,466,644.5,455
"717",794,495.5,794,814.5,617.5,610.5,266.5,539.5,471.5,466,539.5,362.5
"718",794,495.5,794,814.5,564,642,360,631,430,466,644.5,455
"719",794,495.5,794,814.5,552,540,477,600,493,466,660,541
"772",794,495.5,794,814.5,209,508,776,798,326,466,622,685
"483",794,421,794,788,176.5,470.5,118.5,217.5,378.5,515.5,95.5,163.5
"484",794,421,794,788,176.5,470.5,118.5,217.5,378.5,515.5,95.5,163.5
"771",794,421,794,788,292,553,128,252,410,515.5,152,195
"294",794,378.5,794,784.5,448,272,382,501,658,547,358,413
"295",794,378.5,794,784.5,385.5,326.5,412.5,512.5,634.5,547,367.5,428.5
"298",794,378.5,794,784.5,385.5,326.5,412.5,512.5,634.5,547,367.5,428.5
"393",794,378.5,794,784.5,380,367,651,691,530,547,678,714
"583",794,370,794,782,248,121,571,614,549,564.5,290,478
"25",794,358,794,781,96,285.5,95,209,333,572,33,147
"17",794,343,794,778,332.5,358.5,392.5,453.5,731.5,587.5,392,464.5
"23",794,343,794,778,332.5,358.5,392.5,453.5,731.5,587.5,392,464.5
"26",794,343,794,778,249,386,507,509,699,587.5,473,601
"297",794,343,794,778,309.5,321.5,370.5,424.5,744.5,587.5,321.5,414.5
"300",794,343,794,778,309.5,321.5,370.5,424.5,744.5,587.5,321.5,414.5
"39",727.5,525,727.5,773,246,335,383,301,621,419,210.5,284
"486",727.5,525,727.5,773,395.5,387.5,795.5,726.5,327.5,419,608.5,654.5
"490",727.5,525,727.5,773,395.5,387.5,795.5,726.5,327.5,419,608.5,654.5
"589",727.5,525,727.5,773,285,378,767,797,308,419,502,608
"721",727.5,525,727.5,773,610,554,380,635,427,419,591,417
"18",794,305.5,794,767.5,275.5,336.5,394.5,439.5,749.5,615.5,360.5,466.5
"24",794,305.5,794,767.5,275.5,336.5,394.5,439.5,749.5,615.5,360.5,466.5
"28",794,305.5,794,767.5,283,189,396,444,743,615.5,292,439
"29",794,305.5,794,767.5,284,193,384,437,755,615.5,291,434
"30",794,305.5,794,767.5,199,103,790,672,630,615.5,585,788
"403",794,305.5,794,767.5,72,7,112,212,368,615.5,10,161
"584",794,280,794,764,131,268.5,702,639,622,643,567,740
"301",794,264,794,762,78,150,44,174,392,695,22,166
"485",794,264,794,762,6,151,932,910,3,695,301,644
"770",794,264,794,762,144,262,650,615,680,695,603,760
"723",727.5,425.5,727.5,757.5,544,577,428,562,546,507,676,551.5
"725",727.5,425.5,727.5,757.5,544,577,428,562,546,507,676,551.5
"726",727.5,425.5,727.5,757.5,556,448,310,565,502,507,420.5,370
"730",727.5,425.5,727.5,757.5,556,448,310,565,502,507,420.5,370
"731",727.5,425.5,727.5,757.5,544,577,428,562,546,507,676,551.5
"732",727.5,425.5,727.5,757.5,556,448,310,565,502,507,420.5,370
"210",794,209,794,751,91,287,133,234,496,753,117,260
"396",794,209,794,751,178.5,133.5,670.5,618.5,729.5,753,623.5,841.5
"402",794,209,794,751,178.5,133.5,670.5,618.5,729.5,753,623.5,841.5
"585",794,209,794,751,39,24,898,661,29,753,235,474
"706",794,209,794,751,180,224,385,392,723,753,284,459
"709",794,209,794,751,239.5,44.5,386.5,374.5,740.5,753,258.5,442.5
"714",794,209,794,751,239.5,44.5,386.5,374.5,740.5,753,258.5,442.5
"707",794,168.5,794,743.5,252,88,308,351,802,820,270,463
"708",794,168.5,794,743.5,154,116,476,430,698,820,298,562
"710",794,168.5,794,743.5,28,34,826,504,21,820,167,375
"711",794,168.5,794,743.5,76,109,784,702,231,820,312,645
"712",794,168.5,794,743.5,77,191,146,211,225,820,46,193.5
"713",794,168.5,794,743.5,186,35,379,390,722,820,257,473
"865",794,168.5,794,743.5,392.5,225.5,260.5,334.5,890.5,820,456.5,594.5
"866",794,168.5,794,743.5,392.5,225.5,260.5,334.5,890.5,820,456.5,594.5
"404",794,153.5,794,738.5,119,23,816,689,445,914.5,568,846.5
"867",794,153.5,794,738.5,243,170,307,367,803,914.5,356,587.5
"112",727.5,409,727.5,735,483,260,631,701,489,522,626.5,683
"113",727.5,409,727.5,735,441,265,663,724,457,522,618,684
"114",727.5,409,727.5,735,482,264,630,696,492,522,626.5,681
"586",727.5,409,727.5,735,476,270,582,667,511,522,592,653
"587",727.5,409,727.5,735,504,273,537,658,524,522,586,636
"410",727.5,383,727.5,731,129,328,934,894,491,542,757,909.5
"588",727.5,383,727.5,731,165,366,747,706,425,542,497,674
"773",727.5,383,727.5,731,347,159,573,652,504,542,324,482
"720",727.5,372,727.5,728,371,275,462,435,701,556,350,441
"722",727.5,372,727.5,728,282,437,430,489,636,556,375,435
"724",727.5,372,727.5,728,377,341,336,447,678,556,315,373
"115",651,582,651,698,212,391,803,885,214,367,408,527
"116",651,582,651,698,650,465,893,926,407,367,891,866
"323",651,582,651,698,368,686,31,193,154,367,69,52
"411",651,582,651,698,698.5,723.5,854.5,904.5,450.5,367,931.5,880.5
"412",651,582,651,698,736.5,794.5,296.5,408.5,783.5,367,817.5,521.5
"413",651,582,651,698,736.5,794.5,296.5,408.5,783.5,367,817.5,521.5
"414",651,582,651,698,671,290,625,769,286,367,576.5,490
"415",651,582,651,698,698.5,723.5,854.5,904.5,450.5,367,931.5,880.5
"416",651,582,651,698,736.5,794.5,296.5,408.5,783.5,367,817.5,521.5
"417",651,582,651,698,548,372,698,840,230,367,611.5,586
"418",651,582,651,698,671,290,625,769,286,367,576.5,490
"419",651,582,651,698,505.5,407.5,754.5,859.5,228.5,367,658.5,649.5
"420",651,582,651,698,698.5,723.5,854.5,904.5,450.5,367,931.5,880.5
"421",651,582,651,698,736.5,794.5,296.5,408.5,783.5,367,817.5,521.5
"422",651,582,651,698,531.5,395.5,693.5,820.5,240.5,367,605.5,564.5
"423",651,582,651,698,698.5,723.5,854.5,904.5,450.5,367,931.5,880.5
"424",651,582,651,698,736.5,794.5,296.5,408.5,783.5,367,817.5,521.5
"425",651,582,651,698,736.5,794.5,296.5,408.5,783.5,367,817.5,521.5
"426",651,582,651,698,671,290,625,769,286,367,576.5,490
"427",651,582,651,698,698.5,723.5,854.5,904.5,450.5,367,931.5,880.5
"428",651,582,651,698,736.5,794.5,296.5,408.5,783.5,367,817.5,521.5
"429",651,582,651,698,531.5,395.5,693.5,820.5,240.5,367,605.5,564.5
"430",651,582,651,698,505.5,407.5,754.5,859.5,228.5,367,658.5,649.5
"431",651,582,651,698,698.5,723.5,854.5,904.5,450.5,367,931.5,880.5
"432",651,582,651,698,736.5,794.5,296.5,408.5,783.5,367,817.5,521.5
"433",651,582,651,698,698.5,723.5,854.5,904.5,450.5,367,931.5,880.5
"434",651,582,651,698,736.5,794.5,296.5,408.5,783.5,367,817.5,521.5
"435",651,582,651,698,698.5,723.5,854.5,904.5,450.5,367,931.5,880.5
"438",651,582,651,698,698.5,723.5,854.5,904.5,450.5,367,931.5,880.5
"439",651,582,651,698,736.5,794.5,296.5,408.5,783.5,367,817.5,521.5
"440",651,582,651,698,698.5,723.5,854.5,904.5,450.5,367,931.5,880.5
"493",651,582,651,698,352,617,114,243,291,367,114,136
"590",651,582,651,698,606,459,497,716,295,367,479,379
"593",651,582,651,698,486.5,452.5,673.5,794.5,259.5,367,599.5,538.5
"594",651,582,651,698,606,459,497,716,295,367,479,379
"595",651,582,651,698,486.5,452.5,673.5,794.5,259.5,367,599.5,538.5
"596",651,582,651,698,606,459,497,716,295,367,479,379
"598",651,582,651,698,452,542,700,800,249,367,653.5,598
"600",651,582,651,698,486.5,452.5,673.5,794.5,259.5,367,599.5,538.5
"601",651,582,651,698,606,459,497,716,295,367,479,379
"602",651,582,651,698,486.5,452.5,673.5,794.5,259.5,367,599.5,538.5
"603",651,582,651,698,606,459,497,716,295,367,479,379
"608",651,582,651,698,606,459,497,716,295,367,479,379
"609",651,582,651,698,452,542,700,800,249,367,653.5,598
"610",651,582,651,698,606,459,497,716,295,367,479,379
"611",651,582,651,698,452,542,700,800,249,367,653.5,598
"736",651,582,651,698,164,512,163,297,203,367,54,127
"775",651,582,651,698,599.5,422.5,555.5,747,269,367,515,421
"776",651,582,651,698,599.5,422.5,555.5,747,269,367,515,421
"778",651,582,651,698,589,347,572,754,264,367,430,390
"780",651,582,651,698,599.5,422.5,555.5,747,269,367,515,421
"781",651,582,651,698,468,348,692,802,239,367,439,460
"782",651,582,651,698,599.5,422.5,555.5,747,269,367,515,421
"784",651,582,651,698,599.5,422.5,555.5,747,269,367,515,421
"786",651,582,651,698,599.5,422.5,555.5,744,266,367,504,412
"871",651,582,651,698,362.5,362.5,479.5,680.5,262.5,367,252.5,329.5
"872",651,582,651,698,362.5,362.5,479.5,680.5,262.5,367,252.5,329.5
"304",727.5,363,727.5,669,291,379,471,491,688,569,423,501
"306",651,445,651,662,528.5,404.5,468.5,655.5,414.5,466,473,431.5
"308",651,445,651,662,546,402,438,647,426,466,458,411
"315",651,445,651,662,528.5,404.5,468.5,655.5,414.5,466,473,431.5
"322",651,445,651,662,528.5,404.5,468.5,655.5,414.5,466,473,431.5
"325",651,445,651,662,528.5,404.5,468.5,655.5,414.5,466,473,431.5
"733",651,445,651,662,190,585,159,278,323,466,118,174
"734",651,445,651,662,540,562,204,165,708,466,278,273
"735",651,445,651,662,553.5,509.5,414.5,610,478.5,466,597,472
"737",651,445,651,662,540,562,204,165,708,466,278,273
"738",651,445,651,662,540,562,204,165,708,466,278,273
"739",651,445,651,662,540,562,204,165,708,466,278,273
"741",651,445,651,662,553.5,509.5,414.5,609,478.5,466,595,471
"742",651,445,651,662,540,562,204,165,708,466,278,273
"307",651,413.5,651,653.5,443.5,384.5,522.5,640.5,494.5,515.5,565,571.5
"310",651,413.5,651,653.5,443.5,384.5,522.5,640.5,494.5,515.5,565,571.5
"327",651,413.5,651,653.5,143,54,926,728,487,515.5,386,699
"607",651,413.5,651,653.5,114,575,875,277,359,515.5,310,374
"38",727.5,282,727.5,650,208,292,525,492,715,626.5,397,590
"727",727.5,282,727.5,650,90,246,149,248,434,626.5,68,213
"728",727.5,282,727.5,650,152,288,534,467,679,626.5,318.5,492.5
"42",499,700.5,499,573.5,724.5,845.5,220.5,309,665.5,243,576.5,319
"43",499,700.5,499,573.5,536.5,706.5,42.5,244.5,129.5,243,102.5,49.5
"44",499,700.5,499,573.5,689,689,690,848.5,320,243,836.5,676.5
"45",499,700.5,499,573.5,724.5,845.5,220.5,309,665.5,243,576.5,319
"46",499,700.5,499,573.5,724.5,845.5,220.5,309,665.5,243,576.5,319
"48",499,700.5,499,573.5,724.5,845.5,220.5,309,665.5,243,576.5,319
"49",499,700.5,499,573.5,724.5,845.5,220.5,309,665.5,243,576.5,319
"50",499,700.5,499,573.5,724.5,845.5,220.5,309,665.5,243,576.5,319
"51",499,700.5,499,573.5,536.5,706.5,42.5,244.5,129.5,243,102.5,49.5
"52",499,700.5,499,573.5,724.5,845.5,220.5,309,665.5,243,576.5,319
"53",499,700.5,499,573.5,724.5,845.5,220.5,309,665.5,243,576.5,319
"55",499,700.5,499,573.5,724.5,845.5,220.5,309,665.5,243,576.5,319
"56",499,700.5,499,573.5,724.5,845.5,220.5,309,665.5,243,576.5,319
"57",499,700.5,499,573.5,724.5,845.5,220.5,309,665.5,243,576.5,319
"58",499,700.5,499,573.5,724.5,845.5,220.5,302,665.5,243,565,309
"59",499,700.5,499,573.5,689,689,690,848.5,320,243,836.5,676.5
"61",499,700.5,499,573.5,724.5,845.5,220.5,309,665.5,243,576.5,319
"63",499,700.5,499,573.5,689,689,690,850,320,243,838,678
"64",499,700.5,499,573.5,724.5,845.5,220.5,309,665.5,243,576.5,319
"118",499,700.5,499,573.5,714.5,786.5,634.5,731.5,382.5,243,841.5,640.5
"119",499,700.5,499,573.5,583,597,722,868,164,243,682,531
"120",499,700.5,499,573.5,659,589,683,844,183,243,704,512
"121",499,700.5,499,573.5,570.5,603.5,750.5,880.5,149.5,243,695.5,551.5
"122",499,700.5,499,573.5,683,749,886,932,303,243,912,779
"123",499,700.5,499,573.5,714.5,786.5,634.5,731.5,382.5,243,841.5,640.5
"124",499,700.5,499,573.5,683,749,886,932,303,243,912,779
"125",499,700.5,499,573.5,749.5,657.5,389.5,677.5,498.5,243,721.5,450.5
"126",499,700.5,499,573.5,659,589,683,844,183,243,704,512
"127",499,700.5,499,573.5,683,749,886,932,303,243,912,779
"128",499,700.5,499,573.5,749.5,657.5,389.5,677.5,498.5,243,721.5,450.5
"129",499,700.5,499,573.5,583,597,722,868,164,243,682,531
"130",499,700.5,499,573.5,659,589,683,844,183,243,704,512
"131",499,700.5,499,573.5,570.5,603.5,750.5,880.5,149.5,243,695.5,551.5
"132",499,700.5,499,573.5,683,749,886,932,303,243,912,779
"133",499,700.5,499,573.5,714.5,786.5,634.5,731.5,382.5,243,841.5,640.5
"134",499,700.5,499,573.5,583,597,722,868,164,243,682,531
"135",499,700.5,499,573.5,659,589,683,844,183,243,704,512
"136",499,700.5,499,573.5,570.5,603.5,750.5,880.5,149.5,243,695.5,551.5
"137",499,700.5,499,573.5,683,749,886,932,303,243,912,779
"138",499,700.5,499,573.5,749.5,657.5,389.5,677.5,498.5,243,721.5,450.5
"139",499,700.5,499,573.5,583,597,722,868,164,243,682,531
"140",499,700.5,499,573.5,570.5,603.5,750.5,880.5,149.5,243,695.5,551.5
"141",499,700.5,499,573.5,683,749,886,932,303,243,912,779
"142",499,700.5,499,573.5,749.5,657.5,389.5,677.5,498.5,243,721.5,450.5
"143",499,700.5,499,573.5,583,597,722,868,164,243,682,531
"144",499,700.5,499,573.5,659,589,683,844,183,243,704,512
"145",499,700.5,499,573.5,683,749,886,932,303,243,912,779
"149",499,700.5,499,573.5,714.5,786.5,634.5,731.5,382.5,243,841.5,640.5
"150",499,700.5,499,573.5,714.5,786.5,634.5,731.5,382.5,243,841.5,640.5
"151",499,700.5,499,573.5,583,597,722,868,164,243,682,531
"152",499,700.5,499,573.5,659,589,683,844,183,243,704,512
"153",499,700.5,499,573.5,570.5,603.5,750.5,880.5,149.5,243,695.5,551.5
"154",499,700.5,499,573.5,683,749,886,932,303,243,912,779
"155",499,700.5,499,573.5,714.5,786.5,634.5,731.5,382.5,243,841.5,640.5
"156",499,700.5,499,573.5,583,597,722,868,164,243,682,531
"157",499,700.5,499,573.5,659,589,683,844,183,243,704,512
"158",499,700.5,499,573.5,570.5,603.5,750.5,880.5,149.5,243,695.5,551.5
"159",499,700.5,499,573.5,683,749,886,932,303,243,912,779
"215",499,700.5,499,573.5,707.5,740.5,82.5,261.5,207.5,243,172.5,97.5
"217",499,700.5,499,573.5,707.5,740.5,82.5,261.5,207.5,243,172.5,97.5
"218",499,700.5,499,573.5,707.5,740.5,82.5,261.5,207.5,243,172.5,97.5
"219",499,700.5,499,573.5,707.5,740.5,82.5,261.5,207.5,243,172.5,97.5
"220",499,700.5,499,573.5,707.5,740.5,82.5,261.5,207.5,243,172.5,97.5
"221",499,700.5,499,573.5,707.5,740.5,82.5,261.5,207.5,243,172.5,97.5
"223",499,700.5,499,573.5,762.5,630.5,229.5,353.5,109.5,243,222.5,139.5
"224",499,700.5,499,573.5,707.5,740.5,82.5,261.5,207.5,243,172.5,97.5
"225",499,700.5,499,573.5,669,670,773,887,108,243,787,609
"226",499,700.5,499,573.5,762.5,630.5,229.5,353.5,109.5,243,222.5,139.5
"227",499,700.5,499,573.5,707.5,740.5,82.5,261.5,207.5,243,172.5,97.5
"328",499,700.5,499,573.5,653,517,422,709,254,243,347,303.5
"329",499,700.5,499,573.5,627,506,440,722,243,243,327,303.5
"330",499,700.5,499,573.5,624.5,525.5,484.5,735.5,245.5,243,397,333.5
"331",499,700.5,499,573.5,653,517,422,709,254,243,347,303.5
"332",499,700.5,499,573.5,653,517,422,709,254,243,347,303.5
"333",499,700.5,499,573.5,627,506,440,722,243,243,327,303.5
"334",499,700.5,499,573.5,624.5,525.5,484.5,735.5,245.5,243,397,333.5
"335",499,700.5,499,573.5,627,506,440,722,243,243,327,303.5
"343",499,700.5,499,573.5,653,517,422,709,254,243,347,303.5
"344",499,700.5,499,573.5,653,517,422,709,254,243,347,303.5
"441",499,700.5,499,573.5,692.5,735.5,551.5,751.5,226.5,243,699.5,426.5
"442",499,700.5,499,573.5,550,633,46,254,194,243,107,59
"443",499,700.5,499,573.5,107,450,115,273,80,243,4,38
"445",499,700.5,499,573.5,692.5,735.5,551.5,751.5,226.5,243,699.5,426.5
"446",499,700.5,499,573.5,550,633,46,254,194,243,107,59
"451",499,700.5,499,573.5,550,633,46,254,194,243,107,59
"495",499,700.5,499,573.5,771.5,864.5,247.5,482.5,595.5,243,713,353.5
"496",499,700.5,499,573.5,665.5,673.5,736.5,855.5,176.5,243,790.5,616.5
"497",499,700.5,499,573.5,675.5,666.5,714.5,830.5,189.5,243,760.5,571.5
"498",499,700.5,499,573.5,631.5,679.5,763.5,874.5,157.5,243,783.5,631.5
"499",499,700.5,499,573.5,756.5,813.5,842.5,915,348.5,243,921,770
"500",499,700.5,499,573.5,771.5,864.5,247.5,482.5,595.5,243,713,353.5
