"","Purity","Fmeasure","RI","ball_hall","banfeld_raftery","c_index","calinski_harabasz","davies_bouldin","det_ratio","dunn","gamma","g_plus","gdi11","gdi12","gdi13","gdi21","gdi22","gdi23","gdi31","gdi32","gdi33","gdi41","gdi42","gdi43","gdi51","gdi52","gdi53","ksq_detw","log_det_ratio","log_ss_ratio","mcclain_rao","pbm","point_biserial","ray_turi","ratkowsky_lance","scott_symons","sd_scat","sd_dis","s_dbw","silhouette","tau","trace_w","trace_wib","wemmert_gancarski","xie_beni","infomax"
"21",0.68,0.5616,0.5604,0.0100213264961178,-473.901108021328,0.157753856501377,143.944452629848,0.672204831456717,3.15525173183091,0.0273898774521908,-1.66666662693024,7.83751849864174e-06,0.0273898774521908,0.19625830160086,0.0711476646358557,1.44781915703619,10.3741438522714,3.76084018696254,0.50976920090901,3.65267927005011,1.32417124579217,0.497880746175058,3.56749422536282,1.2932899177568,0.163315367950591,1.17021322184626,0.424226324090422,0.144047269653162,114.906828102926,0.384460000860392,0.444458629650386,0.0366631282738325,-0.067799282379881,0.165847308207067,0.402074273728519,-1261.69200654856,0.41918599590381,8.388525825409,1.30490028843005,0.478402821088687,-1.38552278099911e-05,0.942751270979748,2.15525173183091,0.588025209927403,54.7997922833629,0.981453895033654
"22",0.68,0.5574,0.5604,0.00648560363645348,-508.165984144339,0.151384616155859,164.612253438625,0.628507472885375,2.8657630912504,0.0367833896777785,2.66666674613953,-8.81720812278797e-06,0.0367833896777785,0.258061411540629,0.0886654544762239,1.64127083805434,11.5146720543988,3.95624291424602,0.568870396116164,3.99102689261128,1.37124807288167,0.562875476104296,3.94896830220164,1.35679746590778,0.179329101042406,1.25812007405269,0.432268379396891,0.0909671013172522,105.283466417856,0.518625250535651,0.441432874881023,0.0292900040795343,-0.0599850027538227,0.147882065225942,0.41629651692068,-1308.15164938449,0.350225440444483,9.41089269160072,1.61945616382553,0.54213909827802,-7.3885857423092e-06,0.667903709636786,1.86576309125041,0.658183629661444,34.628738085185,0.995378438820226
"23",0.68,0.5574,0.5604,0.00676984318727348,-503.344960892667,0.152015952838363,157.945441557175,0.654412853155532,2.87048896341634,0.0641347268601016,0.333333343267441,-6.53126557235478e-07,0.0641347268601016,0.434069958738266,0.149850448747974,1.64040564199674,11.1024221072736,3.83279907183704,0.573308285669113,3.88020525054285,1.33953176515192,0.562660649274328,3.8081410301615,1.31465361925532,0.186497348266525,1.26223187078399,0.435750063908537,0.00191397466447215,105.448238578846,0.477282188124186,0.457588217513238,0.0282045999758379,-0.0587354635280681,0.154124106147045,0.342685485534562,-2160.32635705682,0.350628615504841,9.40952101322864,1.50447476018105,0.524667801771221,-9.2357321778865e-07,0.696298611765969,1.87048896341634,0.646241466184107,11.8625254713326,0.995378438820226
"24",0.61,0.5262,0.5194,0.0139649529163862,-459.363278894012,0.4447637634725,13.8215442968778,1.82345001753386,1.20494230508734,0.0153973867586144,1.66666662693024,-1.55117552050751e-06,0.0153973867586144,0.102249993748161,0.0352682695414874,0.87421097735353,5.8054050580344,2.00241176433278,0.277659536162647,1.84386391547021,0.635989178921541,0.160282802783436,1.06439591597417,0.367133538960345,0.162008087862559,1.0758530801878,0.371085366641258,0.318969055461276,18.6431686200787,-1.95873892295033,0.876164183720008,0.00330730948588407,-0.0106052678151168,1.68680138045548,0.211956372771707,-1231.17220919173,0.736723868742876,20.2126537943096,1.71108284463017,0.271081307448163,1.09756192128647e-05,1.65149500429499,0.204942305087342,0.223434470794019,182.786352484812,0.964799548505087
"25",0.59,0.5402,0.5113,0.000816964282508022,-704.56966889467,0.219932712515679,60.5442187386034,1.04605194697621,2.88549808933579,0.0833320286579148,-1.80701756477356,-3.91875924932087e-06,0.0833320286579148,0.465342906913221,0.164141731715748,1.20642182412046,6.73690353686649,2.37632721271806,0.516178833880738,2.8824470364352,1.01673377010909,0.430680097329393,2.40500479429879,0.848324205346697,0.236119105466812,1.31853685413957,0.465091267867686,4.37885653551592e-07,105.969753300813,-0.481593492361133,0.66894001590439,0.00101645916547104,-0.0099839895231549,0.346229589492322,0.441661540087922,NA,0.603564211197479,39.3739128207062,1.88927847988187,0.350316660557145,-1.20020408948413e-05,0.0893319926279154,1.88549808933579,0.459159538978634,9.24804377532015,0.893173458377857
"26",0.56,0.5581,0.5022,0.000458334445534523,-757.310486109937,0.206064482800869,65.4062726794906,0.861498648297485,2.58674240691816,0.0914260884385441,-0.34375,-3.51055505107595e-06,0.0914260884385441,0.512693508562894,0.177330146497812,1.34597071927487,7.54785053449833,2.61064635824619,0.574471951277228,3.22148792868103,1.11424645873756,0.506972827691735,2.84297055921893,0.983325080842945,0.238869715113789,1.33951866937224,0.463311974715971,0.00264101800192784,95.03993261234,-0.404349312276294,0.60594250342696,0.000795991638633971,-0.00949317734637349,0.273294888513118,0.451280118529527,-1661.27721395255,0.526123661320316,45.3799311944752,1.75689293793927,0.441788425459965,2.63250655758892e-06,0.0530840236842105,1.58674240691816,0.53901503460607,8.40350758386513,0.795040279384522
"27",0.55,0.6333,0.5,0.000302704143448877,-779.749261667674,0.203415694773101,32.4869607030873,0.63705465593007,1.47909862183046,0.166455884847647,0.40350878238678,-9.06213034064053e-06,0.166455884847647,0.979966095935489,0.340164034904949,1.27488408347247,7.50555127080249,2.60531319915196,0.6343432343447,3.73453220601262,1.29632397380752,0.596051589275155,3.50910002042125,1.21807236677106,0.236996441043271,1.39525542934304,0.484318507075788,0.0012900784973232,39.1432862932504,-1.10412867897657,0.534586007856739,0.000694194999150996,-0.00774738988603114,0.196380328043236,0.353934313751635,-1735.91725586831,0.547034067968735,43.2139040628752,1.22885225520552,0.524025193574193,3.92832420862872e-06,0.0420640384365933,0.479098621830457,0.523795139294589,2.51806753797514,0.365923650900223
"28",0.55,0.4958,0.5,0.000357366931611905,-794.354418637829,0.159753037894531,115.873802951577,0.811658420250187,3.00280489612892,0.0412856793319486,1.4912281036377,9.30705331122907e-06,0.0412856793319486,0.237851810570992,0.0855648015190043,1.71796761022893,9.89741995789475,3.56049748881239,0.6327433856566,3.64531145764092,1.31136420866093,0.579341532258667,3.33765689741389,1.20068856856785,0.234745307100135,1.3523962114777,0.486510962991406,0.00122344775662313,109.954681723654,0.167534214647106,0.529465193359885,0.00090119544434921,-0.0105601052675142,0.210675747046998,0.503543747158543,-1732.82925307202,0.442341758556534,48.6639516134004,1.58519895250337,0.433721834411211,9.81310564514234e-06,0.0355844117329051,2.00280489612892,0.57953632033216,41.4844178233312,0.99740158856774
"29",0.54,0.4968,0.4982,0.000303562057770422,-809.387695614096,0.132058469564115,116.009220402403,0.804763035066667,3.49605905762441,0.0757494385157774,-0.53125,-4.00039986314906e-06,0.0757494385157774,0.43649698438618,0.154004430019759,1.78900335095974,10.308915591342,3.63718130149054,0.650426900328187,3.7480064026847,1.32236787515854,0.585485102831193,3.37378714346006,1.19033620992184,0.236829697372275,1.36470250792101,0.481492975660438,0.000921983048395178,125.163635056377,0.168702195504542,0.520995403957187,0.000827342153391403,-0.0102044150213782,0.208148972264793,0.512046629676568,-1760.1082162254,0.454983058884351,52.1470735357696,1.3216497334983,0.457968392628036,3.92519925129851e-06,0.0306178280735931,2.49605905762441,0.593737461188307,12.4350384775423,0.989587521222056
"30",0.54,0.5245,0.4982,0.0136954853139943,-422.853602577031,0.166801653298839,125.326338338351,0.682229357799381,2.78642151165759,0.0954626422779411,Inf,7.18439208254426e-06,0.0954626422779411,0.573147920753371,0.20061435735245,1.7488502521835,10.4999176832925,3.67520174463613,0.637109586973806,3.82514066605146,1.33888322493426,0.612791727912494,3.67913873246172,1.28777934229115,0.219433911710367,1.31745871723726,0.461139479577153,1.53952361143341,102.475816027298,0.245953563363535,0.499743703989618,0.0488030549638629,-0.0767586564817509,0.170154177348006,0.52728526131456,-1039.96026978299,0.424466109033763,6.72626421963787,1.48002169108027,0.508081413041375,9.30381391813358e-06,1.50437033410948,1.78642151165759,0.609829854087872,7.01134765723762,0.904381457724494
