"","Purity","Fmeasure","RI","ARI","silhouette","dunn","ball_hall","banfeld_raftery","calinski_harabasz","infomax","combined_rank","combined_rank2"
"290",909.5,914,914,914,561,381,433,653,680,426,524,444.5
"662",772.5,929,906.5,912,903,770.5,384.5,82,566.5,229.5,453,310
"663",772.5,929,906.5,912,904,770.5,384.5,82,566.5,229.5,454,313
"664",772.5,929,906.5,912,905,813,580,82,487,229.5,513,346
"374",772.5,926,906.5,909,850,782.5,666.5,82,430.5,234,492,349
"375",772.5,926,906.5,909,851,785,684,82,414,234,495,351
"376",772.5,926,906.5,909,852,782.5,666.5,82,430.5,234,494,350
"758",772.5,919.5,906.5,905,919,859,551,82,515,246,540,355
"759",772.5,923,906.5,905,920,671.5,729,82,398,240.5,488,357
"760",772.5,919.5,906.5,905,921,859,551,82,515,246,542,356
"761",772.5,919.5,906.5,905,922,859,551,82,515,246,544.5,358
"762",772.5,919.5,906.5,905,923,853,601,82,478,246,547,361
"291",772.5,911.5,906.5,901.5,310.5,541.5,393.5,568.5,666.5,440.5,448.5,412.5
"292",772.5,911.5,906.5,901.5,310.5,541.5,393.5,568.5,666.5,440.5,448.5,412.5
"11",772.5,899,906.5,900,34,164,801,789,428,519,367,530
"12",927.5,894,897.5,898,393,446,453,582,726,575,544.5,511.5
"13",927.5,894,897.5,898,393,446,453,582,726,575,544.5,511.5
"14",927.5,894,897.5,898,393,446,453,582,726,575,544.5,511.5
"15",927.5,890,897.5,896,361,189,377,489,801,692.5,440,463
"206",909.5,908,895,895,540,591,356,475,658,421.5,489.5,404
"97",870,910,883,894,578,627,535,744,577,351.5,674,515
"207",870,884,883,893,253,130,444,525,759,552.5,341,427
"16",870,861,883,882,344,367.5,366,496,820,651.5,491,478
"567",870,861,883,882,442,918,339,467,827,651.5,830,641
"568",870,861,883,882,456,691,292,413,845,651.5,639.5,488
"569",870,861,883,882,442,918,339,467,827,651.5,830,641
"570",870,861,883,882,456,691,292,413,845,651.5,639.5,488
"571",870,861,883,882,272,932.5,522,628.5,721.5,651.5,876,820
"572",870,861,883,882,442,918,339,467,827,651.5,830,641
"573",870,861,883,882,456,691,292,413,845,651.5,639.5,488
"574",870,861,883,882,272,932.5,522,628.5,721.5,651.5,876,820
"575",870,861,883,882,272,932.5,522,628.5,721.5,651.5,876,820
"576",870,861,883,882,442,918,339,467,827,651.5,830,641
"577",870,861,883,882,442,918,339,467,827,651.5,830,641
"578",870,861,883,882,442,918,339,467,827,651.5,830,641
"579",870,861,883,882,272,932.5,522,628.5,721.5,651.5,876,820
"580",870,861,883,882,442,918,339,467,827,651.5,830,641
"581",870,861,883,882,456,691,292,413,845,651.5,639.5,488
"582",870,861,883,882,442,918,339,467,827,651.5,830,641
"583",870,861,883,882,456,691,292,413,845,651.5,639.5,488
"584",870,861,883,882,272,932.5,522,628.5,721.5,651.5,876,820
"585",870,861,883,882,442,918,339,467,827,651.5,830,641
"586",870,861,883,882,269,932.5,525,628.5,721.5,651.5,876,827
"587",772.5,913,870.5,871,710,427,699,806,422,267,619,468
"665",772.5,850,870.5,870,342,493.5,361,487,815,562.5,501,452
"588",666.5,872,868,869,179,230,654,747,564,466,418,495.5
"17",666.5,847.5,868,867.5,343,463,355,486,838,676,538,519
"18",666.5,847.5,868,867.5,410,366,298,422,875,676,493,458
"293",909.5,837,865,865,230,482,566,655,714,729.5,652,761
"294",909.5,837,865,865,300,253,435,533,778,729.5,486,567
"589",909.5,837,865,865,174,619,652,705,596,729.5,710,806.5
"473",772.5,887,851.5,861,537.5,546.5,617,773.5,543.5,308.5,611.5,500.5
"474",772.5,887,851.5,861,537.5,546.5,617,773.5,543.5,308.5,611.5,500.5
"475",772.5,887,851.5,861,494,592,669,777,518,308.5,645,536
"477",772.5,887,851.5,861,537.5,546.5,619,771.5,543.5,305.5,605.5,493
"478",772.5,887,851.5,861,537.5,546.5,617,771.5,543.5,308.5,608.5,495.5
"295",772.5,882,851.5,853.5,613,300.5,761,902,443,318,626.5,609.5
"296",772.5,882,851.5,853.5,613,300.5,761,902,443,318,626.5,609.5
"298",772.5,882,851.5,853.5,613,300.5,761,902,443,318,626.5,609.5
"763",772.5,877,851.5,853.5,741,712,305,563,695,324,631,415
"764",772.5,877,851.5,853.5,741,712,305,563,695,324,631,415
"765",772.5,877,851.5,853.5,721.5,631.5,707,839.5,494.5,324,866,709
"766",772.5,877,851.5,853.5,741,712,305,563,695,324,631,415
"767",772.5,877,851.5,853.5,741,712,305,563,692.5,324,626.5,409.5
"768",772.5,877,851.5,853.5,721.5,631.5,708,839.5,494.5,324,868,713.5
"769",772.5,877,851.5,853.5,741,712,305,563,692.5,324,626.5,409.5
"20",772.5,834,851.5,847.5,154,106,621,706,641,595,407.5,569
"208",909.5,839,851.5,847.5,655,872,296,423,914,558.5,867,617
"19",909.5,823,851.5,843,415,296.5,354,461,848,748.5,522,548
"21",909.5,823,851.5,843,313.5,428.5,441.5,538.5,782.5,748.5,568,623.5
"22",909.5,823,851.5,843,313.5,428.5,441.5,538.5,782.5,748.5,568,623.5
"209",772.5,829.5,851.5,843,23,119,881,869,384,719.5,471,764
"297",909.5,823,851.5,843,211,150,579,661,707,748.5,500,687
"476",909.5,823,851.5,843,208,293,641,701,662,748.5,570,763
"590",772.5,829.5,851.5,843,472,644,319,448,865,719.5,705,616
"479",666.5,896,835,839,873,251,754,82,382,229.5,317,320
"770",666.5,891.5,835,837.5,924,876.5,660.5,82,452.5,246,556,365
"771",666.5,891.5,835,837.5,925,876.5,660.5,82,452.5,246,557,366
"377",666.5,873,835,836,147,514.5,668,781,451,285,423,425
"378",666.5,835,835,835,164,153,678,760,590,487,412,544
"25",666.5,833,835,834,30,213,899,817,373,495,411,577
"666",909.5,807,835,833,31,29,758,819,388,690,359.5,584
"23",666.5,805,835,831.5,283,579,438,550,807,723.5,654,673
"24",666.5,805,835,831.5,451,574,285,399,909,723.5,633,566
"772",909.5,805,830,830,287,342,574,647,664,627.5,529,597
"98",870,843,829,829,299,420,498,643,538,404.5,402,408
"667",772.5,845,826,827,646,536.5,814,854,587,348.5,914,884.5
"668",772.5,845,826,827,646,536.5,814,854,587,347,912,883
"669",772.5,845,826,827,646,536.5,814,854,587,348.5,914,884.5
"480",772.5,793.5,826,824.5,197,581,653,714,672,759,795,907.5
"591",772.5,793.5,826,824.5,57,26,730,779,433,759,396,630
"670",666.5,849,817.5,823,753,250,728,889,464,260.5,635,571
"592",870,831.5,817.5,821.5,562.5,811.5,371.5,503.5,575.5,429.5,572,406.5
"596",870,831.5,817.5,821.5,562.5,811.5,371.5,503.5,575.5,429.5,572,406.5
"671",666.5,801.5,817.5,819.5,199,63,527,654,660,466,316,428
"672",666.5,801.5,817.5,819.5,156,59,657,742,615,466,350,482.5
"481",870,799.5,817.5,817.5,345.5,236.5,391.5,513.5,705.5,569,379.5,418
"482",870,799.5,817.5,817.5,345.5,236.5,391.5,513.5,705.5,569,379.5,418
"379",666.5,789,817.5,816,184,526,674,743,657,676,699,856.5
"26",870,782.5,817.5,813.5,453,492,297,409,895,779.5,610,576
"593",666.5,782.5,817.5,813.5,219,889,584,652,704,771,922,918
"594",666.5,782.5,817.5,813.5,479,739.5,286.5,405.5,876.5,771,762,631
"595",666.5,782.5,817.5,813.5,480,739.5,286.5,405.5,876.5,771,764,632
"380",772.5,814,803,805,687,505,416,664,655,385,598.5,448
"381",772.5,814,803,805,639.5,879.5,500.5,724.5,624.5,385,897,654.5
"382",772.5,814,803,805,687,505,416,664,655,385,598.5,448
"383",772.5,814,803,805,565.5,884.5,590,755,592.5,385,906.5,707.5
"384",772.5,814,803,805,639.5,879.5,500.5,724.5,624.5,385,897,654.5
"385",772.5,814,803,805,639.5,879.5,500.5,724.5,624.5,385,897,654.5
"386",772.5,814,803,805,687,505,416,664,655,385,598.5,448
"387",772.5,814,803,805,565.5,884.5,590,755,592.5,385,906.5,707.5
"388",772.5,814,803,805,639.5,879.5,500.5,724.5,624.5,385,897,654.5
"389",772.5,814,803,805,565.5,884.5,588,755,592.5,385,905,703.5
"390",772.5,814,803,805,565.5,884.5,590,757,592.5,385,908,711
"673",772.5,814,803,805,668,755,432,658,766,385,841,626
"674",772.5,814,803,805,505,536.5,887,843,595,385,894,910
"210",772.5,770.5,803,796.5,194,603,681,739,643,796.5,838,930
"483",772.5,770.5,803,796.5,267.5,231.5,548.5,641.5,760.5,796.5,560.5,753
"484",772.5,770.5,803,796.5,267.5,231.5,548.5,641.5,760.5,796.5,560.5,753
"597",772.5,770.5,803,796.5,149,9,703,775,546,796.5,464.5,743
"598",870,803,788,794,153,669,596,738,508,434,514,461
"485",870,795.5,788,792.5,531.5,400.5,426,535.5,648.5,478,483,421
"486",870,795.5,788,792.5,531.5,400.5,425,535.5,648.5,478,481,420
"27",870,763.5,788,786.5,461,367.5,320,435,878,787,563.5,575
"28",870,763.5,788,786.5,121,239,714,727,479,787,505,692
"99",870,763.5,788,786.5,304.5,725.5,556.5,622.5,738.5,787,882.5,902.5
"100",870,763.5,788,786.5,304.5,725.5,556.5,622.5,738.5,787,882.5,902.5
"101",870,763.5,788,786.5,304.5,725.5,556.5,622.5,738.5,787,882.5,902.5
"102",870,763.5,788,786.5,493,597,365,420,849,787,731,669
"103",870,763.5,788,786.5,304.5,725.5,556.5,622.5,738.5,787,882.5,902.5
"104",870,763.5,788,786.5,304.5,725.5,556.5,622.5,738.5,787,882.5,902.5
"105",870,763.5,788,786.5,304.5,725.5,556.5,622.5,738.5,787,882.5,902.5
"211",870,763.5,788,786.5,49,92,734,784,461,787,437,688
"773",870,748,781,781,347,328,437,521,819,776.5,553,634
"299",666.5,827,779,779,684,819,744,896.5,473,302,939,781
"300",666.5,827,779,779,684,819,742.5,895,473,302,937,776.5
"301",666.5,827,779,779,684,819,742.5,896.5,473,302,938,779
"302",772.5,797.5,769,776.5,522.5,456.5,486.5,670.5,613.5,408,533.5,439.5
"303",772.5,797.5,769,776.5,522.5,456.5,486.5,670.5,613.5,408,533.5,439.5
"675",772.5,792,769,775,704,846,315,491,879,423.5,840,565
"29",870,754.5,769,771.5,557,216,295,425,868,603.5,463,431
"107",870,754.5,769,771.5,388,749,571,672,697,603.5,845,803.5
"108",870,754.5,769,771.5,550,707,383,498,808,603.5,748,596
"487",870,754.5,769,771.5,534,416,368,493,841,603.5,575,511.5
"488",870,754.5,769,771.5,534,416,368,493,841,603.5,575,511.5
"489",870,754.5,769,771.5,534,416,368,493,841,603.5,575,511.5
"106",870,743,769,764.5,513,419,360,434,856,766.5,639.5,614.5
"391",772.5,727,769,764.5,321,338,526,608,794,808.5,663,820
"392",772.5,727,769,764.5,226,467,646,703,716,808.5,769,922.5
"393",772.5,727,769,764.5,226,467,646,703,716,808.5,769,922.5
"394",772.5,727,769,764.5,226,467,646,703,716,808.5,769,922.5
"490",772.5,727,769,764.5,213,521,636,699,701,808.5,798,922.5
"491",772.5,727,769,764.5,213,521,636,699,701,808.5,798,922.5
"492",772.5,727,769,764.5,213,521,636,699,701,808.5,798,922.5
"304",597.5,841,748,759,835,314,676,82,408,224,309,308
"494",597.5,841,748,759,874,384.5,750.5,82,376.5,224,348,326.5
"495",597.5,841,748,759,875,384.5,750.5,82,376.5,224,349,328
"493",870,744,755.5,757,348,378,572,660,728,651.5,626.5,715
"599",870,736,755.5,752,351.5,397,688.5,749.5,610.5,737.5,740.5,889.5
"600",870,736,755.5,752,351.5,397,688.5,749.5,610.5,737.5,740.5,889.5
"601",870,736,755.5,752,452,411,326,456,835,737.5,550,531
"602",870,736,755.5,752,431,602,325,452,850,737.5,664.5,593
"603",870,736,755.5,752,351.5,397,688.5,749.5,610.5,737.5,740.5,889.5
"604",870,736,755.5,752,351.5,397,688.5,749.5,610.5,737.5,740.5,889.5
"774",870,736,755.5,752,477,778,402,499,855,737.5,890.5,798
"775",870,736,755.5,752,598,244,276,385,927,737.5,539,504
"776",870,736,755.5,752,363,839,494,572,800,743,921,892
"109",597.5,746.5,748,746.5,41,139,883,845,365,611,427,652
"676",597.5,746.5,748,746.5,256,37,421,534,777,611,329,434
"677",772.5,776,735.5,742,658.5,846,349.5,483.5,899.5,446,848,589.5
"678",772.5,776,735.5,742,600,841,457,606,833,446,910,723.5
"679",772.5,776,735.5,742,658.5,846,349.5,483.5,899.5,446,848,589.5
"680",772.5,776,735.5,742,600,841,457,606,833,446,910,723.5
"681",772.5,776,735.5,742,600,841,457,606,833,446,910,723.5
"682",772.5,776,735.5,742,658.5,846,349.5,483.5,899.5,446,848,589.5
"683",772.5,776,735.5,742,658.5,846,349.5,483.5,899.5,446,848,589.5
"403",772.5,745,735.5,738,188,685,914,892,450,519,835,914
"305",772.5,731,735.5,737,399,280,374,488,775,623.5,456,446
"684",772.5,702,735.5,736,189,621,560,609,773,796.5,747,876
"395",772.5,687.5,735.5,730.5,425.5,475.5,408.5,506.5,860.5,828.5,726,767.5
"396",772.5,687.5,735.5,730.5,249.5,655.5,630.5,694,732.5,828.5,919,941
"397",772.5,687.5,735.5,730.5,355.5,524.5,507.5,587.5,803.5,828.5,815,894
"398",772.5,687.5,735.5,730.5,249.5,655.5,630.5,694,732.5,828.5,919,941
"399",772.5,687.5,735.5,730.5,425.5,475.5,408.5,506.5,860.5,828.5,726,767.5
"400",772.5,687.5,735.5,730.5,249.5,655.5,630.5,694,732.5,828.5,919,941
"401",772.5,687.5,735.5,730.5,425.5,475.5,408.5,506.5,860.5,828.5,726,767.5
"402",772.5,687.5,735.5,730.5,425.5,475.5,408.5,506.5,860.5,828.5,726,767.5
"404",772.5,687.5,735.5,730.5,355.5,524.5,507.5,587.5,803.5,822,804,887
"405",772.5,687.5,735.5,730.5,249.5,655.5,630.5,696,732.5,822,914,939
"685",666.5,790.5,722,725,643,329,824,863,574,342.5,790.5,810
"854",666.5,786.5,722,722.5,708,558,430.5,684.5,636.5,367.5,657,459
"855",666.5,786.5,722,722.5,709,558,430.5,684.5,636.5,367.5,658,460
"856",666.5,786.5,722,722.5,629.5,824.5,597.5,761.5,579.5,367.5,900.5,690.5
"857",666.5,786.5,722,722.5,629.5,824.5,597.5,761.5,579.5,367.5,900.5,690.5
"212",666.5,676.5,722,719.5,195,143,677,729,671,838,568,874
"213",666.5,676.5,722,719.5,242,626,656,676,690,838,876,934
"306",772.5,749,716,717.5,186,300.5,891,888,457,451,541,706
"778",772.5,751,716,717.5,284,671.5,745,836,423,457,675,658
"686",772.5,741.5,716,715.5,544,822,485,610,821,471.5,897,742
"777",772.5,741.5,716,715.5,349,347,538,679,703,471.5,508,526.5
"406",772.5,723,716,714,166,50,671,746,568,538,369,518
"688",597.5,680.5,710,711.5,236.5,359.5,564.5,632.5,698.5,631,520.5,605.5
"689",597.5,680.5,710,711.5,170,452,672,736,635,631,590,727
"691",597.5,680.5,710,711.5,236.5,359.5,564.5,632.5,698.5,631,520.5,605.5
"779",597.5,680.5,710,711.5,233,144,413,529,765,631,359.5,438
"687",597.5,670.5,710,708.5,329,493.5,434,490,822,759,613,647
"690",597.5,670.5,710,708.5,241,464,573,613,752,759,672,789
"605",597.5,669,710,707,69,118,772,778,407,775,446,681
"609",549,667,704,706,35,86,910,838,302,771,457,739
"606",549,658.5,704,703.5,484,699,316,421,890,873,848,774
"607",549,658.5,704,703.5,475.5,376.5,288.5,400.5,897,873,596,613
"608",549,658.5,704,703.5,289,698,492,558,781,873,858,898
"610",549,658.5,704,703.5,475.5,376.5,288.5,400.5,896,873,595,612
"407",666.5,780,692,701,644,514.5,506,697,553,372,588,444.5
"858",666.5,750,692,700,611,558,478,687,670,396,668.5,526.5
"692",772.5,702,692,693,725.5,759.5,238.5,363,944.5,519,752,472.5
"693",772.5,702,692,693,725.5,759.5,238.5,363,944.5,519,752,472.5
"694",772.5,702,692,693,725.5,759.5,238.5,363,944.5,519,752,472.5
"695",772.5,702,692,693,725.5,759.5,238.5,363,944.5,519,752,472.5
"696",772.5,702,692,693,725.5,759.5,238.5,363,944.5,519,752,472.5
"697",772.5,702,692,693,603.5,582.5,358.5,453,919.5,519,689,556
"698",772.5,702,692,693,725.5,759.5,238.5,363,944.5,519,752,472.5
"699",772.5,702,692,693,541.5,822,465.5,556.5,863.5,519,903.5,755.5
"700",772.5,702,692,693,603.5,582.5,358.5,454,919.5,519,690,557
"701",772.5,702,692,693,730,759.5,238.5,363,944.5,519,758,476
"702",772.5,702,692,693,541.5,822,465.5,556.5,863.5,519,903.5,755.5
"703",772.5,702,692,693,729,759.5,238.5,367,944.5,519,761,482.5
"859",772.5,712,692,693,373,439,623,728,673,495,619,659.5
"30",666.5,674,692,686,150,95,739,810,484,636,443,636
"780",772.5,664.5,692,684.5,279,440,514,595,770,748.5,636,726
"781",772.5,664.5,692,684.5,362,320,419,500,811,748.5,537,585.5
"214",666.5,656,692,683,52,155,861,841,367,856.5,523,855
"110",772.5,715,681,682,240,461,642,737,536,475.5,510,528
"704",772.5,672,681,680.5,435,675.5,511,566,854,562.5,812.5,750
"782",772.5,675,681,680.5,244,133,787,805,537,556,502,684
"496",772.5,661.5,670.5,678,290,639,634,722,677,611,779,845
"705",772.5,661.5,670.5,678,372,675.5,542,586,839,611,823,826
"789",772.5,663,670.5,678,234,555,781,803,531,595,722,849
"783",772.5,649,670.5,670,623.5,551.5,255.5,372.5,923.5,707.5,683.5,560.5
"784",772.5,649,670.5,670,623.5,551.5,255.5,372.5,923.5,707.5,683.5,560.5
"785",772.5,649,670.5,670,497.5,779.5,387.5,480.5,851.5,707.5,864.5,745.5
"786",772.5,649,670.5,670,623.5,551.5,255.5,372.5,923.5,707.5,683.5,560.5
"787",772.5,649,670.5,670,383,836,472,553,797,707.5,890.5,841
"788",772.5,649,670.5,670,623.5,551.5,255.5,372.5,923.5,707.5,683.5,560.5
"790",772.5,649,670.5,670,383,836,472,553,797,707.5,890.5,841
"791",772.5,649,670.5,670,497.5,779.5,387.5,480.5,851.5,707.5,864.5,745.5
"792",772.5,649,670.5,670,623.5,551.5,255.5,372.5,923.5,707.5,683.5,560.5
"793",772.5,649,670.5,670,623.5,551.5,255.5,372.5,923.5,707.5,683.5,560.5
"794",772.5,649,670.5,670,383,836,472,553,797,707.5,890.5,841
"795",772.5,649,670.5,670,383,836,472,553,797,707.5,890.5,841
"796",772.5,649,670.5,670,383,836,472,553,797,707.5,890.5,841
"497",772.5,633.5,670.5,662.5,228,571,658,715,691,759,822,926
"611",772.5,633.5,670.5,662.5,357,397,691,752,618,759,781.5,909
"307",597.5,758,659,661,666,421,748,898,469,305.5,730,668
"408",772.5,641,659,659,326,460,583,674,757,668.5,706,803.5
"498",772.5,641,659,659,379.5,518.5,540.5,645.5,767.5,668.5,736.5,783.5
"499",772.5,641,659,659,379.5,518.5,540.5,645.5,767.5,668.5,736.5,783.5
"308",666.5,719,647.5,654,519.5,682.5,516.5,708.5,645.5,413.5,714.5,580.5
"310",666.5,719,647.5,654,519.5,682.5,516.5,708.5,645.5,413.5,714.5,580.5
"311",666.5,719,647.5,654,606,715.5,389.5,634.5,708,413.5,704,497
"313",666.5,719,647.5,654,519.5,682.5,516.5,708.5,645.5,413.5,714.5,580.5
"319",666.5,719,647.5,654,605,738,381,612,735,413.5,712,499
"322",666.5,719,647.5,654,519.5,682.5,516.5,708.5,645.5,413.5,714.5,580.5
"323",666.5,719,647.5,654,607,715.5,389.5,634.5,709,410,703,494
"860",597.5,630,659,650,246,305,546,616,753,796.5,578,744
"309",666.5,618,647.5,644,468.5,660.5,331.5,438.5,905.5,882,854.5,833
"312",666.5,618,647.5,644,468.5,660.5,331.5,438.5,905.5,882,854.5,833
"314",666.5,618,647.5,644,417.5,407.5,375.5,472.5,880.5,882,687.5,748.5
"315",666.5,618,647.5,644,468.5,660.5,331.5,438.5,905.5,882,854.5,833
"316",666.5,618,647.5,644,468.5,660.5,331.5,438.5,905.5,882,854.5,833
"317",666.5,618,647.5,644,468.5,660.5,331.5,438.5,905.5,882,854.5,833
"318",666.5,618,647.5,644,298,677,495,570,817,882,886,927
"320",666.5,618,647.5,644,417.5,407.5,375.5,472.5,880.5,882,687.5,748.5
"321",666.5,618,647.5,644,468.5,660.5,331.5,438.5,905.5,882,854.5,833
"409",666.5,618,647.5,644,428,432,414,512,869,882,744,844
"612",666.5,618,647.5,644,182,412,702,644,502,882,607,770
"613",549,790.5,637.5,638,896,796,673,82,357,220,485,340
"111",549,607,637.5,637,12,78,920,904,259,819.5,468,791
"31",666.5,597,631,631,487.5,516.5,317.5,426.5,910.5,856.5,734,718.5
"32",666.5,597,631,631,547.5,574,269.5,390,930.5,856.5,774,698
"33",666.5,597,631,631,547.5,574,269.5,390,930.5,856.5,774,698
"34",666.5,597,631,631,547.5,574,269.5,390,930.5,856.5,774,698
"35",666.5,597,631,631,487.5,516.5,317.5,426.5,910.5,856.5,734,718.5
"36",666.5,597,631,631,376.5,579,403,501.5,857.5,856.5,781.5,824.5
"37",666.5,597,631,631,376.5,579,404,501.5,857.5,856.5,784.5,828
"38",666.5,597,631,631,547.5,574,269.5,392,930.5,856.5,777,703.5
"324",666.5,597,631,631,437,362,370,462,888,856.5,650.5,705
"325",666.5,597,631,631,486,241,328,446,912,856.5,583,650
"326",666.5,597,631,631,315,437,493,567,818,856.5,717,858
"861",597.5,702,622,622.5,616.5,801.5,607.5,765.5,570.5,360.5,870.5,678.5
"862",597.5,702,622,622.5,616.5,801.5,607.5,765.5,570.5,360.5,870.5,678.5
"863",597.5,702,622,622.5,692,455,482,713,604,360.5,594,456
"864",597.5,702,622,622.5,702,424,436,686,630,360.5,555,433
"865",597.5,702,622,622.5,616.5,801.5,607.5,765.5,570.5,360.5,870.5,678.5
"866",597.5,702,622,622.5,616.5,801.5,607.5,765.5,570.5,360.5,870.5,678.5
"39",597.5,588,622,619,434,610,352,450,891,902.5,824,838
"327",666.5,637,615,616,277,833,880,870,554,466,933,931
"798",666.5,637,615,616,404,633.5,475.5,615,650.5,489.5,579.5,466
"799",666.5,637,615,616,405,633.5,475.5,614,650.5,489.5,579.5,465
"867",666.5,637,615,616,366.5,565.5,648.5,740.5,639.5,466,678.5,675
"868",666.5,637,615,616,366.5,565.5,648.5,740.5,639.5,466,678.5,675
"797",666.5,603,615,613,324,222,467,527,758,696,469,533.5
"328",666.5,587,615,612,322,459,496,584,816,838,734,863
"112",549,678,609.5,611,20,134,926,926,106,342.5,295,424
"40",549,568,609.5,609,512,225,277,393,933,914,572,629
"215",549,568,609.5,609,209.5,794.5,682.5,734.5,668.5,914,944.5,944.5
"216",549,568,609.5,609,209.5,794.5,682.5,734.5,668.5,914,944.5,944.5
"869",517,713,606.5,607,433,594,84,245,236,277.5,122.5,111
"410",597.5,714,604.5,606,581,430,638,758,417,336,536,436
"706",666.5,566,606.5,605,66,184,741,790,463,856.5,517,787
"41",597.5,668,604.5,604,491,413.5,731,862,458,377,621.5,607
"217",666.5,666,601,603,278,438,695,776,390,418,470,455
"800",666.5,585,601,601,450,624,427,497,776,687.5,700,628
"801",666.5,585,601,601,336,678.5,531,596,729.5,687.5,763,751
"802",666.5,585,601,601,335,678.5,530,597,729.5,683,757,747
"411",666.5,563,601,599,46,44,838,831,379,882,483,837
"707",666.5,583,597.5,598,485,748,420,474,902,611,825,710
"500",666.5,565,597.5,597,263,718,655,717,685,723.5,902,928
"870",666.5,582,593.5,596,254,331,662,718,663,617.5,559,695
"42",666.5,575.5,593.5,593,369.5,182,710,786,606,676,615.5,808.5
"43",666.5,575.5,593.5,593,369.5,182,710,786,606,676,615.5,808.5
"44",666.5,575.5,593.5,593,371,182,710,786,606,676,619,812
"412",666.5,579,593.5,593,447,249,459,560,779,651.5,532,574
"803",666.5,575.5,593.5,593,36,12,800,846,354,676,364,595
"45",597.5,629,588,590,419,413.5,732,848,477,408,591,614.5
"113",597.5,625,588,589,432,325,831,899,449,423.5,646,720
"871",549,589,588,587.5,24,19,894,824,383,495,330,543
"872",597.5,591,588,587.5,327,507,544,659,633,538,549,538.5
"329",549,559.5,588,586,40,40,817,804,397,816.5,444,740
"875",517,673,582.5,585,942,594,93,82,197,251.5,213.5,90
"873",517,625,582.5,583.5,145.5,686.5,129.5,235.5,288.5,393.5,124.5,153.5
"874",517,625,582.5,583.5,145.5,686.5,129.5,235.5,288.5,393.5,124.5,153.5
"114",517,554,582.5,582,22,27,900,879,293,892.5,479,852
"46",517,548,582.5,580.5,517,264,280,395,934,942.5,621.5,675
"218",517,548,582.5,580.5,245,606,664,692,742,935.5,934,948
"709",597.5,606,577.5,579,181,10,882,911,349,421.5,375,555
"614",597.5,590,577.5,578,122,151,923,920,180,450,371,492
"501",597.5,578,577.5,577,239,453.5,889,865,529,487,701,864
"708",597.5,539,577.5,576,59,42,804,788,412,892.5,473,790
"219",549,632,572,575,701,409,705,807,589,339,752,685
"710",549,608.5,572,572.5,576.5,283.5,842.5,874.5,560.5,367.5,726,792.5
"711",549,608.5,572,572.5,576.5,283.5,842.5,874.5,560.5,367.5,726,792.5
"876",549,611.5,572,572.5,586,458,650,770,552,353.5,648,570
"877",549,611.5,572,572.5,583,422,749,877,459,353.5,695,657
"502",549,548,572,570,193,8,633,681,652,779.5,458,689
"878",549,530,572,569,297,223,539,573,806,914,643,865
"503",597.5,571.5,566,566.5,260,453.5,886,878,520,460,697,851
"879",597.5,571.5,566,566.5,507,511,504,649,683,460,603,523.5
"880",597.5,571.5,566,566.5,507,511,504,649,683,460,603,523.5
