"","Purity","Fmeasure","RI","ARI","silhouette","dunn","ball_hall","banfeld_raftery","calinski_harabasz","infomax","combined_rank","combined_rank2"
"200",843,726,843,903,618.5,303.5,685.5,881.5,225.5,257,505.5,439
"201",843,726,843,903,618.5,303.5,685.5,881.5,225.5,257,505.5,439
"204",843,726,843,903,625.5,306.5,655.5,853.5,229.5,257,469.5,406.5
"397",843,726,843,903,472,786,49,293,206,257,132,84
"476",843,726,843,903,257,326,780,901,198,257,356,419
"483",843,726,843,903,286,315,774,893,203,257,358,415
"398",843,616,843,898,726,535,307,379,565,346.5,418,363
"669",843,616,843,898,544,698,864,903,400,346.5,883,815
"769",843,616,843,898,22,129,948,918,46,346.5,257.5,425
"663",906,444.5,906,894.5,461,632,569,649,784,518,852,810
"664",906,444.5,906,894.5,620,357,380,530,826,518,680,592
"857",906,444.5,906,894.5,154.5,276.5,749.5,767.5,428.5,518,440.5,573.5
"858",906,444.5,906,894.5,154.5,276.5,749.5,767.5,428.5,518,440.5,573.5
"10",906,412,906,891,18,143,100,186,19,548,1,68
"566",906,412,906,891,467,144,645,682,701,548,638,756
"855",906,412,906,891,240,130,586,675,525,548,351,478
"209",843,565,843,888,29.5,254.5,232.5,317.5,218.5,391,6.5,121.5
"210",843,565,843,888,29.5,254.5,232.5,317.5,218.5,391,6.5,121.5
"400",843,565,843,888,699,287,851,902,528,391,860,859
"196",906,373.5,906,885.5,114,108,917,762,240,580.5,357,545
"289",906,373.5,906,885.5,36,280,923,740,151,580.5,352.5,494
"11",721.5,778,721.5,864,501.5,509.5,816.5,934.5,166.5,185,606.5,486.5
"12",721.5,778,721.5,864,470.5,536.5,833.5,936.5,159.5,185,614.5,492.5
"14",721.5,778,721.5,864,727.5,630.5,894.5,941.5,208.5,185,834,694.5
"15",721.5,778,721.5,864,501.5,509.5,816.5,934.5,166.5,185,606.5,486.5
"16",721.5,778,721.5,864,470.5,536.5,833.5,936.5,159.5,185,614.5,492.5
"19",721.5,778,721.5,864,727.5,630.5,894.5,941.5,208.5,185,834,694.5
"22",721.5,778,721.5,864,671.5,494.5,810.5,928.5,169.5,185,707.5,522.5
"23",721.5,778,721.5,864,671.5,494.5,810.5,928.5,169.5,185,707.5,522.5
"106",721.5,778,721.5,864,679,626,682,890,199,185,709,476
"108",721.5,778,721.5,864,697.5,368.5,746.5,905.5,193.5,185,597.5,458.5
"109",721.5,778,721.5,864,697.5,368.5,746.5,905.5,193.5,185,597.5,458.5
"110",721.5,778,721.5,864,597,687,183,353,175,185,168,98
"211",721.5,778,721.5,864,717,841,108,308,289,185,278,124
"212",721.5,778,721.5,864,717,841,108,308,289,185,278,124
"217",721.5,778,721.5,864,734.5,178.5,562.5,813.5,195.5,185,333.5,372.5
"218",721.5,778,721.5,864,717,841,108,308,289,185,278,124
"226",721.5,778,721.5,864,734.5,178.5,562.5,813.5,195.5,185,333.5,372.5
"292",721.5,778,721.5,864,83,567,773,886,114,185,321.5,392
"490",721.5,778,721.5,864,608,601,640,883,180,185,599,418
"497",721.5,778,721.5,864,656,560,712,892,142,185,621,437
"512",721.5,778,721.5,864,709,548,681,880,146,185,622,424
"571",721.5,778,721.5,864,788.5,820.5,258.5,602.5,246.5,185,448.5,312.5
"572",721.5,778,721.5,864,712,604,910,945,163,185,815,650
"573",721.5,778,721.5,864,788.5,820.5,258.5,602.5,246.5,185,448.5,312.5
"574",721.5,778,721.5,864,788.5,820.5,258.5,602.5,246.5,185,448.5,312.5
"575",721.5,778,721.5,864,712,604,910,945,163,185,815,650
"576",721.5,778,721.5,864,788.5,820.5,258.5,602.5,246.5,185,448.5,312.5
"577",721.5,778,721.5,864,700,521,915,948,143,185,780,615
"579",721.5,778,721.5,864,788.5,820.5,258.5,602.5,246.5,185,448.5,312.5
"581",721.5,778,721.5,864,788.5,820.5,258.5,602.5,246.5,185,448.5,312.5
"582",721.5,778,721.5,864,712,604,910,945,163,185,815,650
"585",721.5,778,721.5,864,712,604,910,945,163,185,815,650
"586",721.5,778,721.5,864,712,604,910,945,163,185,815,650
"690",721.5,778,721.5,864,796.5,903.5,211.5,356.5,590.5,185,548.5,347.5
"691",721.5,778,721.5,864,782.5,792.5,802.5,925.5,251.5,185,880.5,672.5
"697",721.5,778,721.5,864,782.5,792.5,802.5,925.5,251.5,185,880.5,672.5
"701",721.5,778,721.5,864,796.5,903.5,211.5,356.5,590.5,185,548.5,347.5
"702",721.5,778,721.5,864,782.5,792.5,802.5,925.5,251.5,185,880.5,672.5
"705",721.5,778,721.5,864,782.5,792.5,802.5,925.5,251.5,185,880.5,672.5
"713",721.5,778,721.5,864,796.5,903.5,211.5,356.5,590.5,185,548.5,347.5
"716",721.5,778,721.5,864,796.5,903.5,211.5,356.5,590.5,185,548.5,347.5
"567",906,336,906,843,132,66,381,529,359,630,143,371
"197",906,300,906,841,72,204,178,229,427,722.5,71,270
"666",906,300,906,841,39,50,916,763,138,722.5,324,559
"762",906,300,906,841,113,265,127,228,417,722.5,82,261
"198",843,531,843,830,404,353,570,751,420,419,463,456
"203",843,531,843,830,344,445,639,770,409,419,533,501
"205",843,531,843,830,455.5,400.5,447.5,720.5,455.5,419,444,416.5
"208",843,531,843,830,455.5,400.5,447.5,720.5,455.5,419,444,416.5
"861",843,531,843,830,487.5,310.5,578.5,736.5,537.5,419,570.5,540.5
"862",843,531,843,830,593,247,453,696,561,419,501,463
"863",843,531,843,830,459.5,513.5,627.5,747.5,510,419,719,660
"864",843,531,843,830,487.5,310.5,578.5,736.5,537.5,419,570.5,540.5
"865",843,531,843,830,593,247,453,696,561,419,501,463
"866",843,531,843,830,487.5,310.5,578.5,736.5,537.5,419,570.5,540.5
"867",843,531,843,830,593,247,453,696,561,419,501,463
"868",843,531,843,830,487.5,310.5,578.5,736.5,537.5,419,570.5,540.5
"869",843,531,843,830,593,247,453,696,561,419,501,463
"871",843,531,843,830,593,247,453,696,561,419,501,463
"872",843,531,843,830,487.5,310.5,578.5,736.5,537.5,419,570.5,540.5
"873",843,531,843,830,593,247,453,696,561,419,501,463
"874",843,531,843,830,487.5,310.5,578.5,736.5,537.5,419,570.5,540.5
"875",843,531,843,830,593,247,453,696,561,419,501,463
"876",843,531,843,830,459.5,513.5,627.5,747.5,509,419,718,656
"469",906,243.5,906,819.5,1,78,924,920,26,797,364,661
"859",906,243.5,906,819.5,19,15,791,299,158,797,136,378
"761",906,171,906,818,71,119,157,262,371,918.5,91,325
"107",721.5,643.5,721.5,809.5,627,290,684,846,276,313,539,472
"215",721.5,643.5,721.5,809.5,609.5,622.5,717.5,823,323.5,313,774,601
"216",721.5,643.5,721.5,809.5,569.5,213.5,634.5,820.5,280.5,313,405.5,404.5
"225",721.5,643.5,721.5,809.5,569.5,213.5,634.5,820.5,280.5,313,405.5,404.5
"230",721.5,643.5,721.5,809.5,609.5,622.5,717.5,824,323.5,313,779,606
"291",721.5,643.5,721.5,809.5,785,717,5,160,387,313,240,109
"578",721.5,643.5,721.5,809.5,179.5,503.5,122.5,312.5,204.5,313,29.5,89.5
"580",721.5,643.5,721.5,809.5,179.5,503.5,122.5,312.5,204.5,313,29.5,89.5
"692",721.5,643.5,721.5,809.5,579,825,254,342,755,313,566,383
"703",721.5,643.5,721.5,809.5,579,825,254,342,755,313,566,383
"710",721.5,643.5,721.5,809.5,579,825,254,342,755,313,566,383
"772",721.5,643.5,721.5,809.5,355,586,740,822,292,313,605,504
"776",721.5,643.5,721.5,809.5,298,587,760,844,282,313,579,508
"877",721.5,643.5,721.5,809.5,163.5,609.5,131.5,294.5,227.5,313,48.5,92.5
"878",721.5,643.5,721.5,809.5,149,625,152,298,220,313,53,95
"881",721.5,643.5,721.5,809.5,163.5,609.5,131.5,294.5,227.5,313,48.5,92.5
"24",470,873.5,470,726.5,799,845,271,75.5,186,75.5,206,55
"25",470,873.5,470,726.5,800,394.5,837.5,75.5,20.5,75.5,179,135
"26",470,873.5,470,726.5,801,795.5,903.5,75.5,93.5,75.5,363,240
"28",470,873.5,470,726.5,802,845,271,75.5,186,75.5,207,57
"31",470,873.5,470,726.5,803,845,271,75.5,186,75.5,208,58
"32",470,873.5,470,726.5,804,367,840,75.5,40,75.5,178,142
"34",470,873.5,470,726.5,805,845,271,75.5,186,75.5,209,59
"35",470,873.5,470,726.5,806,394.5,837.5,75.5,20.5,75.5,189,138.5
"36",470,873.5,470,726.5,807,795.5,903.5,75.5,93.5,75.5,365,254
"39",470,873.5,470,726.5,808,845,271,75.5,186,75.5,210,60
"46",470,873.5,470,726.5,809,196,23,75.5,29,75.5,3,1
"112",470,873.5,470,726.5,810,875.5,84.5,75.5,268.5,75.5,170,40
"113",470,873.5,470,726.5,811,511.5,777.5,75.5,13.5,75.5,211,115
"114",470,873.5,470,726.5,812,866.5,167.5,75.5,177.5,75.5,165,36
"116",470,873.5,470,726.5,813,477.5,756.5,75.5,95.5,75.5,225,152
"120",470,873.5,470,726.5,814,866.5,167.5,75.5,177.5,75.5,166,37
"123",470,873.5,470,726.5,815,866.5,167.5,75.5,177.5,75.5,167,38
"125",470,873.5,470,726.5,816,875.5,84.5,75.5,268.5,75.5,176,41
"126",470,873.5,470,726.5,817,511.5,777.5,75.5,13.5,75.5,216,118
"127",470,873.5,470,726.5,818,506,696,75.5,75,75.5,203,112
"128",470,873.5,470,726.5,819,866.5,167.5,75.5,177.5,75.5,169,39
"130",470,873.5,470,726.5,820,477.5,756.5,75.5,95.5,75.5,227.5,153
"231",470,873.5,470,726.5,821,814.5,75.5,75.5,191.5,75.5,126.5,26
"232",470,873.5,470,726.5,822,647,720,75.5,52,75.5,248.5,126
"233",470,873.5,470,726.5,823,532.5,662.5,75.5,73.5,75.5,201,101
"234",470,873.5,470,726.5,824,663,738,75.5,50,75.5,269,141
"235",470,873.5,470,726.5,825,738,724,75.5,99,75.5,297,174
"240",470,873.5,470,726.5,826,738,724,75.5,99,75.5,298,175
"242",470,873.5,470,726.5,827,814.5,75.5,75.5,191.5,75.5,129.5,27
"243",470,873.5,470,726.5,828,444,751,75.5,16,75.5,171.5,102
"244",470,873.5,470,726.5,829,532.5,662.5,75.5,73.5,75.5,204,103
"245",470,873.5,470,726.5,830,790,77,75.5,182,75.5,115,25
"246",470,873.5,470,726.5,831,663,738,75.5,50,75.5,272,144
"247",470,873.5,470,726.5,832,738,724,75.5,99,75.5,300,176
"252",470,873.5,470,726.5,833,738,724,75.5,99,75.5,301,177
"254",470,873.5,470,726.5,834,663,738,75.5,50,75.5,274,145
"255",470,873.5,470,726.5,835,738,724,75.5,99,75.5,302,178
"298",470,873.5,470,726.5,836,849,3,75.5,201,75.5,118,16
"299",470,873.5,470,726.5,837,672.5,509.5,75.5,61.5,75.5,196,76.5
"300",470,873.5,470,726.5,838,695,426,75.5,80,75.5,171.5,61
"301",470,873.5,470,726.5,839,884.5,43.5,75.5,127.5,75.5,119,10
"302",470,873.5,470,726.5,840,689,543,75.5,54,75.5,219,86
"303",470,873.5,470,726.5,841,798.5,421.5,75.5,88.5,75.5,227.5,69
"307",470,873.5,470,726.5,842,695,426,75.5,80,75.5,175,62
"308",470,873.5,470,726.5,843,884.5,43.5,75.5,127.5,75.5,121,11
"309",470,873.5,470,726.5,844,849,3,75.5,201,75.5,120,17
"310",470,873.5,470,726.5,845,672.5,509.5,75.5,61.5,75.5,197,78
"311",470,873.5,470,726.5,846,695,426,75.5,80,75.5,177,64
"312",470,873.5,470,726.5,847,884.5,43.5,75.5,127.5,75.5,126.5,12
"313",470,873.5,470,726.5,848,689,543,75.5,54,75.5,221,87
"314",470,873.5,470,726.5,849,798.5,421.5,75.5,88.5,75.5,230,70
"315",470,873.5,470,726.5,850,849,3,75.5,201,75.5,128,18
"316",470,873.5,470,726.5,851,672.5,509.5,75.5,61.5,75.5,202,81
"317",470,873.5,470,726.5,852,695,426,75.5,80,75.5,180,66
"318",470,873.5,470,726.5,853,884.5,43.5,75.5,127.5,75.5,129.5,13
"319",470,873.5,470,726.5,854,689,543,75.5,54,75.5,224,88
"320",470,873.5,470,726.5,855,798.5,421.5,75.5,88.5,75.5,233,71
"323",470,873.5,470,726.5,856,884.5,43.5,75.5,127.5,75.5,131,14
"324",470,873.5,470,726.5,857,672.5,509.5,75.5,61.5,75.5,205,82
"325",470,873.5,470,726.5,858,695,426,75.5,80,75.5,190,67
"326",470,873.5,470,726.5,859,884.5,43.5,75.5,127.5,75.5,133,15
"327",470,873.5,470,726.5,860,798.5,421.5,75.5,88.5,75.5,234,72
"412",470,873.5,470,726.5,861,896.5,243.5,75.5,259.5,75.5,261,73
"413",470,873.5,470,726.5,862,466.5,784.5,75.5,91.5,75.5,238,168
"414",470,873.5,470,726.5,863,538.5,796.5,75.5,83.5,75.5,271,186
"415",470,873.5,470,726.5,864,816.5,873.5,75.5,173.5,75.5,427,269
"417",470,873.5,470,726.5,865,896.5,243.5,75.5,259.5,75.5,262,74
"418",470,873.5,470,726.5,866,896.5,243.5,75.5,259.5,75.5,263,75
"419",470,873.5,470,726.5,867,700.5,891.5,75.5,37.5,75.5,328,217
"421",470,873.5,470,726.5,868,896.5,243.5,75.5,259.5,75.5,264,76.5
"422",470,873.5,470,726.5,869,466.5,784.5,75.5,91.5,75.5,239,169.5
"423",470,873.5,470,726.5,870,344,790,75.5,36,75.5,173,114
"424",470,873.5,470,726.5,871,642,65,75.5,25,75.5,51,2
"425",470,873.5,470,726.5,872,538.5,796.5,75.5,83.5,75.5,276,187
"426",470,873.5,470,726.5,873,816.5,873.5,75.5,173.5,75.5,437,271
"427",470,873.5,470,726.5,874,896.5,243.5,75.5,259.5,75.5,267,79
"428",470,873.5,470,726.5,875,896.5,243.5,75.5,259.5,75.5,268,80
"429",470,873.5,470,726.5,876,700.5,891.5,75.5,37.5,75.5,329,218
"516",470,873.5,470,726.5,877,906.5,16.5,75.5,314.5,75.5,212.5,42
"517",470,873.5,470,726.5,878,530,610,75.5,42,75.5,191,91
"518",470,873.5,470,726.5,879,765,193,75.5,118,75.5,144,30.5
"524",470,873.5,470,726.5,880,765,193,75.5,118,75.5,145,32
"526",470,873.5,470,726.5,881,584.5,728.5,75.5,32.5,75.5,243,116
"527",470,873.5,470,726.5,882,765,193,75.5,118,75.5,146,33
"532",470,873.5,470,726.5,883,906.5,16.5,75.5,314.5,75.5,217,43
"533",470,873.5,470,726.5,884,584.5,728.5,75.5,32.5,75.5,244,117
"534",470,873.5,470,726.5,885,443,644,75.5,18,75.5,150,85
"535",470,873.5,470,726.5,886,765,193,75.5,118,75.5,147,34
"536",470,873.5,470,726.5,887,515.5,646.5,75.5,76.5,75.5,218,104
"540",470,873.5,470,726.5,888,765,193,75.5,118,75.5,148,35
"543",470,873.5,470,726.5,889,471,190,75.5,137,75.5,73,28
"544",470,873.5,470,726.5,890,515.5,646.5,75.5,76.5,75.5,220,105
"587",470,873.5,470,726.5,891,314,862,75.5,12,75.5,195,148
"588",470,873.5,470,726.5,892,475,865,75.5,3,75.5,245.5,167
"589",470,873.5,470,726.5,893,476,876,75.5,1,75.5,250,179
"593",470,873.5,470,726.5,894,775,80,75.5,71,75.5,103,5
"597",470,873.5,470,726.5,895,392,853,75.5,15,75.5,229,156.5
"598",470,873.5,470,726.5,896,775,80,75.5,71,75.5,104,6
"603",470,873.5,470,726.5,897,775,80,75.5,71,75.5,105,7
"609",470,873.5,470,726.5,898,139.5,274.5,75.5,153.5,75.5,26,29
"610",470,873.5,470,726.5,899,139.5,274.5,75.5,153.5,75.5,27,30.5
"719",470,873.5,470,726.5,900,507.5,793.5,75.5,47.5,75.5,252,154
"720",470,873.5,470,726.5,901,806.5,63.5,75.5,108.5,75.5,116,8
"721",470,873.5,470,726.5,902,526.5,798.5,75.5,44.5,75.5,266,165
"725",470,873.5,470,726.5,903,649,72,75.5,43,75.5,67,3
"726",470,873.5,470,726.5,904,507.5,793.5,75.5,47.5,75.5,256,156.5
"727",470,873.5,470,726.5,905,225,805,75.5,2,75.5,142,107
"728",470,873.5,470,726.5,906,806.5,63.5,75.5,108.5,75.5,117,9
"729",470,873.5,470,726.5,907,526.5,798.5,75.5,44.5,75.5,270,166
"743",470,873.5,470,726.5,908,289,839,75.5,107,75.5,226,191
"786",470,873.5,470,726.5,909,945,89,75.5,913,75.5,524,290
"787",470,873.5,470,726.5,910,607.5,631.5,75.5,140.5,75.5,275,138.5
"788",470,873.5,470,726.5,911,618.5,606.5,75.5,147.5,75.5,273,128
"789",470,873.5,470,726.5,912,871.5,68.5,75.5,133.5,75.5,149,19
"790",470,873.5,470,726.5,913,577.5,744.5,75.5,23.5,75.5,257.5,127
"791",470,873.5,470,726.5,914,933.5,673.5,75.5,305.5,75.5,508,272
"792",470,873.5,470,726.5,915,945,89,75.5,913,75.5,525,291
"793",470,873.5,470,726.5,916,945,89,75.5,913,75.5,526,292
"795",470,873.5,470,726.5,917,871.5,68.5,75.5,133.5,75.5,151,20
"797",470,873.5,470,726.5,918,945,89,75.5,913,75.5,528,293.5
"799",470,873.5,470,726.5,919,871.5,68.5,75.5,133.5,75.5,156,21
"801",470,873.5,470,726.5,920,933.5,673.5,75.5,305.5,75.5,509,273
"802",470,873.5,470,726.5,921,945,89,75.5,913,75.5,530,296.5
"803",470,873.5,470,726.5,922,607.5,631.5,75.5,140.5,75.5,283,140
"804",470,873.5,470,726.5,923,531,689,75.5,27,75.5,235,108
"805",470,873.5,470,726.5,924,871.5,68.5,75.5,133.5,75.5,161,22
"806",470,873.5,470,726.5,925,577.5,744.5,75.5,23.5,75.5,265,131.5
"807",470,873.5,470,726.5,926,933.5,673.5,75.5,305.5,75.5,510,274.5
"808",470,873.5,470,726.5,927,945,89,75.5,913,75.5,531,298
"809",470,873.5,470,726.5,928,618.5,606.5,75.5,147.5,75.5,281,134
"810",470,873.5,470,726.5,929,871.5,68.5,75.5,133.5,75.5,162,23
"812",470,873.5,470,726.5,930,945,89,75.5,913,75.5,535,301
"815",470,873.5,470,726.5,931,871.5,68.5,75.5,133.5,75.5,163,24
"820",470,873.5,470,726.5,932,933.5,673.5,75.5,305.5,75.5,515.5,276
"886",470,873.5,470,726.5,933,900.5,239.5,75.5,438.5,75.5,331,119
"887",470,873.5,470,726.5,934,651,735,75.5,65,75.5,296,155
"888",470,873.5,470,726.5,935,518,714,75.5,68,75.5,245.5,129
"889",470,873.5,470,726.5,936,654.5,753.5,75.5,57.5,75.5,304,169.5
"890",470,873.5,470,726.5,937,828,807,75.5,235,75.5,488,293.5
"896",470,873.5,470,726.5,938,828,807,75.5,235,75.5,490,296.5
"900",470,873.5,470,726.5,939,900.5,239.5,75.5,438.5,75.5,332,120
"901",470,873.5,470,726.5,940,651,735,75.5,65,75.5,299,158
"902",470,873.5,470,726.5,941,518,714,75.5,68,75.5,248.5,130
"903",470,873.5,470,726.5,942,768,31,75.5,103,75.5,109,4
"904",470,873.5,470,726.5,943,654.5,753.5,75.5,57.5,75.5,305,171
"905",470,873.5,470,726.5,944,828,807,75.5,235,75.5,492,299
"911",470,873.5,470,726.5,945,654.5,753.5,75.5,57.5,75.5,306,172
"913",470,873.5,470,726.5,946,651,735,75.5,65,75.5,303,159
"914",470,873.5,470,726.5,947,518,714,75.5,68,75.5,251,131.5
"915",470,873.5,470,726.5,948,654.5,753.5,75.5,57.5,75.5,307,173
"214",721.5,575.5,721.5,650.5,227.5,620.5,179.5,288.5,385.5,372,134.5,207.5
"223",721.5,575.5,721.5,650.5,227.5,620.5,179.5,288.5,385.5,372,134.5,207.5
"30",470,688.5,470,615.5,230,777,28,258,155,257,41,49
"38",470,688.5,470,615.5,332,540,449,659,237,257,285,344
"117",470,688.5,470,615.5,374,788,223,345,255,257,199,181
"132",470,688.5,470,615.5,374,788,223,345,255,257,199,181
"136",470,688.5,470,615.5,603,186,748,894,223,257,461,449
"144",470,688.5,470,615.5,374,788,223,345,255,257,199,181
"236",470,688.5,470,615.5,760,857.5,144,242.5,495,257,373.5,247.5
"238",470,688.5,470,615.5,760,857.5,144,242.5,495,257,373.5,247.5
"239",470,688.5,470,615.5,760,857.5,144,242.5,495,257,373.5,247.5
"241",470,688.5,470,615.5,760,857.5,144,242.5,495,257,373.5,247.5
"248",470,688.5,470,615.5,760,857.5,144,242.5,495,257,373.5,247.5
"251",470,688.5,470,615.5,760,857.5,144,242.5,495,257,373.5,247.5
"253",470,688.5,470,615.5,760,857.5,144,242.5,495,257,373.5,247.5
"256",470,688.5,470,615.5,760,857.5,144,242.5,495,257,373.5,247.5
"258",470,688.5,470,615.5,760,857.5,144,242.5,495,257,373.5,247.5
"262",470,688.5,470,615.5,760,857.5,144,242.5,495,257,373.5,247.5
"267",470,688.5,470,615.5,636,529,719,884,233,257,706,516
"269",470,688.5,470,615.5,760,857.5,144,242.5,495,257,373.5,247.5
"271",470,688.5,470,615.5,760,857.5,144,242.5,495,257,373.5,247.5
"272",470,688.5,470,615.5,760,857.5,144,249,495,257,382,257
"519",470,688.5,470,615.5,772,913,55,176,516,257,344,200
"522",470,688.5,470,615.5,772,913,55,176,516,257,344,200
"525",470,688.5,470,615.5,772,913,55,176,516,257,344,200
"528",470,688.5,470,615.5,772,913,55,176,516,257,344,200
"537",470,688.5,470,615.5,772,913,55,176,516,257,344,200
"539",470,688.5,470,615.5,772,913,55,176,516,257,344,200
"541",470,688.5,470,615.5,423.5,370.5,667.5,848.5,214.5,257,388.5,398.5
"542",470,688.5,470,615.5,772,913,55,176,516,257,344,200
"545",470,688.5,470,615.5,772,913,55,176,516,257,344,200
"549",470,688.5,470,615.5,772,913,55,176,516,257,344,200
"551",470,688.5,470,615.5,772,913,55,176,516,257,344,200
"552",470,688.5,470,615.5,423.5,370.5,667.5,848.5,214.5,257,388.5,398.5
"555",470,688.5,470,615.5,772,913,55,176,516,257,344,200
"722",470,688.5,470,615.5,751,879,236,349.5,739,257,650.5,386.5
"724",470,688.5,470,615.5,751,879,236,349.5,739,257,650.5,386.5
"731",470,688.5,470,615.5,751,879,236,349.5,739,257,650.5,386.5
"733",470,688.5,470,615.5,751,879,236,349.5,739,257,650.5,386.5
"734",470,688.5,470,615.5,658,594,842,922,312,257,831,737.5
"737",470,688.5,470,615.5,751,879,236,347,739,257,648,381
"739",470,688.5,470,615.5,658,594,842,922,312,257,831,737.5
"742",470,688.5,470,615.5,658,594,842,922,312,257,831,737.5
"794",470,688.5,470,615.5,612,634,625,811,274,257,654,454
"796",470,688.5,470,615.5,549,640,705,857,242,257,693,498
"798",470,688.5,470,615.5,612,634,625,811,274,257,654,454
"800",470,688.5,470,615.5,549,640,705,857,242,257,693,498
"811",470,688.5,470,615.5,549,640,705,857,242,257,693,498
"813",470,688.5,470,615.5,606,637,658,831,264,257,697,484
"814",470,688.5,470,615.5,612,634,625,811,274,257,654,454
"824",470,688.5,470,615.5,606,637,658,831,264,257,697,484
"827",470,688.5,470,615.5,606,637,658,831,264,257,697,484
"891",470,688.5,470,615.5,742,925,491,365,883,257,867,552
"893",470,688.5,470,615.5,731,803,881,910,435,257,920,820
"894",470,688.5,470,615.5,742,925,491,365,883,257,867,552
"895",470,688.5,470,615.5,742,925,491,365,883,257,867,552
"897",470,688.5,470,615.5,742,925,491,365,883,257,867,552
"899",470,688.5,470,615.5,731,803,881,910,435,257,920,820
"906",470,688.5,470,615.5,742,925,491,365,883,257,867,552
"909",470,688.5,470,615.5,731,803,881,910,435,257,920,820
"910",470,688.5,470,615.5,742,925,491,365,883,257,867,552
"912",470,688.5,470,615.5,742,925,491,365,883,257,867,552
"916",470,688.5,470,615.5,731,803,881,910,435,257,920,820
"917",470,688.5,470,615.5,742,925,491,365,883,257,867,552
"918",470,688.5,470,615.5,742,925,491,365,883,257,867,552
"921",470,688.5,470,615.5,742,925,491,365,883,257,867,552
"925",470,688.5,470,615.5,731,803,881,910,435,257,920,820
"929",470,688.5,470,615.5,742,925,491,365,883,257,867,552
"931",470,688.5,470,615.5,742,925,491,365,883,257,867,552
"933",470,688.5,470,615.5,742,925,491,365,883,257,867,552
"48",146.5,743.5,146.5,567.5,661.5,811.5,20.5,251.5,122.5,185,123.5,45.5
"59",146.5,743.5,146.5,567.5,661.5,811.5,20.5,251.5,122.5,185,123.5,45.5
"66",146.5,743.5,146.5,567.5,661.5,811.5,20.5,251.5,122.5,185,123.5,45.5
"91",146.5,743.5,146.5,567.5,661.5,811.5,20.5,251.5,122.5,185,123.5,45.5
"192",146.5,743.5,146.5,567.5,543,551,184,354,115,185,98,83
"560",146.5,743.5,146.5,567.5,213,624,759,914,86,185,386.5,395
"561",146.5,743.5,146.5,567.5,425,665,742,904,106,185,534,408
"562",146.5,743.5,146.5,567.5,195,648,771,917,102,185,402,400
"611",146.5,743.5,146.5,567.5,335.5,748.5,97.5,321.5,111.5,185,63.5,51.5
