"","Purity","Fmeasure","RI","ARI","silhouette","dunn","ball_hall","banfeld_raftery","calinski_harabasz","infomax","combined_rank","combined_rank2"
"53",815,783,754,754.5,156,620,594,672,506,460,566,568
"315",771.5,684,756.5,754.5,277,399,271,386,819,816,543,596
"565",815,685,754,753,262,536,399,484,751,761.5,681,727
"566",704,756,749,752,33,59,807,754,355,460,271,505
"55",815,752.5,749,751,146,388,539,626,556,498,401,495
"316",815,732.5,749,749.5,353,157,672,748,618,531.5,597,771
"829",704,732.5,749,749.5,27,31,896,807,267,531.5,318,581
"396",704,675,749,748,116,69,588,630,572,725.5,376,621
"395",815,650,749,747,55,6,717,743,342,761.5,342.5,636
"567",704,636,749,746,319,238,260,350,834,822.5,451,538
"56",815,747,745,745,418,347,182,310,808,516,321.5,314.5
"317",771.5,798.5,740,743.5,672.5,679.5,171.5,365.5,713.5,374,550.5,322.5
"319",771.5,798.5,740,743.5,672.5,679.5,171.5,365.5,713.5,374,550.5,322.5
"212",599.5,780,740,742,45,408,801,750,343,441,423.5,550
"318",771.5,686,740,741,176,716,401,496,639,614.5,579.5,541
"57",599.5,680,740,739.5,48,123,848,756,305,641.5,385,647.5
"58",599.5,680,740,739.5,44,140,859,779,291,641.5,403,675
"830",599.5,648,740,738,151,209,586,628,616,766.5,538,753
"211",771.5,624,740,737,288,557,349,391,771,830,673,698
"121",599.5,586,740,736,197,60,781,791,585,911.5,754,910
"214",771.5,809,733,735,193,239,419,570,478,359,211,298
"124",704,813.5,723,732.5,209.5,270,574.5,686.5,482.5,288.5,296.5,369.5
"125",704,813.5,723,732.5,172.5,675.5,606.5,701.5,460.5,288.5,498.5,459
"126",704,813.5,723,732.5,209.5,270,574.5,686.5,482.5,288.5,296.5,369.5
"127",704,813.5,723,732.5,172.5,675.5,606.5,701.5,460.5,288.5,498.5,459
"122",771.5,622.5,733,729.5,433,242,272,364,785,715,439,472.5
"123",771.5,622.5,733,729.5,286,268,782,793,533,715,773,885
"320",771.5,581.5,733,728,347,147,658,714,661,786,744,878
"213",771.5,576,733,727,429,565,264,338,822,805.5,700,644
"735",704,621,723,726,80,251,636,692,544,680.5,492,710
"128",704,580,723,725,199,130,446,495,696,772.5,396,569
"215",704,554.5,723,720,553,289,158,267,913,883.5,588.5,571
"216",704,559.5,723,720,445,632,236,326,887,873,787.5,738
"217",704,559.5,723,720,562,321,157,269,914,879,611,593
"218",704,559.5,723,720,361,652,293,387,833,873,787.5,776
"321",704,559.5,723,720,379,194,204,313,882,873,467,543
"568",704,559.5,723,720,530.5,501.5,191.5,306.5,905,879,746,703
"569",704,559.5,723,720,449,561,239,336,893,873,763,736
"570",704,559.5,723,720,530.5,501.5,191.5,306.5,906,873,741,701
"571",704,559.5,723,720,331,694,321,404,849,879,815,800
"833",599.5,833,708.5,715,911,174,863,56,270,204,275,258
"469",599.5,818,708.5,714,880,414,491,56,431,218,282.5,235
"834",771.5,575,708.5,713,175,77,853,850,487,732.5,667,880
"574",599.5,549.5,708.5,710.5,242,482,358,420,760,816,594,656
"575",599.5,549.5,708.5,710.5,368,479.5,258,344,824,816,605,603
"576",599.5,549.5,708.5,710.5,242,482,358,420,760,816,594,656
"577",599.5,549.5,708.5,710.5,242,482,358,420,760,816,594,656
"322",599.5,540.5,708.5,705.5,388,549,252,263,537,890,489,402
"397",599.5,540.5,708.5,705.5,165,577,516,546,685,883.5,770.5,845
"572",599.5,540.5,708.5,705.5,339.5,571.5,703.5,735.5,700.5,890,919.5,923.5
"573",599.5,540.5,708.5,705.5,339.5,571.5,703.5,735.5,700.5,890,919.5,923.5
"831",599.5,544.5,708.5,705.5,415.5,427.5,289.5,375.5,861.5,873,715.5,739.5
"832",599.5,544.5,708.5,705.5,415.5,427.5,289.5,375.5,861.5,873,715.5,739.5
"129",599.5,536,708.5,702,290,75,755,780,653,915,813,921
"398",704,736.5,694.5,698.5,452,530.5,434,592,622,395.5,574,491
"399",704,736.5,694.5,698.5,452,530.5,434,592,622,395.5,574,491
"400",704,736.5,694.5,698.5,452,530.5,434,592,622,395.5,574,491
"401",704,736.5,694.5,698.5,452,530.5,434,592,622,395.5,574,491
"402",704,736.5,694.5,698.5,356,515,515,646,563,395.5,555,522
"403",704,736.5,694.5,698.5,452,530.5,434,592,622,395.5,574,491
"219",771.5,553,701,695,248,441,441,486,686,705,564,615
"736",704,546,694.5,694,198,61,529,556,720,769.5,462,708
"130",704,522.5,694.5,691,378,559,306,395,870,856,768,783
"131",704,522.5,694.5,691,465,456,221,331,899,856,703,697
"132",704,522.5,694.5,691,276,637,420,477,806,856,814,832
"133",704,522.5,694.5,691,383,116.5,734,764,674,856,829,913
"323",704,532,694.5,691,213,693,393,474,719,822.5,747,768
"637",771.5,690,687.5,688,88,2,651,666,297,440,160,334
"404",771.5,501,687.5,687,259,253,447,493,793,836.5,602.5,773
"324",771.5,649,685,686,426,626,203,349,667,486.5,406,312
"405",771.5,512,685,685,306,102,858,816,619,792.5,820,920
"220",771.5,487.5,685,684,39,22,657,726,401,879,388,717
"638",599.5,637,681,683,25,57,829,828,290,456,279.5,530.5
"578",599.5,487.5,681,681.5,299,479.5,282,383,807,811,584,609
"580",704,749,670,681.5,128,275,802,861,360,389,441.5,604
"835",599.5,472,681,679,359,660,350,413,830,900,825,816
"836",599.5,472,681,679,431,190.5,283,370.5,872.5,890,578,691
"837",599.5,472,681,679,432,190.5,284,370.5,872.5,900,581,695
"737",704,691,670,677,736,459.5,791,834,528,374,902,851
"406",704,651,670,676,402,283,424,569,627,434,397,411
"838",704,534,670,675,195,32,468,515,641,659.5,294,476
"134",704,495.5,670,669,315,554,355,423,749,747.5,649,640.5
"135",704,495.5,670,669,526.5,474.5,211.5,319.5,876.5,747.5,656.5,574.5
"136",704,495.5,670,669,526.5,474.5,211.5,319.5,876.5,747.5,656.5,574.5
"137",704,495.5,670,669,526.5,474.5,211.5,319.5,876.5,747.5,656.5,574.5
"138",704,495.5,670,669,315,554,355,423,749,747.5,649,640.5
"139",704,495.5,670,669,526.5,474.5,211.5,319.5,876.5,747.5,656.5,574.5
"140",704,495.5,670,669,526.5,474.5,211.5,319.5,876.5,747.5,656.5,574.5
"141",704,495.5,670,669,461,469,263,352,810,747.5,612,556.5
"142",704,495.5,670,669,526.5,474.5,211.5,319.5,876.5,747.5,656.5,574.5
"143",704,495.5,670,669,315,554,355,423,749,747.5,649,640.5
"579",704,489,670,669,551,492,193,312,898,786,705,622.5
"144",704,482.5,670,662.5,400,116.5,733,773,679,805.5,822,908
"325",704,482.5,670,662.5,164,8,345,439,704,805.5,270,467.5
"581",525,490,661,661,143,93,797,685,244,761.5,386.5,612
"746",704,676,656,660,257,606,423,514,557,430,422,374
"738",704,641.5,656,655.5,639.5,823.5,444.5,596.5,657.5,411.5,846.5,662.5
"739",704,641.5,656,655.5,748,817,199.5,373,812,411.5,766.5,465.5
"740",704,641.5,656,655.5,618.5,663.5,460.5,601.5,634.5,411.5,782.5,619
"741",704,641.5,656,655.5,618.5,663.5,460.5,601.5,634.5,411.5,782.5,619
"742",704,641.5,656,655.5,639.5,823.5,444.5,596.5,657.5,411.5,846.5,662.5
"743",704,641.5,656,655.5,748,817,199.5,373,812,411.5,766.5,465.5
"744",704,641.5,656,655.5,648,459.5,821,857,540,411.5,906,867
"745",704,641.5,656,655.5,748,817,198,373,812,411.5,765,463
"582",599.5,755,646,651,326,540,552,694,405,286,433.5,386
"639",599.5,446.5,646,649.5,508,261,250,311,894,830,583,610
"640",599.5,446.5,646,649.5,212,73,618,384,432,830,313.5,476
"839",599.5,435.5,646,644.5,227,781,524,554,717.5,900,900.5,885
"840",599.5,435.5,646,644.5,373,740,372,427,827,900,868.5,840.5
"841",599.5,435.5,646,644.5,373,740,372,427,827,900,868.5,840.5
"842",599.5,435.5,646,644.5,373,740,372,427,827,900,868.5,840.5
"843",599.5,435.5,646,644.5,373,740,372,427,827,900,868.5,840.5
"844",599.5,435.5,646,644.5,373,740,372,427,827,890,866,837
"845",599.5,435.5,646,644.5,227,781,524,554,716,900,899,883
"846",599.5,435.5,646,644.5,227,781,524,554,717.5,900,900.5,885
"847",525,802,631.5,640,912,176,866,56,275,210,284,259
"221",704,468.5,636.5,638.5,492,390,680,741,698,652,877,894
"222",704,468.5,636.5,638.5,491,390,679,742,699,650,873,893
"747",704,465,636.5,635,354.5,823.5,477.5,531.5,774.5,680.5,871.5,824.5
"748",704,465,636.5,635,354.5,823.5,477.5,531.5,774.5,680.5,871.5,824.5
"749",704,465,636.5,635,598,728,245,339,895,680.5,817,677.5
"750",704,465,636.5,635,237.5,819.5,560.5,606.5,681.5,680.5,852.5,835.5
"751",704,465,636.5,635,237.5,819.5,560.5,606.5,681.5,680.5,852.5,835.5
"59",704,444,636.5,632,61,64,908,637,170,792.5,349.5,607
"326",525,428.5,631.5,631,476,308.5,226,264,575,816,360,340.5
"407",704,485,629,630,180,515,521,595,617,558,553,601.5
"223",704,470,629,629,532,162,257,353,721,583,335,348
"327",704,408,629,627.5,21,34,788,760,289,856,398,731
"415",599.5,751,619.5,627.5,420,96,889,896,395,308,562,716
"583",704,547,619.5,626,547,429,270,445,666,463.5,446,357
"409",704,534,619.5,624.5,523,299,367,442,598,481.5,378,350
"410",704,534,619.5,624.5,552,319,365,437,597,481.5,399,355
"328",704,484,619.5,623,366,393,690,763,583,538.5,757,823
"408",704,476,619.5,620,303,495,381,489,692,566.5,510,501.5
"411",704,476,619.5,620,296,530.5,390,492,690,566.5,542,528.5
"412",704,476,619.5,620,303,495,381,489,692,566.5,510,501.5
"413",704,476,619.5,620,303,495,381,489,692,566.5,510,501.5
"414",704,476,619.5,620,194,515,493,582,625,566.5,549,578
"641",599.5,405.5,619.5,615,273,684,550,566,688,805.5,839,854
"642",599.5,405.5,619.5,615,273,684,550,566,688,805.5,839,854
"643",599.5,405.5,619.5,615,273,684,550,566,688,805.5,839,854
"644",599.5,405.5,619.5,615,570,336,238,309,896,805.5,653,633.5
"752",704,410,619.5,615,22,148,830,833,320,792.5,523.5,813
"224",704,511,611,612,557,390,691,782,595,498,826,838
"753",599.5,366,619.5,611,115,358,630,683,586,922.5,735,877
"61",599.5,689,593,610,159,127,666,629,259,324,164,299
"755",599.5,619,593,608,332,709,576,669,530,348,661.5,556.5
"756",599.5,619,593,608,218.5,828.5,613.5,696.5,503.5,348,695.5,607
"761",599.5,619,593,608,218.5,828.5,613.5,696.5,503.5,348,695.5,607
"754",599.5,578,593,605,718.5,714.5,794.5,851.5,495.5,363,917.5,849.5
"760",599.5,578,593,605,611,513,333,549,646,363,568.5,414
"762",599.5,578,593,605,718.5,714.5,794.5,851.5,495.5,363,917.5,849.5
"646",599.5,572,593,601,462.5,181.5,827.5,881.5,439.5,374,664,781.5
"648",599.5,572,593,601,462.5,181.5,827.5,881.5,439.5,374,664,781.5
"757",599.5,572,593,601,664,206,619,657,361,374,491,431
"759",599.5,572,593,601,737.5,686.5,783.5,825.5,514.5,374,915.5,846.5
"763",599.5,572,593,601,737.5,686.5,783.5,825.5,514.5,374,915.5,846.5
"647",599.5,569,593,598,401,56,608,653,381,380,276,358
"330",525,370,607,597,488,98,227,265,580,769.5,260,310
"329",525,346.5,607,593.5,132,97,652,623,368,856,391.5,619
"416",525,346.5,607,593.5,417,392,312,394,857,856,703,743
"417",525,346.5,607,593.5,382,150,330,401,850,856,544,679
"418",525,346.5,607,593.5,265,583,476,511,763,856,810,848
"848",525,346.5,607,593.5,207.5,702.5,543.5,572.5,675.5,866,841.5,864.5
"849",525,346.5,607,593.5,207.5,702.5,543.5,572.5,675.5,866,841.5,864.5
"764",599.5,445,593,590,174,17,488,571,655,592.5,285,480
"145",599.5,400,593,588.5,235,92,892,821,309,686,577,805.5
"758",599.5,400,593,588.5,186,786.5,587,624,647,686,827,831
"645",599.5,387,593,587,112,560,609,662,564,705,699,795
"584",599.5,371,593,586,263,640.5,403,480,722,736.5,717,723
"470",599.5,364,593,585,509,416,219,283,897,798.5,629,585
"850",599.5,343,593,584,430,588,308,398,859,830,791,779.5
"60",599.5,325,593,583,26,14,803,758,276,883.5,408.5,746
"225",491,365,581.5,582,497,361,225,337,871,772.5,588.5,567
"765",491,327,581.5,581,86,654,642,700,541,836.5,812,866
"766",599.5,529,565.5,574.5,733.5,355.5,231.5,379.5,756.5,404.5,476.5,345.5
"767",599.5,529,565.5,574.5,733.5,355.5,231.5,379.5,756.5,404.5,476.5,345.5
"768",599.5,517,565.5,574.5,519.5,851.5,535.5,649.5,600.5,419.5,849.5,720.5
"769",599.5,517,565.5,574.5,620.5,745.5,453.5,603.5,650.5,419.5,818.5,652
"770",599.5,517,565.5,574.5,739,655,205,377,804,419.5,690.5,428.5
"771",599.5,529,565.5,574.5,733.5,355.5,231.5,379.5,756.5,404.5,476.5,345.5
"772",599.5,517,565.5,574.5,519.5,851.5,535.5,649.5,600.5,419.5,849.5,720.5
"773",599.5,529,565.5,574.5,733.5,355.5,231.5,379.5,756.5,404.5,476.5,345.5
"774",599.5,517,565.5,574.5,519.5,851.5,535.5,649.5,600.5,419.5,849.5,720.5
"777",599.5,517,565.5,574.5,519.5,851.5,535.5,649.5,600.5,419.5,849.5,720.5
"778",599.5,517,565.5,574.5,620.5,745.5,453.5,603.5,650.5,419.5,818.5,652
"852",599.5,529,565.5,574.5,260,159.5,656,752,324,404.5,317,413
"776",599.5,411,565.5,568,217,443,862,805,492,592.5,790,872
"226",599.5,388,565.5,567,481,199,688,751,678,631.5,797,873
"775",599.5,369,565.5,566,214,786.5,570,617,660,652,821,817
"471",599.5,358,565.5,559.5,411.5,666.5,407.5,454.5,782.5,695.5,793.5,750.5
"472",599.5,358,565.5,559.5,652,616.5,185,280,909,695.5,760,590
"473",599.5,358,565.5,559.5,652,616.5,185,280,909,695.5,760,590
"475",599.5,358,565.5,559.5,652,616.5,185,280,909,695.5,760,590
"476",599.5,358,565.5,559.5,411.5,666.5,407.5,454.5,782.5,695.5,793.5,750.5
"477",599.5,358,565.5,559.5,411.5,666.5,407.5,454.5,782.5,695.5,793.5,750.5
"478",599.5,358,565.5,559.5,652,616.5,185,280,909,695.5,760,590
"479",599.5,358,565.5,559.5,411.5,666.5,407.5,454.5,782.5,695.5,793.5,750.5
"480",599.5,358,565.5,559.5,652,616.5,185,280,909,695.5,760,590
"585",599.5,358,565.5,559.5,283,640.5,398,483,707,688.5,692,672
"851",599.5,350.5,565.5,559.5,342.5,567.5,438.5,509.5,753.5,705,748.5,766.5
"853",599.5,350.5,565.5,559.5,342.5,567.5,438.5,509.5,753.5,705,748.5,766.5
"146",599.5,326,565.5,553,29,62,799,775,327,766.5,407,726
"474",599.5,323.5,565.5,551.5,393,430,348,399,818,786,666,699
"854",599.5,323.5,565.5,551.5,182,159.5,640,599,399,786,410,595
"331",525,743.5,544,548.5,681.5,657.5,247.5,542.5,338,248,381,266
"332",525,743.5,544,548.5,681.5,657.5,247.5,542.5,338,248,381,266
"333",525,743.5,544,548.5,681.5,657.5,247.5,542.5,338,248,381,266
"334",525,743.5,544,548.5,681.5,657.5,247.5,542.5,340,250,383.5,268
"227",525,331.5,544,542.5,421,636,296,408,799,715,730.5,658
"586",525,331.5,544,542.5,515,544,242,361,865,715,712,626
"587",525,331.5,544,542.5,435.5,210.5,696.5,738.5,711.5,715,823.5,898.5
"588",525,331.5,544,542.5,515,544,242,361,865,715,712,626
"589",525,331.5,544,542.5,515,544,242,361,865,715,712,626
"590",525,331.5,544,542.5,515,544,242,361,865,715,712,626
"591",525,331.5,544,542.5,515,544,242,361,865,715,712,626
"592",525,331.5,544,542.5,435.5,210.5,696.5,738.5,711.5,715,823.5,898.5
"855",525,287,544,538,313,342,392,440,846,922.5,722,819
"230",491,806,531,537,853,247,540,56,272,188.5,162,189
"228",599.5,389,537,536,466,219.5,364,316,568,552,281,308
"483",599.5,461.5,531,534.5,622.5,396.5,530.5,537.5,548.5,442.5,594,508.5
"484",599.5,461.5,531,534.5,622.5,396.5,530.5,537.5,548.5,442.5,594,508.5
"856",599.5,448,531,533,392,346,847,880,481,456,789,857
